DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-04-28 00:00:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-04-28 00:15:00;6;0;3;0;0;0;0;0;0;0;0;0
2020-04-28 00:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-28 00:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-04-28 01:00:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-04-28 01:15:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-04-28 01:30:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-04-28 02:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;0;0;3;0;0;0;0;0;0;0;0;0
2020-04-28 02:45:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-28 03:15:00;2;0;7;0;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;5;0;6;0;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-04-28 04:00:00;4;0;6;0;0;0;0;0;0;0;0;0
2020-04-28 04:15:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-04-28 04:30:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-04-28 04:45:00;3;0;19;0;0;0;0;0;0;0;0;0
2020-04-28 05:00:00;7;0;29;0;0;0;0;0;0;0;0;0
2020-04-28 05:15:00;9;0;73;0;0;0;0;0;0;0;0;0
2020-04-28 05:30:00;8;0;107;0;0;0;0;0;0;0;0;0
2020-04-28 05:45:00;20;0;108;0;2;0;0;0;0;0;0;0
2020-04-28 06:00:00;26;0;105;0;2;0;0;0;0;1;0;0
2020-04-28 06:15:00;30;0;161;0;5;0;0;0;0;2;0;0
2020-04-28 06:30:00;41;0;190;0;6;0;0;0;0;2;0;0
2020-04-28 06:45:00;42;0;141;0;6;1;0;0;0;1;0;0
2020-04-28 07:00:00;32;0;156;0;4;0;0;0;0;1;0;0
2020-04-28 07:15:00;75;0;182;0;9;2;0;0;0;3;0;0
2020-04-28 07:30:00;72;0;191;0;11;0;0;0;0;1;0;0
2020-04-28 07:45:00;59;0;149;0;4;2;0;0;0;4;4;0
2020-04-28 08:00:00;62;0;133;0;8;2;0;0;0;1;0;0
2020-04-28 08:15:00;62;0;142;0;5;1;0;0;0;0;2;0
2020-04-28 08:30:00;55;0;110;0;1;4;0;0;0;1;0;0
2020-04-28 08:45:00;64;0;125;0;5;3;0;0;0;1;0;0
2020-04-28 09:00:00;56;0;99;0;6;0;0;0;0;3;4;0
2020-04-28 09:15:00;75;0;110;0;4;2;0;0;0;4;0;0
2020-04-28 09:30:00;89;0;100;0;4;2;0;0;0;5;0;0
2020-04-28 09:45:00;87;0;119;0;3;2;0;0;0;1;0;0
2020-04-28 10:00:00;84;0;112;0;5;1;0;0;0;1;0;0
2020-04-28 10:15:00;81;0;112;0;6;4;0;0;0;4;0;0
2020-04-28 10:30:00;70;0;98;0;4;0;0;0;0;5;0;0
2020-04-28 10:45:00;99;0;128;0;6;3;0;0;0;5;0;0
2020-04-28 11:00:00;106;0;104;0;1;3;0;0;0;1;0;0
2020-04-28 11:15:00;93;0;107;0;3;1;0;0;0;5;5;0
2020-04-28 11:30:00;95;0;118;0;1;3;0;0;0;2;0;0
2020-04-28 11:45:00;106;0;129;0;4;1;0;0;0;6;0;0
2020-04-28 12:00:00;111;0;100;0;4;5;0;0;0;5;0;0
2020-04-28 12:15:00;123;0;101;0;2;3;0;0;0;4;0;0
2020-04-28 12:30:00;108;0;102;0;3;5;0;0;0;1;1;0
2020-04-28 12:45:00;127;0;119;0;4;7;0;0;0;3;0;0
2020-04-28 13:00:00;141;0;112;0;4;3;0;0;0;7;1;0
2020-04-28 13:15:00;131;0;115;0;3;8;0;0;0;3;0;0
2020-04-28 13:30:00;115;0;145;0;3;7;0;0;0;6;0;0
2020-04-28 13:45:00;145;0;130;0;5;4;0;0;0;1;0;0
2020-04-28 14:00:00;145;0;110;0;3;3;0;0;0;5;1;0
2020-04-28 14:15:00;164;0;110;0;7;3;0;0;0;5;1;0
2020-04-28 14:30:00;161;0;121;0;2;9;0;0;0;1;0;0
2020-04-28 14:45:00;161;0;116;0;7;2;0;0;0;3;0;0
2020-04-28 15:00:00;160;0;130;0;5;2;0;0;0;4;0;0
2020-04-28 15:15:00;161;0;117;0;3;7;0;0;0;2;0;0
2020-04-28 15:30:00;179;0;112;0;4;10;0;0;0;4;0;0
2020-04-28 15:45:00;168;0;98;0;5;4;0;0;0;3;5;0
2020-04-28 16:00:00;184;0;118;0;4;8;0;0;0;1;0;0
2020-04-28 16:15:00;177;0;123;0;3;2;0;0;0;7;2;0
2020-04-28 16:30:00;212;0;136;0;1;4;0;0;0;11;2;0
2020-04-28 16:45:00;181;0;123;0;3;9;0;0;0;4;0;0
2020-04-28 17:00:00;201;0;128;0;4;5;0;0;0;5;7;0
2020-04-28 17:15:00;177;0;131;0;4;6;0;0;0;7;0;0
2020-04-28 17:30:00;149;0;106;0;1;7;0;0;0;6;1;0
2020-04-28 17:45:00;158;0;106;0;3;7;0;0;0;5;0;0
2020-04-28 18:00:00;152;0;86;0;0;7;0;0;0;5;1;0
2020-04-28 18:15:00;143;0;89;0;2;4;0;0;0;5;6;0
2020-04-28 18:30:00;114;0;90;0;0;6;0;0;0;8;0;0
2020-04-28 18:45:00;104;0;78;0;1;3;0;0;0;2;0;0
2020-04-28 19:00:00;98;0;90;0;0;2;0;0;0;4;0;0
2020-04-28 19:15:00;76;0;78;0;0;4;0;0;0;2;0;0
2020-04-28 19:30:00;63;0;66;0;0;6;0;0;0;2;0;0
2020-04-28 19:45:00;49;0;52;0;0;0;0;0;0;0;0;0
2020-04-28 20:00:00;53;0;49;0;1;0;0;0;0;0;0;0
2020-04-28 20:15:00;62;0;42;0;0;0;0;0;0;1;0;0
2020-04-28 20:30:00;42;0;54;0;0;1;0;0;0;0;0;0
2020-04-28 20:45:00;31;0;28;0;0;0;0;0;0;0;0;0
2020-04-28 21:00:00;36;0;30;0;0;0;0;0;0;0;0;0
2020-04-28 21:15:00;20;0;29;0;0;0;0;0;0;0;0;0
2020-04-28 21:30:00;22;0;28;0;0;0;0;0;0;0;0;0
2020-04-28 21:45:00;15;0;12;0;0;0;0;0;0;0;0;0
2020-04-28 22:00:00;45;0;17;0;0;0;0;0;0;0;0;0
2020-04-28 22:15:00;21;0;16;0;0;0;0;0;0;0;0;0
2020-04-28 22:30:00;24;0;16;0;0;0;0;0;0;0;0;0
2020-04-28 22:45:00;9;0;11;0;0;0;0;0;0;0;0;0
2020-04-28 23:00:00;6;0;9;0;0;0;0;0;0;0;0;0
2020-04-28 23:15:00;12;0;9;0;0;0;0;0;0;0;0;0
2020-04-28 23:30:00;7;0;12;0;0;0;0;0;0;0;0;0
