DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-05-12 00:00:00;7;6;8;2;0;1;0
2020-05-12 00:15:00;2;9;10;8;0;3;0
2020-05-12 00:30:00;3;6;11;6;0;1;0
2020-05-12 00:45:00;4;5;4;3;0;2;0
2020-05-12 01:00:00;1;4;8;4;0;0;0
2020-05-12 01:15:00;3;5;4;1;0;1;0
2020-05-12 01:30:00;2;6;7;2;0;1;0
2020-05-12 01:45:00;7;9;4;4;0;1;0
2020-05-12 02:00:00;4;9;10;5;0;1;0
2020-05-12 02:15:00;4;7;6;4;1;0;0
2020-05-12 02:30:00;7;8;7;1;1;0;0
2020-05-12 02:45:00;2;2;3;1;0;0;0
2020-05-12 03:00:00;5;5;5;4;0;0;0
2020-05-12 03:15:00;2;0;2;1;0;0;0
2020-05-12 03:30:00;1;3;6;4;0;0;0
2020-05-12 03:45:00;3;2;3;1;0;1;0
2020-05-12 04:00:00;2;7;5;7;0;0;0
2020-05-12 04:15:00;5;9;12;2;0;1;0
2020-05-12 04:30:00;15;16;17;7;4;0;0
2020-05-12 04:45:00;22;22;18;9;1;1;0
2020-05-12 05:00:00;76;92;49;21;1;4;0
2020-05-12 05:15:00;79;92;143;60;6;10;0
2020-05-12 05:30:00;57;75;181;107;6;12;0
2020-05-12 05:45:00;43;55;170;89;15;12;0
2020-05-12 06:00:00;74;102;126;69;164;12;0
2020-05-12 06:15:00;63;81;166;108;13;24;0
2020-05-12 06:30:00;70;103;221;146;15;42;0
2020-05-12 06:45:00;78;97;199;143;21;25;0
2020-05-12 07:00:00;60;103;170;148;50;19;0
2020-05-12 07:15:00;68;96;178;144;30;25;0
2020-05-12 07:30:00;81;103;210;158;29;33;7
2020-05-12 07:45:00;68;114;196;153;274;44;0
2020-05-12 08:00:00;75;98;164;113;13;33;0
2020-05-12 08:15:00;58;84;142;95;11;16;0
2020-05-12 08:30:00;64;91;141;119;20;24;0
2020-05-12 08:45:00;74;98;123;99;23;24;0
2020-05-12 09:00:00;67;86;98;96;20;17;0
2020-05-12 09:15:00;58;93;132;108;15;11;0
2020-05-12 09:30:00;80;109;125;111;21;12;0
2020-05-12 09:45:00;69;119;112;103;24;11;0
2020-05-12 10:00:00;84;111;89;99;11;15;0
2020-05-12 10:15:00;73;115;102;103;11;9;0
2020-05-12 10:30:00;71;91;84;124;16;14;0
2020-05-12 10:45:00;78;121;99;123;22;19;0
2020-05-12 11:00:00;74;113;97;108;25;20;0
2020-05-12 11:15:00;81;130;95;94;27;16;2
2020-05-12 11:30:00;101;147;112;106;18;25;0
2020-05-12 11:45:00;88;129;102;106;24;24;0
2020-05-12 12:00:00;101;138;83;75;14;21;0
2020-05-12 12:15:00;84;129;95;97;20;22;6
2020-05-12 12:30:00;87;127;111;113;17;15;0
2020-05-12 12:45:00;76;135;108;111;32;21;0
2020-05-12 13:00:00;94;143;114;104;24;22;1
2020-05-12 13:15:00;102;150;127;114;13;25;1
2020-05-12 13:30:00;151;213;168;162;13;31;0
2020-05-12 13:45:00;158;231;180;162;20;29;0
2020-05-12 14:00:00;162;209;187;143;22;24;0
2020-05-12 14:15:00;120;154;115;116;26;26;0
2020-05-12 14:30:00;146;213;139;130;15;21;0
2020-05-12 14:45:00;130;197;102;137;13;21;0
2020-05-12 15:00:00;131;196;127;135;17;28;0
2020-05-12 15:15:00;153;236;109;129;17;23;1
2020-05-12 15:30:00;142;202;124;149;11;25;0
2020-05-12 15:45:00;152;212;119;120;23;29;19
2020-05-12 16:00:00;179;255;116;123;78;22;0
2020-05-12 16:15:00;168;242;122;123;23;34;0
2020-05-12 16:30:00;159;220;116;144;24;36;1
2020-05-12 16:45:00;159;220;128;143;23;34;0
2020-05-12 17:00:00;159;219;118;140;28;32;0
2020-05-12 17:15:00;124;189;117;136;16;31;4
2020-05-12 17:30:00;120;178;93;129;217;35;6
2020-05-12 17:45:00;133;176;106;120;15;25;4
2020-05-12 18:00:00;113;178;102;110;17;23;0
2020-05-12 18:15:00;102;143;109;130;18;22;1
2020-05-12 18:30:00;93;150;78;94;13;19;0
2020-05-12 18:45:00;69;116;86;81;17;25;1
2020-05-12 19:00:00;70;98;84;77;10;25;4
2020-05-12 19:15:00;66;98;64;79;8;19;0
2020-05-12 19:30:00;60;95;45;56;21;26;0
2020-05-12 19:45:00;55;65;52;54;3;16;0
2020-05-12 20:00:00;60;85;62;55;8;12;0
2020-05-12 20:15:00;48;65;56;52;4;12;0
2020-05-12 20:30:00;49;47;52;53;4;8;0
2020-05-12 20:45:00;24;33;54;39;2;8;0
2020-05-12 21:00:00;98;130;93;48;2;8;0
2020-05-12 21:15:00;53;57;125;66;2;13;0
2020-05-12 21:30:00;53;54;119;63;3;12;0
2020-05-12 21:45:00;45;41;45;32;1;4;0
2020-05-12 22:00:00;74;95;36;26;3;4;0
2020-05-12 22:15:00;36;40;28;22;0;3;0
2020-05-12 22:30:00;30;28;28;30;1;4;0
2020-05-12 22:45:00;16;22;16;17;1;3;0
2020-05-12 23:00:00;10;20;10;7;1;3;0
2020-05-12 23:15:00;11;14;18;13;0;2;0
2020-05-12 23:30:00;11;18;19;17;0;3;0
