DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-06-15 00:00:00;8;5;8;4;2;6;9;1;2
2020-06-15 00:15:00;12;14;7;3;2;6;3;0;3
2020-06-15 00:30:00;14;15;13;4;6;12;8;0;1
2020-06-15 00:45:00;6;5;11;3;2;4;9;1;0
2020-06-15 01:00:00;3;4;5;1;1;6;3;1;1
2020-06-15 01:15:00;7;9;6;5;2;8;2;1;1
2020-06-15 01:30:00;4;3;3;2;1;7;7;0;0
2020-06-15 01:45:00;2;4;4;2;1;7;5;0;0
2020-06-15 02:00:00;4;4;3;2;1;8;4;1;1
2020-06-15 02:15:00;4;5;1;1;1;8;3;1;1
2020-06-15 02:30:00;6;5;5;1;1;2;2;0;0
2020-06-15 03:00:00;5;11;5;3;2;3;1;0;0
2020-06-15 03:15:00;6;7;3;2;3;10;4;1;0
2020-06-15 03:30:00;2;6;4;3;2;7;1;0;0
2020-06-15 03:45:00;6;1;3;0;0;4;5;0;0
2020-06-15 04:00:00;4;7;7;6;3;9;3;0;0
2020-06-15 04:15:00;5;3;5;3;2;9;6;0;0
2020-06-15 04:30:00;9;5;10;5;0;16;14;1;1
2020-06-15 04:45:00;13;6;11;2;2;17;10;1;1
2020-06-15 05:00:00;44;12;16;5;1;34;11;1;2
2020-06-15 05:15:00;55;26;25;9;2;44;20;2;2
2020-06-15 05:30:00;47;20;27;8;2;48;37;3;5
2020-06-15 05:45:00;51;29;56;12;7;67;56;6;13
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;62;48;48;14;5;58;59;6;11
2020-06-15 06:30:00;82;55;65;10;8;95;75;7;20
2020-06-15 06:45:00;94;90;92;18;11;81;88;9;20
2020-06-15 07:00:00;133;137;95;23;16;61;72;8;21
2020-06-15 07:15:00;128;138;109;14;12;71;61;12;21
2020-06-15 07:30:00;116;142;99;22;16;100;108;7;18
2020-06-15 07:45:00;99;96;96;27;16;106;87;12;28
2020-06-15 08:00:00;108;97;93;17;13;85;86;21;24
2020-06-15 08:15:00;85;82;67;18;9;75;70;7;17
2020-06-15 08:30:00;88;85;82;19;12;92;79;5;9
2020-06-15 08:45:00;84;84;75;16;12;79;59;8;12
2020-06-15 09:00:00;89;84;73;18;9;92;74;9;21
2020-06-15 09:15:00;81;95;71;14;12;89;61;11;15
2020-06-15 09:30:00;100;82;75;21;12;89;71;13;16
2020-06-15 09:45:00;92;76;61;19;10;95;68;9;17
2020-06-15 10:00:00;87;84;67;25;13;101;80;13;17
2020-06-15 10:15:00;93;117;82;24;14;124;77;9;19
2020-06-15 10:30:00;71;99;78;17;11;100;52;9;13
2020-06-15 10:45:00;85;123;91;21;14;109;75;11;15
2020-06-15 11:00:00;89;79;73;21;12;96;70;9;21
2020-06-15 11:15:00;96;103;89;26;15;103;80;9;14
2020-06-15 11:45:00;113;111;82;23;12;107;61;18;24
2020-06-15 12:00:00;106;102;83;23;14;108;67;9;19
2020-06-15 12:15:00;82;112;81;26;13;94;100;12;18
2020-06-15 12:30:00;100;95;77;24;10;88;83;7;16
2020-06-15 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 13:00:00;94;105;82;26;11;90;85;8;11
