DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-02-11 00:00:00;5;1;0;1;0;0
2020-02-11 00:15:00;7;0;1;0;0;0
2020-02-11 00:30:00;7;0;6;0;0;0
2020-02-11 00:45:00;3;0;5;0;0;0
2020-02-11 01:00:00;5;0;5;1;0;0
2020-02-11 01:15:00;2;0;2;0;0;0
2020-02-11 01:30:00;3;0;3;0;0;0
2020-02-11 01:45:00;2;0;1;0;0;0
2020-02-11 02:00:00;2;1;4;1;0;0
2020-02-11 02:15:00;2;0;5;0;0;0
2020-02-11 02:30:00;0;0;3;0;0;0
2020-02-11 02:45:00;5;0;2;0;0;0
2020-02-11 03:00:00;12;0;9;0;0;0
2020-02-11 03:15:00;4;0;5;0;0;0
2020-02-11 03:30:00;2;0;3;0;0;0
2020-02-11 03:45:00;6;0;7;0;0;0
2020-02-11 04:00:00;8;0;8;0;0;0
2020-02-11 04:15:00;5;2;10;0;0;0
2020-02-11 04:30:00;9;1;22;0;1;0
2020-02-11 04:45:00;11;7;36;0;0;0
2020-02-11 05:00:00;18;15;102;1;9;3
2020-02-11 05:15:00;61;44;200;3;8;20
2020-02-11 05:30:00;80;51;183;18;15;14
2020-02-11 05:45:00;126;23;126;82;19;7
2020-02-11 06:00:00;129;16;119;88;10;5
2020-02-11 06:15:00;86;22;150;23;9;6
2020-02-11 06:30:00;83;31;164;13;8;5
2020-02-11 06:45:00;111;11;164;2;10;5
2020-02-11 07:00:00;100;13;161;2;1;7
2020-02-11 07:15:00;96;14;150;1;3;10
2020-02-11 07:30:00;127;24;157;1;3;14
2020-02-11 07:45:00;121;9;134;2;6;10
2020-02-11 08:00:00;89;12;155;3;0;5
2020-02-11 08:15:00;107;8;139;0;3;7
2020-02-11 08:30:00;83;9;86;0;2;12
2020-02-11 08:45:00;41;9;73;0;1;3
2020-02-11 09:00:00;59;2;69;4;8;1
2020-02-11 09:15:00;53;5;77;4;1;3
2020-02-11 09:30:00;57;4;66;1;0;4
2020-02-11 09:45:00;46;2;51;2;1;0
2020-02-11 10:00:00;61;5;76;5;2;0
2020-02-11 10:15:00;54;6;63;1;0;1
2020-02-11 10:30:00;55;2;42;4;0;1
2020-02-11 10:45:00;52;3;48;4;0;1
2020-02-11 11:00:00;61;1;49;1;0;4
2020-02-11 11:15:00;63;2;59;0;0;0
2020-02-11 11:30:00;72;1;51;7;1;6
2020-02-11 11:45:00;57;0;59;2;2;2
2020-02-11 12:00:00;59;7;53;8;5;2
2020-02-11 12:15:00;57;3;77;5;1;3
2020-02-11 12:30:00;88;7;53;1;0;2
2020-02-11 12:45:00;71;17;82;9;4;11
2020-02-11 13:00:00;93;25;90;7;5;11
2020-02-11 13:15:00;68;62;156;7;0;40
2020-02-11 13:30:00;99;60;195;8;2;26
2020-02-11 13:45:00;110;28;133;18;4;15
2020-02-11 14:00:00;113;15;117;56;8;13
2020-02-11 14:15:00;123;1;90;137;12;9
2020-02-11 14:30:00;126;3;69;50;10;2
2020-02-11 14:45:00;107;1;72;28;11;6
2020-02-11 15:00:00;137;2;89;43;5;4
2020-02-11 15:15:00;185;2;81;39;28;5
2020-02-11 15:30:00;159;3;101;34;5;8
2020-02-11 15:45:00;146;4;62;20;2;5
2020-02-11 16:00:00;156;1;92;19;3;5
2020-02-11 16:15:00;159;3;84;21;57;5
2020-02-11 16:30:00;155;7;72;32;2;9
2020-02-11 16:45:00;119;5;62;12;0;4
2020-02-11 17:00:00;122;4;67;18;5;13
2020-02-11 17:15:00;104;3;85;16;1;2
2020-02-11 17:30:00;96;0;85;13;0;6
2020-02-11 17:45:00;92;2;70;18;3;1
2020-02-11 18:00:00;90;0;70;7;0;4
2020-02-11 18:15:00;88;1;60;9;0;3
2020-02-11 18:30:00;56;1;70;9;3;0
2020-02-11 18:45:00;45;0;57;8;2;1
2020-02-11 19:00:00;59;1;55;8;1;2
2020-02-11 19:15:00;56;3;38;2;2;0
2020-02-11 19:30:00;46;0;33;3;0;0
2020-02-11 19:45:00;36;0;26;0;0;0
2020-02-11 20:00:00;36;0;21;0;0;3
2020-02-11 20:15:00;34;0;23;2;0;0
2020-02-11 20:30:00;29;4;31;0;1;0
2020-02-11 20:45:00;30;5;49;2;6;1
2020-02-11 21:00:00;48;16;109;3;7;1
2020-02-11 21:15:00;35;37;161;0;14;5
2020-02-11 21:30:00;47;18;89;27;6;42
2020-02-11 21:45:00;78;4;72;105;11;29
2020-02-11 22:00:00;113;0;39;141;2;14
2020-02-11 22:15:00;39;2;27;27;2;14
2020-02-11 22:30:00;25;0;9;12;0;3
2020-02-11 22:45:00;16;0;9;1;0;0
2020-02-11 23:00:00;11;0;7;4;0;3
2020-02-11 23:15:00;12;0;6;2;0;0
2020-02-11 23:30:00;11;0;8;2;0;0
