DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2019-11-10 00:00:00;4;11;6;6;1;1;3;0;0;0;1;0;0;0;0;0;0;0
2019-11-10 00:15:00;2;5;2;5;1;7;8;1;0;0;1;0;0;0;0;0;0;0
2019-11-10 00:30:00;4;6;1;2;0;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 00:45:00;4;5;2;1;0;6;6;0;0;0;1;0;0;0;0;0;0;0
2019-11-10 01:00:00;3;3;1;5;1;3;5;1;1;1;1;0;0;0;0;0;0;0
2019-11-10 01:15:00;9;7;3;5;2;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 01:30:00;4;5;4;2;1;5;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 01:45:00;2;4;0;2;0;2;5;0;0;0;1;0;0;0;0;0;0;0
2019-11-10 02:00:00;1;5;2;3;3;3;4;0;2;1;0;0;0;0;0;0;0;0
2019-11-10 02:15:00;5;5;0;2;1;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 02:30:00;4;9;0;2;0;1;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 02:45:00;4;4;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 03:00:00;4;2;2;0;1;2;3;0;1;2;0;0;0;0;0;0;0;0
2019-11-10 03:15:00;3;4;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 03:30:00;2;4;1;1;0;2;4;1;0;0;1;0;0;0;0;0;0;0
2019-11-10 03:45:00;2;4;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 04:00:00;4;4;2;1;0;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 04:15:00;4;6;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 04:30:00;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 04:45:00;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 05:00:00;0;8;4;3;0;3;7;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 05:15:00;3;4;2;1;1;4;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 05:30:00;5;5;1;3;0;3;4;0;0;0;1;0;0;0;0;0;0;0
2019-11-10 05:45:00;1;3;1;3;1;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 06:00:00;6;9;2;5;0;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 06:15:00;3;2;1;5;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 06:30:00;0;3;1;7;0;3;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 06:45:00;4;2;1;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-11-10 07:00:00;0;3;1;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0
