DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-04-23 00:00:00;1;0;2;0;0;0
2020-04-23 00:15:00;2;0;2;0;0;0
2020-04-23 00:30:00;1;0;1;0;0;0
2020-04-23 00:45:00;1;0;0;0;0;0
2020-04-23 01:00:00;0;0;0;0;0;0
2020-04-23 01:15:00;1;0;1;0;0;0
2020-04-23 01:30:00;1;1;0;0;0;0
2020-04-23 01:45:00;1;0;2;1;0;0
2020-04-23 02:00:00;2;0;0;0;0;0
2020-04-23 02:15:00;1;0;1;0;0;0
2020-04-23 02:30:00;1;0;1;0;0;0
2020-04-23 02:45:00;1;0;6;0;0;0
2020-04-23 03:00:00;2;0;1;0;0;0
2020-04-23 03:15:00;0;0;0;0;0;0
2020-04-23 03:30:00;0;0;1;0;0;0
2020-04-23 03:45:00;0;0;2;0;0;0
2020-04-23 04:00:00;0;0;2;0;0;0
2020-04-23 04:15:00;3;0;0;0;0;0
2020-04-23 04:30:00;2;1;3;0;0;0
2020-04-23 04:45:00;5;0;7;2;0;0
2020-04-23 05:00:00;2;2;17;0;0;0
2020-04-23 05:15:00;4;6;52;1;1;0
2020-04-23 05:30:00;21;9;53;1;0;0
2020-04-23 05:45:00;57;9;37;6;3;0
2020-04-23 06:00:00;29;4;39;3;5;1
2020-04-23 06:15:00;30;9;58;1;2;0
2020-04-23 06:30:00;29;22;77;6;11;1
2020-04-23 06:45:00;34;8;90;2;5;3
2020-04-23 07:00:00;30;6;68;2;1;1
2020-04-23 07:15:00;38;1;63;1;0;7
2020-04-23 07:30:00;65;4;66;0;2;1
2020-04-23 07:45:00;54;5;61;0;0;1
2020-04-23 08:00:00;35;9;46;3;0;0
2020-04-23 08:15:00;35;1;57;1;0;0
2020-04-23 08:30:00;28;1;43;0;2;0
2020-04-23 08:45:00;35;2;43;1;0;0
2020-04-23 09:00:00;41;0;31;5;0;0
2020-04-23 09:15:00;40;3;49;1;2;0
2020-04-23 09:30:00;34;0;45;1;0;0
2020-04-23 09:45:00;36;1;44;2;0;2
2020-04-23 10:00:00;26;1;40;2;0;0
2020-04-23 10:15:00;37;0;40;1;0;2
2020-04-23 10:30:00;39;1;27;2;0;1
2020-04-23 10:45:00;37;1;41;2;1;0
2020-04-23 11:00:00;47;1;32;4;3;0
2020-04-23 11:15:00;38;2;46;2;2;1
2020-04-23 11:30:00;39;1;40;4;0;0
2020-04-23 11:45:00;41;1;39;5;2;0
2020-04-23 12:00:00;52;0;51;5;3;0
2020-04-23 12:15:00;70;4;49;5;0;2
2020-04-23 12:30:00;57;2;41;6;0;0
2020-04-23 12:45:00;51;3;39;2;0;0
2020-04-23 13:00:00;44;2;33;3;1;2
2020-04-23 13:15:00;31;0;47;3;1;0
2020-04-23 13:30:00;51;3;33;7;3;0
2020-04-23 13:45:00;45;1;49;8;0;3
2020-04-23 14:00:00;50;2;52;16;7;1
2020-04-23 14:15:00;90;2;38;18;11;1
2020-04-23 14:30:00;74;0;36;12;5;6
2020-04-23 14:45:00;64;1;43;7;5;3
2020-04-23 15:00:00;54;2;29;16;15;1
2020-04-23 15:15:00;91;1;28;11;7;0
2020-04-23 15:30:00;63;2;44;7;1;1
2020-04-23 15:45:00;53;2;52;5;1;0
2020-04-23 16:00:00;59;0;40;7;3;0
2020-04-23 16:15:00;54;2;44;7;0;0
2020-04-23 16:30:00;66;0;30;11;2;0
2020-04-23 16:45:00;54;3;54;5;0;0
2020-04-23 17:00:00;58;3;45;5;3;0
2020-04-23 17:15:00;44;2;36;2;0;0
2020-04-23 17:30:00;33;1;23;4;3;0
2020-04-23 17:45:00;31;2;30;4;0;0
2020-04-23 18:00:00;47;0;38;4;1;2
2020-04-23 18:15:00;47;2;34;2;1;0
2020-04-23 18:30:00;34;3;33;3;0;0
2020-04-23 18:45:00;24;1;21;0;0;0
2020-04-23 19:00:00;25;1;20;2;0;0
2020-04-23 19:15:00;15;0;30;1;0;0
2020-04-23 19:30:00;28;0;20;2;0;0
2020-04-23 19:45:00;23;0;24;2;0;0
2020-04-23 20:00:00;26;1;22;2;0;0
2020-04-23 20:15:00;17;1;16;1;0;0
2020-04-23 20:30:00;15;0;20;0;0;0
2020-04-23 20:45:00;12;1;10;0;0;0
2020-04-23 21:00:00;12;1;16;0;2;0
2020-04-23 21:15:00;10;0;25;0;0;0
2020-04-23 21:30:00;12;1;11;5;0;0
2020-04-23 21:45:00;11;1;9;5;0;0
2020-04-23 22:00:00;27;1;5;4;0;0
2020-04-23 22:15:00;11;1;6;3;0;0
2020-04-23 22:30:00;1;0;5;0;0;0
2020-04-23 22:45:00;4;0;3;0;0;0
2020-04-23 23:00:00;10;0;2;0;0;0
2020-04-23 23:15:00;5;0;3;0;0;0
2020-04-23 23:30:00;4;0;1;0;0;0
2020-04-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
