DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2019-12-27 00:00:00;0;2;0;0;0;0;0;0
2019-12-27 00:15:00;0;1;2;0;0;0;0;0
2019-12-27 00:30:00;1;2;0;0;0;0;0;0
2019-12-27 00:45:00;0;0;0;0;1;0;0;0
2019-12-27 01:00:00;0;0;1;0;0;0;0;0
2019-12-27 01:15:00;0;0;1;1;0;0;0;0
2019-12-27 01:30:00;0;4;0;0;0;0;0;0
2019-12-27 01:45:00;0;0;0;0;0;0;0;0
2019-12-27 02:00:00;0;1;1;0;0;0;0;0
2019-12-27 02:15:00;0;0;0;0;0;0;0;0
2019-12-27 02:30:00;0;0;0;0;0;0;0;0
2019-12-27 02:45:00;0;0;0;0;0;0;0;0
2019-12-27 03:00:00;0;0;0;0;0;0;0;0
2019-12-27 03:15:00;0;0;0;0;0;0;0;0
2019-12-27 03:30:00;0;0;0;0;0;0;0;0
2019-12-27 03:45:00;0;0;0;0;0;0;0;0
2019-12-27 04:00:00;1;1;1;0;0;0;0;0
2019-12-27 04:15:00;0;0;0;0;0;0;0;0
2019-12-27 04:30:00;0;0;0;0;0;0;0;0
2019-12-27 04:45:00;0;0;0;0;0;0;0;0
2019-12-27 05:00:00;0;0;0;0;0;0;0;0
2019-12-27 05:15:00;0;2;0;0;0;0;0;0
2019-12-27 05:30:00;1;2;2;0;0;0;0;0
2019-12-27 05:45:00;0;0;0;0;0;0;0;0
2019-12-27 06:00:00;1;0;0;0;2;0;0;0
2019-12-27 06:15:00;0;3;3;2;1;0;0;0
2019-12-27 06:30:00;0;1;10;1;1;0;0;0
2019-12-27 06:45:00;2;6;5;2;1;0;0;0
2019-12-27 07:00:00;2;5;7;0;4;0;0;0
2019-12-27 07:15:00;0;4;1;0;0;0;0;0
2019-12-27 07:30:00;0;5;5;3;3;0;0;0
2019-12-27 07:45:00;0;4;11;10;1;0;0;0
2019-12-27 08:00:00;1;5;6;1;1;0;0;0
2019-12-27 08:15:00;0;11;2;0;1;0;0;0
2019-12-27 08:30:00;1;7;5;4;3;0;0;0
2019-12-27 08:45:00;0;4;5;2;1;0;0;0
2019-12-27 09:00:00;1;3;6;0;0;0;0;0
2019-12-27 09:15:00;0;4;2;1;0;0;0;0
2019-12-27 09:30:00;0;7;4;2;1;0;0;0
2019-12-27 09:45:00;1;11;6;0;0;0;0;0
2019-12-27 10:00:00;2;6;5;0;1;0;0;0
2019-12-27 10:15:00;0;7;3;1;1;0;0;0
2019-12-27 10:30:00;4;6;5;0;1;0;0;0
2019-12-27 10:45:00;0;11;8;1;1;0;0;0
2019-12-27 11:00:00;1;12;13;2;2;0;0;0
2019-12-27 11:15:00;1;16;7;0;3;0;0;0
2019-12-27 11:30:00;0;11;25;4;2;0;0;0
2019-12-27 11:45:00;2;8;29;1;5;0;0;0
2019-12-27 12:00:00;0;20;38;5;8;0;0;0
2019-12-27 12:15:00;0;18;33;3;1;0;0;0
2019-12-27 12:30:00;2;15;9;3;3;0;0;0
2019-12-27 12:45:00;4;21;7;3;1;0;0;0
2019-12-27 13:00:00;5;76;5;1;3;0;0;0
2019-12-27 13:15:00;3;37;4;6;1;0;0;0
2019-12-27 13:30:00;1;18;6;1;4;0;0;0
2019-12-27 13:45:00;1;9;10;5;1;0;0;0
2019-12-27 14:00:00;4;12;11;2;2;0;0;0
2019-12-27 14:15:00;1;7;10;1;1;0;0;0
2019-12-27 14:30:00;1;12;10;2;2;0;0;0
2019-12-27 14:45:00;2;17;4;2;2;0;0;0
2019-12-27 15:00:00;0;9;3;1;2;0;0;0
2019-12-27 15:15:00;2;9;10;1;1;0;0;0
2019-12-27 15:30:00;0;10;9;1;0;0;0;0
2019-12-27 15:45:00;1;8;6;0;3;0;0;0
2019-12-27 16:00:00;0;10;5;4;0;0;0;0
2019-12-27 16:15:00;0;6;7;1;1;0;0;0
2019-12-27 16:30:00;0;5;7;2;1;0;0;0
2019-12-27 16:45:00;0;8;6;0;0;0;0;0
2019-12-27 17:00:00;0;6;4;1;1;0;0;0
2019-12-27 17:15:00;0;7;5;3;3;0;0;0
2019-12-27 17:30:00;0;6;5;0;2;0;0;0
2019-12-27 17:45:00;0;4;7;2;2;0;0;0
2019-12-27 18:00:00;0;6;7;2;0;0;0;0
2019-12-27 18:15:00;0;14;9;1;1;0;0;0
2019-12-27 18:30:00;0;3;3;0;0;0;0;0
2019-12-27 18:45:00;0;8;2;1;0;0;0;0
2019-12-27 19:00:00;0;2;1;0;0;0;0;0
2019-12-27 19:15:00;2;4;2;0;0;0;0;0
2019-12-27 19:30:00;0;7;1;0;0;0;0;0
2019-12-27 19:45:00;0;5;0;0;0;0;0;0
2019-12-27 20:00:00;0;7;8;0;0;0;0;0
2019-12-27 20:15:00;0;4;4;1;0;0;0;0
2019-12-27 20:30:00;0;6;3;1;0;0;0;0
2019-12-27 20:45:00;1;2;1;0;0;0;0;0
2019-12-27 21:00:00;0;6;2;0;1;0;0;0
2019-12-27 21:15:00;0;4;2;1;0;0;0;0
2019-12-27 21:30:00;0;4;3;0;0;0;0;0
2019-12-27 21:45:00;0;8;3;1;0;0;0;0
2019-12-27 22:00:00;0;2;0;0;0;0;0;0
2019-12-27 22:15:00;0;0;1;2;0;0;0;0
2019-12-27 22:30:00;2;4;3;0;0;0;0;0
2019-12-27 22:45:00;1;5;4;0;1;0;0;0
2019-12-27 23:00:00;0;3;0;0;2;0;0;0
2019-12-27 23:15:00;0;4;4;1;1;0;0;0
2019-12-27 23:30:00;0;6;4;1;1;0;0;0
2019-12-27 23:45:00;0;2;0;0;0;0;0;0
