DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-10-30 00:00:00;0;0;1;1;1;0;0;0
2020-10-30 00:15:00;0;1;1;0;0;0;0;0
2020-10-30 00:30:00;0;3;2;0;1;0;0;0
2020-10-30 00:45:00;0;0;0;0;0;0;0;0
2020-10-30 01:00:00;0;1;0;0;0;0;0;0
2020-10-30 01:15:00;0;0;0;0;1;0;0;0
2020-10-30 01:30:00;0;0;1;0;0;0;0;0
2020-10-30 01:45:00;0;0;0;0;0;0;0;0
2020-10-30 02:00:00;0;0;0;0;0;0;0;0
2020-10-30 02:15:00;0;1;0;0;0;0;0;0
2020-10-30 02:30:00;0;0;0;0;0;0;0;0
2020-10-30 02:45:00;0;0;0;0;0;0;0;0
2020-10-30 03:00:00;0;0;0;0;0;0;0;0
2020-10-30 03:15:00;0;1;1;1;1;0;0;0
2020-10-30 03:30:00;0;0;0;0;0;0;0;0
2020-10-30 03:45:00;0;1;1;0;0;0;0;0
2020-10-30 04:00:00;0;0;1;1;1;0;0;0
2020-10-30 04:15:00;0;0;0;0;0;0;0;0
2020-10-30 04:30:00;0;0;0;0;0;0;0;0
2020-10-30 04:45:00;0;3;3;1;0;0;0;0
2020-10-30 05:00:00;3;4;14;3;1;0;0;0
2020-10-30 05:15:00;3;11;24;9;3;0;0;0
2020-10-30 05:30:00;1;19;27;11;2;0;0;0
2020-10-30 05:45:00;2;22;29;3;10;0;0;0
2020-10-30 06:00:00;3;10;32;5;6;0;0;0
2020-10-30 06:15:00;1;16;33;3;4;0;0;0
2020-10-30 06:30:00;2;31;79;8;6;0;0;0
2020-10-30 06:45:00;1;25;80;5;7;0;0;0
2020-10-30 07:00:00;4;18;33;5;4;0;0;0
2020-10-30 07:15:00;0;14;35;12;10;0;1;0
2020-10-30 07:30:00;1;11;35;12;6;0;0;0
2020-10-30 07:45:00;2;19;39;7;13;0;0;0
2020-10-30 08:00:00;5;13;43;10;6;0;0;0
2020-10-30 08:15:00;0;15;17;3;10;0;0;0
2020-10-30 08:30:00;4;16;30;9;13;0;0;0
2020-10-30 08:45:00;7;8;17;9;12;0;0;0
2020-10-30 09:00:00;3;20;15;2;7;0;0;0
2020-10-30 09:15:00;3;17;14;7;9;0;0;0
2020-10-30 09:30:00;3;17;12;6;11;0;0;0
2020-10-30 09:45:00;4;11;20;5;12;0;0;0
2020-10-30 10:00:00;5;19;10;2;9;0;0;0
2020-10-30 10:15:00;3;25;8;2;11;0;0;0
2020-10-30 10:30:00;6;12;10;5;6;0;1;0
2020-10-30 10:45:00;1;16;8;4;11;0;0;0
2020-10-30 11:00:00;2;15;16;3;11;0;0;0
2020-10-30 11:15:00;3;25;12;2;7;0;2;0
2020-10-30 11:30:00;4;24;20;7;11;0;0;0
2020-10-30 11:45:00;5;25;27;4;16;0;0;0
2020-10-30 12:00:00;6;29;31;5;9;0;4;0
2020-10-30 12:15:00;5;20;17;4;13;0;1;0
2020-10-30 12:30:00;8;55;18;6;10;0;0;0
2020-10-30 12:45:00;3;53;20;7;13;0;0;0
2020-10-30 13:00:00;4;33;16;3;5;0;0;0
2020-10-30 13:15:00;2;36;14;5;5;0;0;0
2020-10-30 13:30:00;5;35;29;10;6;0;0;0
2020-10-30 13:45:00;5;38;45;9;9;0;2;0
2020-10-30 14:00:00;3;69;31;7;47;0;0;0
2020-10-30 14:15:00;3;52;32;5;17;0;0;0
2020-10-30 14:30:00;3;31;22;8;12;0;0;0
2020-10-30 14:45:00;3;36;16;3;11;0;0;0
2020-10-30 15:00:00;6;56;36;7;8;0;0;0
2020-10-30 15:15:00;3;87;19;3;11;1;0;0
2020-10-30 15:30:00;2;32;10;3;9;0;0;0
2020-10-30 15:45:00;5;38;12;2;17;0;2;0
2020-10-30 16:00:00;4;23;12;9;7;0;0;0
2020-10-30 16:15:00;2;26;18;6;2;0;0;0
2020-10-30 16:30:00;2;25;10;5;3;0;0;0
2020-10-30 16:45:00;0;20;11;1;2;0;0;0
2020-10-30 17:00:00;0;17;10;5;5;0;0;0
2020-10-30 17:15:00;1;18;11;4;5;0;0;0
2020-10-30 17:30:00;0;16;6;2;6;0;0;0
2020-10-30 17:45:00;0;25;6;2;3;0;0;0
2020-10-30 18:00:00;0;14;5;3;4;0;0;0
2020-10-30 18:15:00;0;11;11;6;3;0;0;0
2020-10-30 18:30:00;0;14;7;1;4;0;0;0
2020-10-30 18:45:00;0;18;5;1;1;0;0;0
2020-10-30 19:00:00;0;17;6;0;0;0;0;0
2020-10-30 19:15:00;0;16;7;1;1;0;0;0
2020-10-30 19:30:00;0;6;5;2;0;0;0;0
2020-10-30 19:45:00;2;10;5;2;3;0;0;0
2020-10-30 20:00:00;0;10;4;1;4;0;0;0
2020-10-30 20:15:00;1;10;4;1;1;0;0;0
2020-10-30 20:30:00;0;8;3;0;0;0;0;0
2020-10-30 20:45:00;1;9;2;0;1;0;0;0
2020-10-30 21:00:00;1;12;10;1;1;0;0;0
2020-10-30 21:15:00;1;21;8;2;0;0;0;0
2020-10-30 21:30:00;1;18;6;0;3;0;0;0
2020-10-30 21:45:00;3;44;12;0;11;0;0;0
2020-10-30 22:00:00;0;44;23;1;13;0;0;0
2020-10-30 22:15:00;1;15;8;1;5;0;0;0
2020-10-30 22:30:00;0;1;1;0;2;0;0;0
2020-10-30 22:45:00;0;3;2;2;0;0;0;0
2020-10-30 23:00:00;0;2;1;0;0;0;0;0
2020-10-30 23:15:00;0;0;1;1;0;0;0;0
2020-10-30 23:30:00;0;1;2;1;0;0;0;0
2020-10-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
