DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-08-28 00:00:00;2;17;5;0;0;0;0;0
2020-08-28 00:15:00;8;18;7;0;0;0;0;0
2020-08-28 00:30:00;7;12;8;0;0;0;0;0
2020-08-28 00:45:00;6;10;10;0;0;0;0;0
2020-08-28 01:00:00;7;9;6;0;0;0;0;0
2020-08-28 01:15:00;7;10;7;0;0;0;0;0
2020-08-28 01:30:00;4;13;8;0;0;0;0;0
2020-08-28 01:45:00;7;11;6;0;0;0;0;0
2020-08-28 02:00:00;3;7;4;0;0;0;0;0
2020-08-28 02:15:00;10;5;6;0;0;0;0;0
2020-08-28 02:30:00;4;7;5;0;0;0;0;0
2020-08-28 02:45:00;6;7;2;0;0;0;0;0
2020-08-28 03:00:00;7;8;6;0;0;0;0;0
2020-08-28 03:15:00;2;5;7;0;0;0;0;0
2020-08-28 03:30:00;5;4;9;0;0;0;0;0
2020-08-28 03:45:00;4;6;10;0;0;0;0;0
2020-08-28 04:00:00;9;8;4;0;0;0;0;0
2020-08-28 04:15:00;6;10;5;0;0;0;0;0
2020-08-28 04:30:00;12;14;11;0;0;0;0;0
2020-08-28 04:45:00;13;25;29;0;0;0;0;0
2020-08-28 05:00:00;21;40;54;0;0;0;2;0
2020-08-28 05:15:00;29;55;119;0;0;3;0;0
2020-08-28 05:30:00;21;64;90;0;0;0;0;0
2020-08-28 05:45:00;61;84;74;0;0;0;0;0
2020-08-28 06:00:00;73;106;41;0;0;0;0;0
2020-08-28 06:15:00;55;109;56;0;0;0;0;0
2020-08-28 06:30:00;63;141;64;0;4;0;3;0
2020-08-28 06:45:00;56;127;64;0;7;5;7;6
2020-08-28 07:00:00;39;103;46;0;3;3;2;2
2020-08-28 07:15:00;39;124;57;0;14;1;0;21
2020-08-28 07:30:00;67;102;73;0;12;0;3;32
2020-08-28 07:45:00;49;130;75;0;3;1;11;0
2020-08-28 08:00:00;51;83;66;0;3;1;1;2
2020-08-28 08:15:00;54;102;66;0;0;0;0;0
2020-08-28 08:30:00;60;125;53;0;3;0;3;1
2020-08-28 08:45:00;57;107;59;0;3;4;17;3
2020-08-28 09:00:00;53;126;46;0;1;0;8;0
2020-08-28 09:15:00;61;128;57;0;2;2;7;2
2020-08-28 09:30:00;60;123;71;0;0;1;3;0
2020-08-28 09:45:00;59;131;46;0;14;3;0;13
2020-08-28 10:00:00;47;135;75;0;9;0;1;5
2020-08-28 10:15:00;69;147;71;0;27;45;6;6
2020-08-28 10:30:00;62;136;67;0;1;0;3;2
2020-08-28 10:45:00;72;149;69;0;4;7;10;3
2020-08-28 11:00:00;70;172;63;0;0;6;0;0
2020-08-28 11:15:00;72;172;58;0;9;1;2;8
2020-08-28 11:30:00;80;172;74;0;4;3;5;2
2020-08-28 11:45:00;91;192;66;0;26;10;0;4
2020-08-28 12:00:00;101;207;92;0;6;9;16;28
2020-08-28 12:15:00;105;203;88;0;27;7;20;7
2020-08-28 12:30:00;82;191;82;0;8;9;16;13
2020-08-28 12:45:00;99;203;81;0;35;3;1;6
2020-08-28 13:00:00;98;209;96;0;10;3;3;14
2020-08-28 13:15:00;101;194;89;0;5;6;15;6
2020-08-28 13:30:00;126;192;107;0;20;6;13;12
2020-08-28 13:45:00;114;185;106;0;17;4;21;1
2020-08-28 14:00:00;125;194;80;0;10;10;8;5
2020-08-28 14:15:00;160;247;92;0;14;9;56;13
2020-08-28 14:30:00;160;227;93;0;3;2;39;5
2020-08-28 14:45:00;152;240;94;0;14;11;28;6
2020-08-28 15:00:00;127;214;100;0;9;11;14;11
2020-08-28 15:15:00;119;199;65;0;1;1;27;2
2020-08-28 15:30:00;122;241;72;0;13;2;12;12
