DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-06-29 00:00:00;3;3;2;0;0;5;0;5;3;2;0
2020-06-29 00:15:00;3;2;3;0;0;1;1;1;1;2;0
2020-06-29 00:30:00;4;2;2;0;0;6;6;6;0;3;0
2020-06-29 00:45:00;8;5;5;0;0;1;2;1;0;2;0
2020-06-29 01:00:00;5;1;2;0;0;6;3;6;1;4;0
2020-06-29 01:15:00;4;2;1;0;0;3;1;3;2;2;0
2020-06-29 01:30:00;5;3;3;0;0;3;3;3;2;2;0
2020-06-29 01:45:00;6;1;2;0;0;7;5;8;0;1;0
2020-06-29 02:00:00;3;2;2;0;0;4;1;4;2;0;0
2020-06-29 02:15:00;5;3;4;0;0;4;3;4;2;5;0
2020-06-29 02:30:00;3;2;3;0;0;7;3;7;0;4;0
2020-06-29 02:45:00;8;2;1;0;0;3;4;3;1;3;0
2020-06-29 03:00:00;5;2;2;0;0;4;1;4;1;5;0
2020-06-29 03:15:00;1;3;3;0;0;2;4;2;3;2;0
2020-06-29 03:30:00;5;3;1;0;0;4;3;4;1;2;0
2020-06-29 03:45:00;8;8;8;0;0;3;2;3;3;3;0
2020-06-29 04:00:00;3;1;1;0;0;5;4;5;0;3;0
2020-06-29 04:15:00;12;4;2;0;0;5;2;5;2;3;0
2020-06-29 04:30:00;15;7;6;0;0;10;2;10;1;3;0
2020-06-29 04:45:00;14;2;1;0;0;8;3;8;1;4;0
2020-06-29 05:00:00;39;4;2;0;0;24;7;24;3;8;0
2020-06-29 05:15:00;54;3;2;0;0;25;3;25;2;4;0
2020-06-29 05:30:00;106;7;4;0;0;45;6;45;3;7;0
2020-06-29 05:45:00;70;6;1;0;0;33;7;33;3;5;0
2020-06-29 06:00:00;95;7;5;0;0;50;3;50;3;1;0
2020-06-29 06:15:00;100;5;4;0;0;56;5;57;4;10;0
2020-06-29 06:30:00;146;4;1;0;1;91;4;90;3;5;0
2020-06-29 06:45:00;178;4;2;0;1;78;13;78;8;2;0
2020-06-29 07:00:00;192;4;6;0;0;43;6;43;4;3;0
2020-06-29 07:15:00;174;3;3;1;2;56;19;56;5;3;0
2020-06-29 07:30:00;156;4;2;0;1;61;10;61;3;6;0
2020-06-29 07:45:00;172;5;4;0;0;55;14;55;6;6;1
2020-06-29 08:00:00;135;1;1;0;0;52;12;52;9;6;0
2020-06-29 08:15:00;119;1;0;0;1;50;15;50;5;9;0
2020-06-29 08:30:00;102;4;2;1;2;75;24;75;6;4;0
2020-06-29 08:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 09:00:00;110;5;1;0;1;61;28;63;14;11;0
2020-06-29 09:15:00;106;3;1;0;0;75;29;75;26;11;0
2020-06-29 09:30:00;98;2;2;0;1;61;36;60;29;6;0
2020-06-29 09:45:00;123;3;2;0;3;77;47;77;28;16;0
2020-06-29 10:00:00;90;1;0;0;0;86;36;85;45;14;0
2020-06-29 10:15:00;99;4;1;0;2;84;36;86;35;14;2
2020-06-29 10:30:00;99;2;0;0;0;83;41;81;42;16;0
2020-06-29 10:45:00;85;0;0;0;2;88;28;88;26;12;0
2020-06-29 11:00:00;97;2;1;0;0;70;30;70;25;12;0
2020-06-29 11:15:00;93;5;2;0;2;101;26;101;22;12;0
2020-06-29 11:30:00;95;4;4;0;3;93;45;93;22;12;0
2020-06-29 11:45:00;105;3;1;0;3;91;32;92;26;12;0
2020-06-29 12:00:00;105;3;3;0;2;111;31;111;36;8;0
2020-06-29 12:15:00;92;2;0;1;4;80;35;81;31;14;0
2020-06-29 12:30:00;87;0;0;0;0;86;24;86;26;10;0
2020-06-29 12:45:00;104;3;1;1;2;93;33;93;28;19;3
2020-06-29 13:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 13:15:00;110;2;1;0;1;124;30;124;22;7;0
2020-06-29 13:30:00;103;2;1;0;4;105;22;105;22;19;0
2020-06-29 13:45:00;112;3;1;1;1;98;27;98;21;8;1
2020-06-29 14:00:00;104;0;1;1;2;115;25;115;24;13;0
2020-06-29 14:15:00;115;1;1;0;0;113;36;113;43;7;1
2020-06-29 14:30:00;139;2;1;1;9;120;27;120;27;13;0
2020-06-29 14:45:00;131;2;1;2;0;134;28;135;30;14;0
2020-06-29 15:00:00;125;1;0;0;3;127;27;127;15;5;0
