DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-05-21 00:00:00;24;22;0;0;1;0;21;18;0;0;0;0;0;0;1
2020-05-21 00:15:00;28;20;2;1;1;0;37;33;0;0;0;2;0;0;0
2020-05-21 00:30:00;19;12;0;0;1;0;19;19;0;0;0;2;0;0;0
2020-05-21 00:45:00;26;12;1;0;0;0;29;22;0;0;0;1;0;0;0
2020-05-21 01:00:00;23;18;0;1;0;0;21;25;0;0;0;0;0;0;0
2020-05-21 01:15:00;13;19;0;0;0;0;22;19;0;0;0;0;0;0;0
2020-05-21 01:30:00;16;9;0;0;1;0;17;13;0;0;0;3;0;0;0
2020-05-21 01:45:00;9;12;2;0;2;0;22;17;0;0;0;1;0;0;0
2020-05-21 02:00:00;10;2;0;0;0;0;12;10;0;0;0;0;0;0;0
2020-05-21 02:15:00;10;5;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-05-21 02:30:00;4;4;0;0;0;0;7;8;0;0;0;0;0;0;0
2020-05-21 02:45:00;9;5;0;0;0;0;8;6;0;0;0;0;0;0;0
2020-05-21 03:00:00;2;1;0;0;0;0;6;5;0;0;0;0;0;0;0
2020-05-21 03:15:00;5;4;0;1;0;0;7;6;0;0;0;0;0;0;0
2020-05-21 03:30:00;6;1;1;0;0;0;6;5;0;0;0;0;0;0;0
2020-05-21 03:45:00;2;4;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-05-21 04:00:00;1;3;0;0;1;0;6;4;0;0;0;1;0;0;0
2020-05-21 04:15:00;1;1;2;0;0;0;13;10;0;0;0;0;0;0;0
2020-05-21 04:30:00;3;5;0;0;1;0;8;6;0;0;0;1;0;0;0
2020-05-21 04:45:00;2;4;0;0;0;0;14;10;0;0;0;0;0;0;0
2020-05-21 05:00:00;7;2;0;0;0;0;24;18;0;0;0;0;0;0;0
2020-05-21 05:15:00;5;7;1;0;1;0;19;19;0;0;0;1;0;0;0
2020-05-21 05:30:00;12;22;0;0;2;1;19;18;0;0;0;2;0;0;0
2020-05-21 05:45:00;10;6;0;0;0;0;31;36;0;0;0;0;0;0;0
2020-05-21 06:00:00;7;9;0;0;0;0;48;81;0;0;0;0;0;0;0
2020-05-21 06:15:00;13;16;0;0;1;0;42;48;0;0;0;1;0;0;0
2020-05-21 06:30:00;10;14;0;0;0;0;25;25;0;0;0;0;0;0;0
2020-05-21 06:45:00;11;11;0;0;0;0;36;34;0;0;0;0;0;0;0
2020-05-21 07:00:00;6;19;1;0;0;1;30;36;0;0;0;1;0;2;0
2020-05-21 07:15:00;5;15;0;0;0;0;33;30;0;0;0;0;0;0;0
2020-05-21 07:30:00;16;17;1;0;1;0;25;24;0;0;0;2;0;1;0
2020-05-21 07:45:00;5;18;2;0;3;1;25;30;0;0;0;2;0;0;0
2020-05-21 08:00:00;20;17;2;0;0;2;29;34;0;0;0;1;0;0;0
2020-05-21 08:15:00;22;17;3;0;2;0;38;39;0;0;0;3;0;1;0
2020-05-21 08:30:00;31;26;1;0;0;0;49;50;0;0;0;2;0;0;0
2020-05-21 08:45:00;23;36;7;1;7;2;59;62;0;0;0;6;0;1;0
2020-05-21 09:00:00;28;41;0;1;5;3;58;68;0;0;0;5;0;0;1
2020-05-21 09:15:00;31;49;4;0;0;2;55;65;0;0;0;0;0;0;0
2020-05-21 09:30:00;43;48;4;2;3;2;62;73;0;0;0;4;0;0;1
2020-05-21 09:45:00;70;43;7;1;8;4;87;88;0;0;0;9;0;0;3
