2020-07-29 00:00:00;8;12;3;0;13;16;2;5;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 00:15:00;8;11;8;1;7;9;5;8;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 00:30:00;14;14;5;0;14;13;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 00:45:00;6;9;3;0;6;7;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 01:00:00;7;9;8;1;6;6;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 01:15:00;6;7;3;1;4;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 01:30:00;3;5;5;2;3;7;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 01:45:00;3;2;4;0;11;11;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 02:00:00;3;6;4;0;7;7;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 02:15:00;4;3;2;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 02:30:00;0;2;1;0;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 02:45:00;6;5;1;0;8;8;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 03:00:00;2;3;2;0;5;7;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 03:15:00;3;4;2;0;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 03:30:00;9;11;3;0;6;6;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 03:45:00;5;6;3;0;7;6;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 04:00:00;6;5;2;3;7;6;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 04:15:00;8;3;0;0;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 04:30:00;11;14;7;2;12;11;5;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 04:45:00;18;21;9;0;12;12;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 05:00:00;53;52;29;2;28;32;15;28;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 05:15:00;59;59;28;9;38;37;19;34;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 05:30:00;62;67;38;8;48;39;23;39;0;0;0;0;0;0;1;1;0;0;0
2020-07-29 05:45:00;50;63;36;15;60;46;20;45;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 06:00:00;52;66;43;4;69;52;18;47;0;0;0;0;0;0;9;0;0;0;0
2020-07-29 06:15:00;82;88;61;12;82;73;21;60;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 06:30:00;72;101;63;11;72;67;30;59;0;0;0;0;0;0;0;2;0;0;0
2020-07-29 06:45:00;80;84;59;15;48;49;19;68;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 07:00:00;82;120;62;19;55;58;42;79;0;0;0;0;0;0;0;5;0;0;0
2020-07-29 07:15:00;81;93;70;13;71;71;29;82;0;0;0;0;0;0;0;1;0;0;0
2020-07-29 07:30:00;92;128;86;25;81;84;48;90;0;0;0;0;0;0;0;4;0;0;0
2020-07-29 07:45:00;107;125;60;17;88;89;40;82;0;0;0;0;0;0;0;11;3;0;0
2020-07-29 08:00:00;78;91;55;23;76;77;33;82;0;0;0;0;0;0;0;9;2;0;0
2020-07-29 08:15:00;100;105;76;15;96;92;42;67;0;0;0;0;0;0;0;7;0;0;0
2020-07-29 08:30:00;100;116;74;27;78;85;42;70;0;0;0;0;0;0;0;7;0;0;0
2020-07-29 08:45:00;101;114;74;15;100;114;40;75;0;0;0;0;0;0;0;4;0;0;0
2020-07-29 09:00:00;86;117;86;12;94;96;41;79;0;0;0;0;0;0;1;7;0;0;0
2020-07-29 09:15:00;99;113;97;23;94;106;44;104;0;0;0;0;0;0;0;8;4;0;0
2020-07-29 09:30:00;95;112;94;11;111;112;44;90;0;0;0;0;0;0;0;7;3;0;0
2020-07-29 09:45:00;112;125;105;18;118;116;50;91;0;0;0;0;0;0;0;8;0;0;0
2020-07-29 10:00:00;94;98;77;15;109;123;35;61;0;0;0;0;0;0;0;9;0;0;0
2020-07-29 10:15:00;89;88;70;15;116;114;38;70;0;0;0;0;0;0;2;8;3;0;0
2020-07-29 10:30:00;97;120;74;15;105;110;44;83;0;0;0;0;0;0;0;12;2;0;0
2020-07-29 10:45:00;83;122;75;16;113;128;48;52;0;0;0;0;0;0;0;12;1;0;0
2020-07-29 11:00:00;91;107;83;10;127;144;47;85;0;0;0;0;0;0;0;10;0;0;1
2020-07-29 11:15:00;92;102;86;13;111;142;50;99;0;0;0;0;0;0;0;9;1;0;0
2020-07-29 11:30:00;103;137;96;19;143;143;62;89;0;0;0;0;0;0;23;9;2;0;0
2020-07-29 11:45:00;95;101;87;12;120;181;55;112;0;0;0;0;0;0;0;8;0;0;0
2020-07-29 12:00:00;106;114;110;16;147;180;61;101;0;0;0;0;0;0;0;7;1;0;1
2020-07-29 12:15:00;88;113;67;16;137;135;43;62;0;0;0;0;0;0;0;7;0;0;0
2020-07-29 12:30:00;113;115;78;23;116;133;53;91;0;0;0;0;0;0;0;10;10;0;0
2020-07-29 12:45:00;109;115;70;15;117;109;48;63;0;0;0;0;0;0;0;10;21;1;0
2020-07-29 13:00:00;90;117;83;13;111;107;44;75;0;0;0;0;0;0;0;10;20;0;0
2020-07-29 13:15:00;97;125;81;16;111;115;43;79;0;0;0;0;0;0;0;9;9;0;0
2020-07-29 13:30:00;101;123;64;22;117;113;46;87;0;0;0;0;0;0;0;10;6;0;0
2020-07-29 13:45:00;100;114;89;15;114;135;51;83;0;0;0;0;0;0;10;7;6;0;0
2020-07-29 14:00:00;101;114;77;16;117;115;43;75;0;0;0;0;0;0;0;6;0;0;0
2020-07-29 14:15:00;84;99;81;33;124;135;47;94;0;0;0;0;0;0;0;6;2;0;0
2020-07-29 14:30:00;99;130;77;14;132;117;46;94;0;0;0;0;0;0;0;5;0;0;1
2020-07-29 14:45:00;116;131;72;19;120;94;57;98;0;0;0;0;0;0;0;5;3;4;0
2020-07-29 15:00:00;88;117;72;16;116;117;50;89;0;0;0;0;0;0;4;5;2;5;0
2020-07-29 15:15:00;105;105;100;15;126;134;57;85;0;0;0;0;0;0;0;8;0;0;0
2020-07-29 15:30:00;108;130;90;21;133;128;51;102;0;0;0;0;0;0;0;12;3;0;0
2020-07-29 15:45:00;103;137;76;8;121;125;41;85;0;0;0;0;0;0;0;6;2;1;2
2020-07-29 16:00:00;88;114;83;9;142;136;50;93;0;0;0;0;0;0;0;7;0;0;0
2020-07-29 16:15:00;95;120;63;25;112;127;39;75;0;0;0;0;0;0;0;14;0;0;0
2020-07-29 16:30:00;108;156;95;18;136;131;58;87;0;0;0;0;0;0;0;7;0;0;0
2020-07-29 16:45:00;102;125;85;15;129;132;46;93;0;0;0;0;0;0;0;12;0;3;21
2020-07-29 17:00:00;108;124;91;14;139;129;44;84;0;0;0;0;0;0;0;9;0;3;0
2020-07-29 17:15:00;95;115;61;14;129;114;35;58;0;0;0;0;0;0;0;8;1;0;0
2020-07-29 17:30:00;114;134;81;13;119;127;35;72;0;0;0;0;0;0;0;8;1;0;1
2020-07-29 17:45:00;111;128;85;13;133;125;46;93;0;0;0;0;0;0;0;8;1;0;0
2020-07-29 18:00:00;90;119;68;16;115;119;43;68;0;0;0;0;0;0;0;9;1;0;0
2020-07-29 18:15:00;97;120;86;13;101;106;43;73;0;0;0;0;0;0;0;11;3;0;0
2020-07-29 18:30:00;95;117;73;22;95;95;40;83;0;0;0;0;0;0;0;10;0;0;0
2020-07-29 18:45:00;83;111;73;20;100;100;48;73;0;0;0;0;0;0;0;9;16;0;2
2020-07-29 19:00:00;75;97;54;14;99;101;39;61;0;0;0;0;0;0;0;8;0;0;0
2020-07-29 19:15:00;75;92;70;10;87;96;33;58;0;0;0;0;0;0;0;8;1;0;0
2020-07-29 19:30:00;83;110;60;9;79;57;32;67;0;0;0;0;0;0;0;5;16;0;0
2020-07-29 19:45:00;69;76;50;7;76;78;25;54;0;0;0;0;0;0;0;6;6;0;0
2020-07-29 20:00:00;53;87;52;8;84;66;25;54;0;0;0;0;0;0;0;3;0;0;0
2020-07-29 20:15:00;59;93;58;5;69;56;28;55;0;0;0;0;0;0;0;1;0;0;0
2020-07-29 20:30:00;62;82;50;3;73;65;34;58;0;0;0;0;0;0;0;2;0;0;0
2020-07-29 20:45:00;67;85;64;4;73;60;28;69;0;0;0;0;0;0;0;1;0;0;0
2020-07-29 21:00:00;61;85;45;6;63;68;17;49;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 21:15:00;70;79;44;8;70;54;23;46;0;0;0;0;0;0;0;4;0;0;0
2020-07-29 21:30:00;52;55;33;3;63;49;9;30;0;0;0;0;0;0;0;1;2;0;0
2020-07-29 21:45:00;41;59;46;6;73;55;17;41;0;0;0;0;0;0;0;1;0;0;0
2020-07-29 22:00:00;33;44;37;1;91;81;4;26;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 22:15:00;32;40;34;4;83;66;7;23;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 22:30:00;32;42;34;9;48;51;9;25;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 22:45:00;31;36;27;3;40;31;13;26;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 23:00:00;29;33;12;0;35;34;6;10;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 23:15:00;24;28;19;0;37;32;6;16;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 23:30:00;26;26;8;3;24;23;3;9;0;0;0;0;0;0;0;0;0;0;0
2020-07-29 23:45:00;23;24;17;0;24;25;5;13;0;0;0;0;0;0;0;0;0;0;0
