DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-12-13 00:00:00;0;9;11;19;18;0;0
2019-12-13 00:15:00;0;11;14;20;16;3;3
2019-12-13 00:30:00;0;18;12;17;14;0;0
2019-12-13 00:45:00;0;11;3;17;6;2;2
2019-12-13 01:00:00;0;7;4;8;5;0;0
2019-12-13 01:15:00;0;6;4;16;10;0;0
2019-12-13 01:30:00;0;5;3;11;9;0;0
2019-12-13 01:45:00;0;3;3;20;8;0;0
2019-12-13 02:00:00;0;4;2;7;4;0;0
2019-12-13 02:15:00;4;1;4;7;2;0;0
2019-12-13 02:30:00;0;0;3;6;2;0;0
2019-12-13 02:45:00;0;5;2;5;8;0;0
2019-12-13 03:00:00;0;6;3;6;6;0;0
2019-12-13 03:15:00;0;4;4;10;5;0;0
2019-12-13 03:30:00;0;5;6;5;6;0;0
2019-12-13 03:45:00;0;6;1;9;4;0;0
2019-12-13 04:00:00;0;5;3;10;6;0;0
2019-12-13 04:15:00;0;12;2;17;6;0;0
2019-12-13 04:30:00;0;11;8;16;11;0;0
2019-12-13 04:45:00;0;21;17;15;7;0;0
2019-12-13 05:00:00;0;41;36;30;11;0;0
2019-12-13 05:15:00;1;70;71;33;18;0;0
2019-12-13 05:30:00;9;56;66;42;31;1;1
2019-12-13 05:45:00;9;65;81;54;54;3;3
2019-12-13 06:00:00;2;60;65;52;50;5;5
2019-12-13 06:15:00;2;91;91;55;57;4;4
2019-12-13 06:30:00;8;106;131;66;70;6;7
2019-12-13 06:45:00;38;102;125;62;80;4;4
2019-12-13 07:00:00;12;120;152;55;57;6;5
2019-12-13 07:15:00;18;151;187;75;71;4;5
2019-12-13 07:30:00;17;155;155;96;100;4;4
2019-12-13 07:45:00;25;162;140;108;131;6;6
2019-12-13 08:00:00;10;108;119;97;98;4;4
2019-12-13 08:15:00;9;110;115;98;98;5;4
2019-12-13 08:30:00;39;122;115;95;112;5;6
2019-12-13 08:45:00;29;104;111;112;116;2;2
2019-12-13 09:00:00;8;98;89;104;83;4;4
2019-12-13 09:15:00;9;117;91;99;101;3;3
2019-12-13 09:30:00;33;113;98;92;98;4;4
2019-12-13 09:45:00;17;123;139;114;121;3;3
2019-12-13 10:00:00;18;96;104;91;91;2;2
2019-12-13 10:15:00;10;82;65;82;88;2;2
2019-12-13 10:30:00;4;100;98;122;122;5;4
2019-12-13 10:45:00;2;113;119;128;109;3;4
2019-12-13 11:00:00;6;114;107;104;126;4;4
2019-12-13 11:15:00;13;124;121;124;132;3;3
2019-12-13 11:30:00;10;116;111;127;131;5;5
2019-12-13 11:45:00;13;131;105;118;140;4;4
2019-12-13 12:00:00;10;100;106;124;128;4;4
2019-12-13 12:15:00;5;106;84;133;148;1;1
2019-12-13 12:30:00;8;121;109;133;163;3;3
2019-12-13 12:45:00;24;130;95;137;153;6;6
2019-12-13 13:00:00;8;134;125;137;151;2;2
2019-12-13 13:15:00;21;130;117;137;169;6;6
2019-12-13 13:30:00;10;136;113;129;176;8;8
2019-12-13 13:45:00;26;128;118;150;170;4;4
2019-12-13 14:00:00;55;107;97;152;191;5;5
2019-12-13 14:15:00;29;131;108;151;187;2;2
2019-12-13 14:30:00;31;120;113;157;182;4;3
2019-12-13 14:45:00;24;121;107;164;199;5;6
2019-12-13 15:00:00;27;120;77;159;173;3;3
2019-12-13 15:15:00;27;126;116;140;168;5;5
2019-12-13 15:30:00;16;131;131;153;169;3;3
2019-12-13 15:45:00;23;119;115;170;208;6;6
2019-12-13 16:00:00;10;128;109;167;188;2;2
2019-12-13 16:15:00;18;106;108;160;159;4;4
2019-12-13 16:30:00;19;132;114;148;181;4;4
2019-12-13 16:45:00;19;143;141;171;192;5;5
2019-12-13 17:00:00;25;149;137;140;147;3;3
2019-12-13 17:15:00;4;128;124;151;168;4;4
2019-12-13 17:30:00;9;148;152;130;157;4;4
2019-12-13 17:45:00;11;133;134;138;154;5;5
2019-12-13 18:00:00;7;132;129;116;129;3;3
2019-12-13 18:15:00;31;136;117;123;139;4;4
2019-12-13 18:30:00;94;112;112;138;127;4;4
2019-12-13 18:45:00;6;110;87;114;141;4;4
2019-12-13 19:00:00;7;92;100;98;101;2;2
2019-12-13 19:15:00;4;90;72;109;114;3;3
2019-12-13 19:30:00;5;73;77;80;73;4;4
2019-12-13 19:45:00;3;61;67;68;82;4;4
2019-12-13 20:00:00;0;70;44;79;69;2;2
2019-12-13 20:15:00;0;48;61;80;72;3;3
2019-12-13 20:30:00;3;56;42;70;79;2;2
2019-12-13 20:45:00;6;54;51;63;63;2;2
2019-12-13 21:00:00;5;49;45;63;67;3;3
2019-12-13 21:15:00;7;51;61;66;60;1;1
2019-12-13 21:30:00;0;44;43;61;47;1;1
2019-12-13 21:45:00;0;46;44;57;52;1;1
2019-12-13 22:00:00;0;48;45;98;87;2;2
2019-12-13 22:15:00;0;47;24;126;129;1;1
2019-12-13 22:30:00;9;45;42;71;68;3;3
2019-12-13 22:45:00;6;47;51;57;59;1;1
2019-12-13 23:00:00;1;46;28;76;53;1;1
2019-12-13 23:15:00;0;45;26;58;42;2;2
2019-12-13 23:30:00;2;37;36;59;56;1;1
2019-12-13 23:45:00;0;30;17;44;27;0;0
