DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2019-12-06 00:00:00;0;8;9;13;9;0;0
2019-12-06 00:15:00;0;7;11;18;10;3;3
2019-12-06 00:30:00;0;15;4;11;9;0;0
2019-12-06 00:45:00;0;6;6;22;12;0;0
2019-12-06 01:00:00;0;8;6;9;8;0;0
2019-12-06 01:15:00;0;2;1;6;7;0;0
2019-12-06 01:30:00;0;15;2;13;7;0;0
2019-12-06 01:45:00;0;0;2;6;8;0;0
2019-12-06 02:00:00;0;5;6;16;6;0;0
2019-12-06 02:15:00;0;8;4;8;2;0;0
2019-12-06 02:30:00;0;1;1;8;2;0;0
2019-12-06 02:45:00;0;8;0;8;1;0;0
2019-12-06 03:00:00;0;3;3;11;2;0;0
2019-12-06 03:15:00;0;5;3;8;7;0;0
2019-12-06 03:30:00;0;5;5;7;1;0;0
2019-12-06 03:45:00;0;3;3;7;4;0;0
2019-12-06 04:00:00;0;6;2;7;2;0;0
2019-12-06 04:15:00;0;7;5;13;8;0;0
2019-12-06 04:30:00;0;12;6;16;5;0;0
2019-12-06 04:45:00;0;25;11;12;7;0;0
2019-12-06 05:00:00;0;44;49;31;13;0;0
2019-12-06 05:15:00;1;76;73;34;28;0;0
2019-12-06 05:30:00;6;65;70;50;39;1;1
2019-12-06 05:45:00;11;72;76;56;62;2;2
2019-12-06 06:00:00;5;65;61;61;72;5;5
2019-12-06 06:15:00;4;84;105;65;59;4;4
2019-12-06 06:30:00;5;88;117;61;77;7;7
2019-12-06 06:45:00;20;99;125;76;65;4;4
2019-12-06 07:00:00;9;140;166;65;63;4;3
2019-12-06 07:15:00;13;171;158;71;68;7;8
2019-12-06 07:30:00;34;156;152;103;99;4;4
2019-12-06 07:45:00;25;158;134;118;120;6;6
2019-12-06 08:00:00;16;115;118;91;109;6;6
2019-12-06 08:15:00;9;100;104;92;110;3;3
2019-12-06 08:30:00;5;110;137;95;93;4;4
2019-12-06 08:45:00;3;110;116;105;114;4;4
2019-12-06 09:00:00;11;99;115;107;88;4;4
2019-12-06 09:15:00;9;119;126;97;84;3;3
2019-12-06 09:30:00;17;119;112;109;90;4;4
2019-12-06 09:45:00;8;105;119;105;111;3;3
2019-12-06 10:00:00;2;91;92;93;106;3;3
2019-12-06 10:15:00;13;92;104;110;111;4;3
2019-12-06 10:30:00;4;96;112;100;127;6;7
2019-12-06 10:45:00;11;115;119;122;122;1;1
2019-12-06 11:00:00;19;116;103;99;120;5;4
2019-12-06 11:15:00;21;124;103;136;137;2;3
2019-12-06 11:30:00;14;109;107;138;148;5;5
2019-12-06 11:45:00;25;105;90;108;139;4;4
2019-12-06 12:00:00;2;110;112;112;139;4;4
2019-12-06 12:15:00;4;127;130;162;173;2;2
2019-12-06 12:30:00;24;114;129;133;155;3;3
2019-12-06 12:45:00;25;118;128;156;181;5;6
2019-12-06 13:00:00;20;130;68;161;176;2;2
2019-12-06 13:15:00;15;138;71;142;179;7;7
2019-12-06 13:30:00;31;138;68;140;178;6;6
2019-12-06 13:45:00;35;135;34;134;183;4;4
2019-12-06 14:00:00;38;160;128;143;169;2;2
2019-12-06 14:15:00;61;122;121;138;156;5;4
2019-12-06 14:30:00;104;132;134;160;188;3;4
2019-12-06 14:45:00;13;127;110;171;194;3;3
2019-12-06 15:00:00;31;133;103;150;191;2;2
2019-12-06 15:15:00;1;124;117;160;187;3;3
2019-12-06 15:30:00;19;110;112;159;192;6;6
2019-12-06 15:45:00;10;129;149;143;182;5;6
2019-12-06 16:00:00;113;131;114;158;193;3;3
2019-12-06 16:15:00;20;117;102;162;183;3;3
2019-12-06 16:30:00;13;133;116;151;181;5;5
2019-12-06 16:45:00;51;111;101;156;182;5;5
2019-12-06 17:00:00;6;135;102;138;157;2;2
2019-12-06 17:15:00;6;118;136;147;158;4;4
2019-12-06 17:30:00;8;141;143;122;136;4;4
2019-12-06 17:45:00;38;129;124;146;164;5;5
2019-12-06 18:00:00;15;124;112;128;144;4;4
2019-12-06 18:15:00;11;127;128;128;133;3;3
2019-12-06 18:30:00;9;117;125;120;122;4;4
2019-12-06 18:45:00;1;103;105;112;113;4;4
2019-12-06 19:00:00;8;96;97;107;109;4;4
2019-12-06 19:15:00;0;91;90;105;91;4;4
2019-12-06 19:30:00;0;73;49;85;92;3;3
2019-12-06 19:45:00;5;83;67;80;97;3;3
2019-12-06 20:00:00;12;84;66;97;87;1;1
2019-12-06 20:15:00;3;62;57;83;100;4;4
2019-12-06 20:30:00;4;46;52;77;72;3;2
2019-12-06 20:45:00;25;69;79;70;73;1;2
2019-12-06 21:00:00;5;61;63;67;71;3;3
2019-12-06 21:15:00;0;56;58;67;57;0;0
2019-12-06 21:30:00;3;48;43;58;54;1;1
2019-12-06 21:45:00;0;36;41;79;64;2;2
2019-12-06 22:00:00;0;36;26;95;85;2;2
2019-12-06 22:15:00;2;39;36;94;98;2;2
2019-12-06 22:30:00;2;41;43;64;49;2;2
2019-12-06 22:45:00;4;40;34;60;51;1;1
2019-12-06 23:00:00;2;29;27;66;41;2;2
2019-12-06 23:15:00;0;24;9;49;32;1;1
2019-12-06 23:30:00;0;34;10;42;22;1;1
2019-12-06 23:45:00;5;31;2;41;31;0;0
