DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-02-25 00:00:00;3;2;2;1;1;9;4;3;6;1;3;1;3;13;11;1;0;0;21;0;0;0;0;0
2020-02-25 00:15:00;3;7;5;3;1;11;2;1;5;3;7;2;9;18;13;1;0;0;30;0;0;0;0;0
2020-02-25 00:30:00;0;0;2;0;0;4;5;0;1;2;9;1;6;14;7;1;0;0;30;0;0;0;0;0
2020-02-25 00:45:00;1;2;3;3;0;8;6;2;6;1;6;7;4;14;8;1;0;0;30;0;0;0;0;0
2020-02-25 01:00:00;0;1;3;3;0;3;2;2;3;3;5;2;4;8;5;1;0;0;35;0;0;0;0;0
2020-02-25 01:15:00;0;2;1;0;0;5;3;1;3;3;2;2;5;11;9;0;0;0;39;0;0;0;0;0
2020-02-25 01:30:00;0;0;0;0;2;8;0;3;2;1;3;0;7;15;5;0;0;0;39;0;0;0;0;0
2020-02-25 01:45:00;1;0;2;2;4;6;5;5;4;3;3;0;5;11;5;1;0;0;39;0;0;0;0;0
2020-02-25 02:00:00;1;1;3;2;0;3;2;0;4;2;3;0;3;13;12;1;0;0;36;0;0;0;0;0
2020-02-25 02:15:00;1;2;2;2;1;2;1;0;1;1;5;0;2;10;11;0;0;0;39;0;0;0;0;0
2020-02-25 02:30:00;0;1;2;1;1;4;3;1;2;1;0;1;4;10;8;0;0;0;39;0;0;0;0;0
2020-02-25 02:45:00;1;2;5;1;6;11;3;0;1;2;1;0;3;11;7;0;0;0;39;0;0;0;0;0
2020-02-25 03:00:00;0;1;3;1;1;5;4;5;6;3;0;0;3;4;4;1;0;0;39;0;0;0;0;0
2020-02-25 03:15:00;0;0;2;2;0;3;2;1;5;0;2;1;0;5;6;0;0;0;39;0;0;0;0;0
2020-02-25 03:30:00;0;1;4;3;1;5;3;1;3;0;9;0;5;14;8;0;0;0;39;0;0;0;0;0
2020-02-25 03:45:00;0;0;0;5;2;3;3;2;5;0;3;0;3;11;7;1;0;0;36;0;0;0;0;0
2020-02-25 04:00:00;1;0;1;2;3;8;3;1;4;0;3;0;14;22;7;1;0;0;39;0;0;0;0;0
2020-02-25 04:15:00;0;0;3;2;0;6;5;3;2;1;9;3;15;21;9;0;0;0;39;0;0;0;0;0
2020-02-25 04:30:00;0;1;1;1;0;3;1;2;4;4;8;2;8;23;16;0;0;0;39;0;0;0;0;0
2020-02-25 04:45:00;0;1;0;0;0;10;5;2;2;5;11;5;8;26;21;0;0;0;39;0;0;0;0;0
2020-02-25 05:00:00;1;1;5;3;2;18;11;8;13;5;23;16;23;41;20;2;0;0;30;0;0;0;0;0
2020-02-25 05:15:00;2;3;1;4;3;25;15;5;8;6;36;38;42;72;42;6;0;0;30;0;0;0;0;0
2020-02-25 05:30:00;1;2;6;13;1;31;27;11;21;14;55;48;39;88;69;1;0;0;30;0;0;0;0;0
2020-02-25 05:45:00;1;4;7;6;7;34;28;17;19;15;52;50;45;89;80;6;0;0;30;0;0;0;0;0
2020-02-25 06:00:00;2;10;18;6;9;34;32;24;17;19;49;33;65;87;67;6;0;0;30;0;0;0;0;0
2020-02-25 06:15:00;11;11;15;21;14;39;34;13;18;29;48;42;53;111;111;17;0;0;30;0;0;0;0;0
2020-02-25 06:30:00;2;5;20;14;6;43;45;21;20;26;72;77;51;80;86;10;0;0;30;0;0;0;0;0
2020-02-25 06:45:00;5;8;15;11;15;55;40;17;22;37;72;71;50;80;81;12;0;0;30;0;0;0;0;0
