DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-03-06 00:00:00;9;14;18;0;0;14;0;3;1;1;1;1;0;0;0;0
2020-03-06 00:15:00;11;12;14;0;2;12;2;3;2;2;3;3;0;0;0;0
2020-03-06 00:30:00;6;18;17;0;2;17;0;5;5;6;6;5;0;0;0;0
2020-03-06 00:45:00;8;13;10;1;1;8;0;5;3;5;3;3;0;0;0;0
2020-03-06 01:00:00;9;11;16;0;2;8;0;0;1;1;1;1;0;0;0;0
2020-03-06 01:15:00;8;10;10;1;2;8;0;0;0;0;0;0;0;0;0;0
2020-03-06 01:30:00;7;14;14;0;2;13;0;1;1;1;2;2;0;0;0;0
2020-03-06 01:45:00;10;2;6;0;2;3;0;0;3;2;2;2;0;0;0;0
2020-03-06 02:00:00;11;3;262;0;1;5;1;0;0;0;0;0;0;0;0;0
2020-03-06 02:15:00;7;8;15;0;2;10;0;0;3;2;2;2;0;0;0;0
2020-03-06 02:30:00;6;5;261;1;2;2;1;3;0;0;0;0;0;0;0;0
2020-03-06 02:45:00;8;7;9;4;3;6;0;3;2;3;2;2;0;0;0;0
2020-03-06 03:00:00;11;1;3;0;1;2;1;1;1;1;1;1;0;0;0;0
2020-03-06 03:15:00;5;6;6;0;5;5;0;0;1;1;1;1;0;0;0;0
2020-03-06 03:30:00;9;5;8;0;0;4;0;0;0;0;0;0;0;0;0;0
2020-03-06 03:45:00;8;6;10;0;2;7;0;1;5;3;3;3;0;0;0;0
2020-03-06 04:00:00;9;12;11;1;2;8;0;0;1;1;1;1;0;0;0;0
2020-03-06 04:15:00;12;11;15;0;6;16;0;1;3;4;3;3;0;0;0;0
2020-03-06 04:30:00;4;7;9;0;3;6;0;2;9;9;10;10;0;0;0;0
2020-03-06 04:45:00;12;17;12;3;7;18;0;2;3;4;3;3;0;0;0;0
2020-03-06 05:00:00;16;18;19;2;7;13;0;10;12;13;12;12;0;0;0;0
2020-03-06 05:15:00;37;31;28;1;14;29;3;12;14;15;15;15;0;0;0;0
2020-03-06 05:30:00;47;64;51;4;13;64;4;17;42;42;43;44;0;0;0;0
2020-03-06 05:45:00;67;92;46;10;21;88;3;25;40;37;39;39;0;0;0;0
2020-03-06 06:00:00;64;91;47;14;36;86;0;10;38;35;41;42;0;0;2;0
2020-03-06 06:15:00;96;84;44;8;43;82;3;33;32;37;32;33;0;0;0;0
2020-03-06 06:30:00;77;109;55;12;32;105;3;18;56;58;53;56;0;0;0;0
2020-03-06 06:45:00;90;175;69;10;29;188;1;53;57;62;56;55;0;0;1;0
2020-03-06 07:00:00;134;179;82;15;36;167;4;49;58;58;61;60;0;0;0;0
2020-03-06 07:15:00;184;152;62;22;54;136;6;65;68;68;67;66;0;0;0;0
2020-03-06 07:30:00;184;164;83;27;90;140;11;88;61;60;65;64;1;0;21;2
2020-03-06 07:45:00;150;212;83;42;40;183;7;96;81;81;73;75;0;7;1;0
2020-03-06 08:00:00;156;168;80;30;48;141;4;80;93;97;88;90;0;0;0;0
2020-03-06 08:15:00;139;148;76;29;50;143;10;47;70;72;62;62;0;0;6;0
2020-03-06 08:30:00;181;120;60;27;47;111;9;47;56;51;52;53;0;0;0;2
2020-03-06 08:45:00;106;166;81;26;49;132;6;45;59;63;58;63;0;0;0;0
2020-03-06 09:00:00;119;188;91;39;47;154;9;43;62;60;60;59;0;0;0;0
2020-03-06 09:15:00;146;175;93;38;51;161;6;56;60;59;53;57;1;0;1;0
2020-03-06 09:30:00;143;171;84;42;40;157;12;50;56;60;57;53;0;0;6;0
2020-03-06 09:45:00;176;179;81;52;56;172;15;57;58;59;48;51;0;0;0;0
2020-03-06 10:00:00;161;208;92;32;48;179;14;62;81;78;71;74;0;3;1;0
2020-03-06 10:15:00;178;195;93;46;50;165;12;59;48;48;40;41;5;0;0;0
2020-03-06 10:30:00;181;204;93;63;39;164;15;51;60;60;60;59;0;0;4;0
2020-03-06 10:45:00;159;156;84;48;55;147;12;61;72;68;62;61;0;0;1;1
2020-03-06 11:00:00;170;202;93;42;42;176;17;68;72;68;59;64;0;0;0;0
2020-03-06 11:15:00;180;206;63;45;46;169;8;41;56;55;58;58;0;0;1;1
2020-03-06 11:30:00;202;193;82;56;61;181;14;64;71;66;59;57;1;0;0;0
2020-03-06 11:45:00;169;173;95;43;48;141;8;51;71;66;63;62;1;0;3;3
2020-03-06 12:00:00;157;149;83;60;56;130;17;50;51;52;43;45;0;0;0;0
2020-03-06 12:15:00;173;206;82;46;52;179;13;51;61;63;66;63;0;0;3;1
2020-03-06 12:30:00;207;200;75;70;58;176;13;49;87;87;76;79;0;0;3;2
2020-03-06 12:45:00;198;190;97;50;55;168;12;63;70;70;59;62;0;0;3;0
2020-03-06 13:00:00;197;211;109;57;60;165;15;54;87;84;77;80;0;0;1;2
2020-03-06 13:15:00;209;204;90;62;51;178;12;64;71;74;68;76;0;3;2;1
2020-03-06 13:30:00;172;186;91;46;61;236;14;80;76;78;62;67;0;0;0;0
2020-03-06 13:45:00;193;191;94;52;54;172;17;55;68;70;71;74;0;0;2;0
2020-03-06 14:00:00;185;207;113;59;57;184;9;66;74;75;70;72;1;0;1;1
2020-03-06 14:15:00;227;173;77;87;51;159;17;43;57;60;54;54;0;0;0;1
2020-03-06 14:30:00;196;161;89;70;57;142;20;54;59;58;56;57;1;0;0;1
2020-03-06 14:45:00;183;198;93;68;64;165;15;67;59;58;58;62;12;3;1;4
2020-03-06 15:00:00;155;187;67;54;57;174;11;55;65;67;55;59;0;0;2;0
2020-03-06 15:15:00;184;206;100;73;70;176;13;61;62;61;58;54;0;0;1;0
2020-03-06 15:30:00;215;209;102;55;57;173;16;62;66;67;65;65;1;0;0;0
2020-03-06 15:45:00;204;206;106;67;44;165;14;56;67;69;61;66;10;0;0;0
2020-03-06 16:00:00;212;213;100;70;66;187;9;48;48;49;47;50;0;0;29;6
2020-03-06 16:15:00;207;214;87;58;60;198;16;47;65;65;59;60;0;0;0;1
2020-03-06 16:30:00;177;205;84;70;50;167;9;66;61;58;56;59;0;5;4;0
2020-03-06 16:45:00;188;177;110;54;54;149;13;58;68;69;62;60;0;0;0;2
2020-03-06 17:00:00;182;198;102;38;57;177;20;63;57;59;50;54;1;0;0;0
2020-03-06 17:15:00;157;216;89;51;64;183;8;63;53;56;52;52;0;8;0;1
2020-03-06 17:30:00;186;191;114;51;57;208;5;47;76;76;64;64;1;0;0;0
2020-03-06 17:45:00;177;179;91;64;61;159;11;52;55;56;50;53;0;0;8;6
2020-03-06 18:00:00;177;187;82;40;49;174;9;44;56;61;57;56;0;0;0;0
2020-03-06 18:15:00;186;196;65;40;50;175;9;47;80;78;74;76;0;0;0;0
2020-03-06 18:30:00;165;191;71;57;55;162;6;54;49;52;50;48;1;0;0;0
2020-03-06 18:45:00;198;178;59;40;44;165;6;39;40;41;40;41;0;0;0;0
2020-03-06 19:00:00;167;172;312;41;67;149;12;36;47;43;34;37;0;0;0;0
2020-03-06 19:15:00;115;133;59;35;49;114;6;35;42;45;37;38;0;0;0;0
2020-03-06 19:30:00;134;136;76;27;45;117;4;25;36;36;25;26;0;0;0;0
