DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-03-13 00:00:00;11;12;8;0;4;11;0;4;5;3;2;3;0;0;0;0
2020-03-13 00:15:00;11;15;12;2;3;21;1;4;9;9;7;8;0;0;0;0
2020-03-13 00:30:00;17;16;9;1;1;17;0;5;4;3;3;3;0;0;0;0
2020-03-13 00:45:00;12;10;11;0;1;8;1;2;3;3;3;3;0;0;0;0
2020-03-13 01:00:00;7;9;9;0;0;10;1;1;1;1;1;1;0;0;0;0
2020-03-13 01:15:00;9;12;12;0;3;14;0;3;3;4;2;3;0;0;0;0
2020-03-13 01:30:00;5;9;7;1;0;8;0;1;1;1;1;1;1;0;1;0
2020-03-13 01:45:00;14;4;3;0;0;3;1;0;1;1;1;1;0;0;0;0
2020-03-13 02:00:00;9;3;3;0;4;3;0;1;0;0;0;0;0;0;0;0
2020-03-13 02:15:00;5;5;6;0;0;4;0;4;2;2;2;2;0;0;0;0
2020-03-13 02:30:00;7;3;3;2;2;5;0;0;2;2;2;2;0;0;0;0
2020-03-13 02:45:00;10;3;3;0;4;3;2;3;0;0;0;0;0;0;0;0
2020-03-13 03:00:00;8;7;6;0;2;6;0;3;1;1;1;1;0;0;0;0
2020-03-13 03:15:00;5;5;6;0;0;3;0;3;0;0;0;0;0;0;0;0
2020-03-13 03:30:00;8;10;8;2;2;8;1;4;0;0;0;0;0;0;0;0
2020-03-13 03:45:00;7;4;4;1;1;6;1;2;5;4;4;4;0;0;0;0
2020-03-13 04:00:00;7;7;7;0;3;8;2;1;1;1;1;1;0;0;0;0
2020-03-13 04:15:00;8;7;6;3;3;4;0;1;1;1;1;1;0;0;0;0
2020-03-13 04:30:00;5;10;8;2;5;9;0;1;5;5;5;5;0;0;0;0
2020-03-13 04:45:00;12;16;14;1;3;19;3;4;3;4;3;3;0;0;0;0
2020-03-13 05:00:00;25;16;14;2;5;14;0;9;12;12;12;12;0;0;0;0
2020-03-13 05:15:00;46;28;18;3;13;28;1;25;12;12;13;12;0;0;0;0
2020-03-13 05:30:00;49;51;34;3;10;46;0;14;28;28;28;28;0;0;0;0
2020-03-13 05:45:00;62;75;31;5;22;83;2;10;38;42;42;38;3;0;0;0
2020-03-13 06:00:00;55;83;42;8;30;71;1;11;24;21;22;23;0;0;0;0
2020-03-13 06:15:00;85;70;39;10;37;77;1;14;29;31;28;28;0;0;0;0
2020-03-13 06:30:00;83;116;68;5;34;115;3;27;44;46;43;46;0;0;0;0
2020-03-13 06:45:00;102;166;72;16;36;186;5;41;67;67;67;65;0;0;0;0
2020-03-13 07:00:00;125;142;65;10;41;138;4;46;56;55;54;57;0;0;0;0
2020-03-13 07:15:00;164;173;78;24;43;157;10;57;69;65;72;64;0;0;0;0
2020-03-13 07:30:00;157;169;83;28;51;143;11;97;72;65;64;63;0;0;2;0
2020-03-13 07:45:00;161;181;102;34;38;159;15;102;60;65;56;59;1;0;1;3
2020-03-13 08:00:00;147;168;61;41;40;148;10;74;86;94;83;87;1;0;0;0
2020-03-13 08:15:00;142;143;90;34;48;127;11;56;72;70;69;68;0;0;0;0
2020-03-13 08:30:00;165;125;84;27;37;121;9;58;73;74;76;77;0;0;0;0
2020-03-13 08:45:00;121;128;72;40;42;114;14;63;56;57;56;52;0;0;0;0
2020-03-13 09:00:00;133;151;90;51;45;123;17;51;53;54;54;56;1;0;0;0
2020-03-13 09:15:00;137;118;80;44;49;130;13;54;65;65;53;58;0;0;0;6
2020-03-13 09:30:00;161;147;80;37;51;137;20;75;67;71;64;64;0;0;2;0
2020-03-13 09:45:00;170;164;84;49;58;148;18;50;72;65;66;69;0;0;1;0
2020-03-13 10:00:00;146;137;94;46;51;140;14;62;62;61;52;56;1;0;1;1
2020-03-13 10:15:00;173;148;79;43;44;145;12;71;65;62;52;56;1;0;0;0
