DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-07-06 00:00:00;2;11;8;6;6;0;0;0;0;0;0;0
2020-07-06 00:15:00;1;5;5;7;7;0;0;0;0;0;0;0
2020-07-06 00:30:00;6;7;5;9;5;0;0;0;0;0;0;0
2020-07-06 00:45:00;1;2;3;4;3;0;0;0;0;0;0;0
2020-07-06 01:00:00;1;5;2;8;4;0;0;0;0;0;0;0
2020-07-06 01:15:00;0;5;4;4;3;0;0;0;0;0;0;0
2020-07-06 01:30:00;1;1;4;2;1;0;0;0;0;0;0;0
2020-07-06 01:45:00;0;4;3;2;3;0;0;0;0;0;0;0
2020-07-06 02:00:00;0;2;2;3;3;0;0;0;0;0;0;0
2020-07-06 02:15:00;0;1;3;4;2;0;0;0;0;0;0;0
2020-07-06 02:30:00;1;4;2;1;1;0;0;0;0;0;0;0
2020-07-06 02:45:00;0;2;2;2;0;0;0;0;0;0;0;0
2020-07-06 03:00:00;0;1;4;1;1;0;0;0;0;0;0;0
2020-07-06 03:15:00;1;3;0;2;2;0;0;0;0;0;0;0
2020-07-06 03:30:00;0;2;5;0;0;0;0;0;0;0;0;0
2020-07-06 03:45:00;2;2;3;2;0;0;0;0;0;0;0;0
2020-07-06 04:00:00;0;1;2;2;2;0;0;0;0;0;0;0
2020-07-06 04:15:00;1;7;5;3;3;0;0;0;0;0;0;0
2020-07-06 04:30:00;3;4;4;3;2;0;0;0;0;0;0;0
2020-07-06 04:45:00;4;9;9;7;5;0;0;0;0;0;0;0
2020-07-06 05:00:00;4;21;9;18;18;0;0;0;0;0;0;0
2020-07-06 05:15:00;3;28;20;0;47;0;0;0;0;0;0;0
2020-07-06 05:30:00;12;32;29;24;54;0;0;0;0;0;0;0
2020-07-06 05:45:00;10;40;35;58;41;0;0;0;0;0;0;0
2020-07-06 06:00:00;10;34;27;40;30;0;0;0;0;0;0;0
2020-07-06 06:15:00;14;54;38;52;65;0;1;0;0;1;0;0
2020-07-06 06:30:00;6;59;38;76;102;4;0;0;0;3;1;0
2020-07-06 06:45:00;16;52;40;92;99;4;0;0;0;11;2;0
2020-07-06 07:00:00;16;51;40;101;111;4;1;0;0;17;1;2
