DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2020-05-25 00:00:00;1;0;0;0;0;0
2020-05-25 00:15:00;1;1;0;0;0;0
2020-05-25 00:30:00;1;1;0;0;0;0
2020-05-25 00:45:00;1;1;0;0;0;0
2020-05-25 01:00:00;1;0;0;0;0;0
2020-05-25 01:15:00;0;1;0;0;0;0
2020-05-25 01:30:00;1;0;0;0;0;0
2020-05-25 01:45:00;0;0;0;0;0;0
2020-05-25 02:00:00;0;0;0;0;0;0
2020-05-25 02:15:00;0;0;0;0;0;0
2020-05-25 02:30:00;1;0;0;0;0;0
2020-05-25 02:45:00;0;0;0;0;0;0
2020-05-25 03:00:00;0;2;0;0;0;0
2020-05-25 03:15:00;0;0;0;0;0;0
2020-05-25 03:30:00;1;0;0;0;0;0
2020-05-25 03:45:00;0;0;0;0;0;0
2020-05-25 04:00:00;0;3;0;0;0;0
2020-05-25 04:15:00;1;1;0;0;0;0
2020-05-25 04:30:00;0;0;0;0;0;0
2020-05-25 04:45:00;0;0;0;0;0;0
2020-05-25 05:00:00;0;2;0;0;0;0
2020-05-25 05:15:00;5;5;0;0;0;0
2020-05-25 05:30:00;8;7;0;0;0;0
2020-05-25 05:45:00;11;4;0;0;0;0
2020-05-25 06:00:00;12;8;0;0;0;0
2020-05-25 06:15:00;8;8;0;0;0;0
2020-05-25 06:30:00;7;10;1;0;0;0
2020-05-25 06:45:00;12;8;0;3;0;0
2020-05-25 07:00:00;14;10;0;0;0;0
2020-05-25 07:15:00;17;11;0;1;0;0
2020-05-25 07:30:00;16;12;2;0;0;0
2020-05-25 07:45:00;23;11;0;0;0;0
2020-05-25 08:00:00;8;17;0;0;0;0
2020-05-25 08:15:00;10;4;2;0;0;0
2020-05-25 08:30:00;8;10;0;0;0;0
2020-05-25 08:45:00;13;10;0;0;0;0
2020-05-25 09:00:00;6;7;0;0;0;0
2020-05-25 09:15:00;5;10;0;0;0;0
2020-05-25 09:30:00;5;7;0;0;0;0
2020-05-25 09:45:00;13;13;0;0;0;0
2020-05-25 10:00:00;9;4;0;1;0;0
2020-05-25 10:15:00;8;17;2;1;0;0
2020-05-25 10:30:00;10;9;0;0;0;0
2020-05-25 10:45:00;12;16;1;5;0;0
2020-05-25 11:00:00;10;12;0;0;0;0
2020-05-25 11:15:00;11;14;0;0;0;0
2020-05-25 11:30:00;14;14;4;0;0;0
2020-05-25 11:45:00;11;8;0;0;0;0
2020-05-25 12:00:00;13;8;1;0;0;0
2020-05-25 12:15:00;10;6;0;0;0;0
2020-05-25 12:30:00;8;6;0;0;0;0
2020-05-25 12:45:00;14;20;1;2;0;0
2020-05-25 13:00:00;13;7;3;0;0;0
2020-05-25 13:15:00;15;11;0;0;0;0
2020-05-25 13:30:00;10;15;0;1;0;0
2020-05-25 13:45:00;11;7;0;0;0;0
2020-05-25 14:00:00;13;14;2;0;0;0
2020-05-25 14:15:00;10;16;0;0;0;0
2020-05-25 14:30:00;12;13;1;0;0;0
2020-05-25 14:45:00;12;10;0;0;0;0
2020-05-25 15:00:00;14;10;0;1;0;0
2020-05-25 15:15:00;12;10;2;4;0;0
2020-05-25 15:30:00;10;33;5;0;0;0
2020-05-25 15:45:00;17;26;3;2;0;0
2020-05-25 16:00:00;18;31;1;1;0;0
2020-05-25 16:15:00;13;27;0;4;0;0
2020-05-25 16:30:00;21;33;1;3;0;0
2020-05-25 16:45:00;17;25;3;3;0;0
2020-05-25 17:00:00;18;31;0;0;0;0
2020-05-25 17:15:00;13;15;0;3;0;0
2020-05-25 17:30:00;10;12;1;2;0;0
2020-05-25 17:45:00;10;8;2;4;0;0
2020-05-25 18:00:00;15;14;3;1;0;0
2020-05-25 18:15:00;10;16;2;0;0;0
2020-05-25 18:30:00;12;10;1;0;0;0
2020-05-25 18:45:00;10;8;0;1;0;0
2020-05-25 19:00:00;9;8;2;1;0;0
2020-05-25 19:15:00;7;5;3;3;0;0
2020-05-25 19:30:00;8;9;1;0;0;0
2020-05-25 19:45:00;6;9;0;0;0;0
2020-05-25 20:00:00;6;4;0;0;0;0
2020-05-25 20:15:00;4;6;0;0;0;0
2020-05-25 20:30:00;5;4;0;0;0;0
2020-05-25 20:45:00;2;1;0;0;0;0
2020-05-25 21:00:00;4;0;1;1;0;0
2020-05-25 21:15:00;1;2;0;0;0;0
2020-05-25 21:30:00;0;1;0;1;0;0
2020-05-25 21:45:00;5;7;0;0;0;0
2020-05-25 22:00:00;1;1;0;0;0;0
2020-05-25 22:15:00;6;1;0;0;0;0
2020-05-25 22:30:00;8;0;0;0;0;0
2020-05-25 22:45:00;3;2;0;0;0;0
2020-05-25 23:00:00;0;2;0;0;0;0
2020-05-25 23:15:00;2;0;0;0;0;0
2020-05-25 23:30:00;2;0;0;0;0;0
2020-05-25 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
