DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-07-21 00:00:00;0;6;7;7;8;0;0
2020-07-21 00:15:00;0;6;5;5;3;3;2
2020-07-21 00:30:00;0;14;3;12;5;0;1
2020-07-21 00:45:00;0;5;3;7;1;0;0
2020-07-21 01:00:00;0;11;7;7;7;0;0
2020-07-21 01:15:00;2;1;3;7;0;0;0
2020-07-21 01:30:00;0;6;5;7;2;0;0
2020-07-21 01:45:00;0;3;2;6;2;0;0
2020-07-21 02:00:00;0;2;6;9;1;0;0
2020-07-21 02:15:00;0;2;2;7;3;0;0
2020-07-21 02:30:00;0;8;1;3;0;0;0
2020-07-21 02:45:00;0;6;1;1;0;0;0
2020-07-21 03:00:00;0;1;1;5;2;0;0
2020-07-21 03:15:00;0;4;2;8;3;0;0
2020-07-21 03:30:00;0;1;0;6;2;0;0
2020-07-21 03:45:00;0;1;1;4;2;0;0
2020-07-21 04:00:00;0;5;1;5;0;0;0
2020-07-21 04:15:00;0;7;3;14;8;0;0
2020-07-21 04:30:00;0;11;6;15;6;0;0
2020-07-21 04:45:00;0;24;6;11;7;0;0
2020-07-21 05:00:00;0;42;36;28;18;0;0
2020-07-21 05:15:00;0;68;61;33;17;0;0
2020-07-21 05:30:00;0;60;63;35;19;1;1
2020-07-21 05:45:00;4;48;64;56;50;2;2
2020-07-21 06:00:00;15;55;43;58;60;4;4
2020-07-21 06:15:00;4;86;101;69;48;3;3
2020-07-21 06:30:00;4;80;99;67;49;7;7
2020-07-21 06:45:00;11;87;96;63;56;2;2
2020-07-21 07:00:00;3;95;105;51;51;6;6
2020-07-21 07:15:00;19;132;174;95;76;6;6
2020-07-21 07:30:00;13;142;157;87;87;5;5
2020-07-21 07:45:00;17;135;140;103;103;5;5
2020-07-21 08:00:00;17;110;126;85;73;6;6
2020-07-21 08:15:00;16;92;101;88;84;3;3
2020-07-21 08:30:00;9;108;117;107;92;4;4
2020-07-21 08:45:00;22;105;107;102;97;3;3
2020-07-21 09:00:00;10;93;108;108;79;3;3
2020-07-21 09:15:00;9;87;94;81;78;4;4
2020-07-21 09:30:00;16;90;81;96;103;3;3
2020-07-21 09:45:00;9;107;106;128;113;4;4
2020-07-21 10:00:00;9;98;97;118;101;3;2
2020-07-21 10:15:00;15;117;107;98;100;3;4
2020-07-21 10:30:00;5;119;124;120;108;4;4
2020-07-21 10:45:00;16;91;96;109;122;4;4
2020-07-21 11:00:00;67;104;95;108;99;4;4
2020-07-21 11:15:00;12;97;86;104;95;3;3
2020-07-21 11:30:00;12;92;96;130;131;6;6
2020-07-21 11:45:00;16;90;87;108;94;2;2
2020-07-21 12:00:00;34;90;91;99;115;4;4
2020-07-21 12:15:00;8;115;95;115;113;2;2
2020-07-21 12:30:00;16;89;88;92;108;4;4
2020-07-21 12:45:00;9;105;89;103;116;4;4
2020-07-21 13:00:00;10;112;127;105;104;3;3
2020-07-21 13:15:00;6;95;97;127;119;8;8
2020-07-21 13:30:00;15;105;100;108;103;7;7
2020-07-21 13:45:00;35;96;125;118;112;3;3
2020-07-21 14:00:00;4;94;81;124;114;3;4
2020-07-21 14:15:00;14;100;98;132;126;2;1
2020-07-21 14:30:00;20;99;114;137;149;3;4
2020-07-21 14:45:00;16;35;33;51;58;3;3
2020-07-21 15:00:00;
2020-07-21 15:15:00;10;97;78;127;127;3;3
2020-07-21 15:30:00;21;89;95;123;140;3;3
2020-07-21 15:45:00;18;104;108;134;150;6;6
2020-07-21 16:00:00;29;110;87;142;145;4;4
2020-07-21 16:15:00;20;101;90;150;175;2;2
2020-07-21 16:30:00;48;103;97;133;135;5;4
2020-07-21 16:45:00;32;112;108;137;133;5;6
2020-07-21 17:00:00;12;122;107;138;147;3;3
2020-07-21 17:15:00;9;105;127;141;156;3;3
2020-07-21 17:30:00;43;94;108;127;167;5;5
2020-07-21 17:45:00;7;101;113;146;137;4;4
2020-07-21 18:00:00;19;96;102;118;122;3;3
2020-07-21 18:15:00;42;89;106;115;106;4;4
2020-07-21 18:30:00;13;93;94;114;112;4;4
2020-07-21 18:45:00;41;78;97;103;102;4;4
2020-07-21 19:00:00;9;76;91;98;92;2;2
2020-07-21 19:15:00;1;72;62;93;74;5;5
2020-07-21 19:30:00;18;66;71;73;61;4;4
2020-07-21 19:45:00;9;63;70;74;69;2;2
2020-07-21 20:00:00;8;67;67;76;55;1;1
2020-07-21 20:15:00;8;54;55;74;64;4;4
2020-07-21 20:30:00;2;58;61;77;51;3;3
2020-07-21 20:45:00;2;53;62;71;45;1;1
2020-07-21 21:00:00;18;69;67;54;52;3;3
2020-07-21 21:15:00;0;51;66;65;42;1;1
2020-07-21 21:30:00;2;36;35;57;43;1;1
2020-07-21 21:45:00;9;31;27;67;62;1;1
2020-07-21 22:00:00;1;35;32;66;53;2;2
2020-07-21 22:15:00;0;33;32;73;59;2;2
2020-07-21 22:30:00;0;26;28;35;34;2;2
2020-07-21 22:45:00;1;19;20;43;24;1;1
2020-07-21 23:00:00;0;17;13;26;21;0;0
2020-07-21 23:15:00;0;21;18;28;14;1;1
2020-07-21 23:30:00;8;11;11;29;13;1;1
