DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-09-27 00:00:00;24;16;19;10;0;0
2020-09-27 00:15:00;19;23;30;19;0;0
2020-09-27 00:30:00;18;13;22;13;0;0
2020-09-27 00:45:00;24;16;13;12;0;0
2020-09-27 01:00:00;24;16;21;14;0;0
2020-09-27 01:15:00;11;13;16;8;0;0
2020-09-27 01:30:00;12;10;26;23;0;0
2020-09-27 01:45:00;14;8;12;10;0;0
2020-09-27 02:00:00;13;10;15;4;0;0
2020-09-27 02:15:00;9;17;7;8;0;0
2020-09-27 02:30:00;5;3;13;4;0;0
2020-09-27 02:45:00;4;7;8;6;0;0
2020-09-27 03:00:00;13;10;7;4;0;0
2020-09-27 03:15:00;3;2;10;6;0;0
2020-09-27 03:30:00;5;8;4;2;0;0
2020-09-27 03:45:00;8;4;7;5;0;0
2020-09-27 04:00:00;4;6;3;3;0;0
2020-09-27 04:15:00;7;7;5;3;0;0
2020-09-27 04:30:00;2;0;4;3;0;0
2020-09-27 04:45:00;5;8;3;4;0;0
2020-09-27 05:00:00;11;4;9;5;0;0
2020-09-27 05:15:00;8;6;10;8;0;0
2020-09-27 05:30:00;8;10;18;15;0;0
2020-09-27 05:45:00;7;10;16;11;0;0
2020-09-27 06:00:00;11;5;13;5;0;0
2020-09-27 06:15:00;14;9;8;4;0;0
2020-09-27 06:30:00;12;2;10;4;0;0
2020-09-27 06:45:00;14;9;9;3;0;0
2020-09-27 07:00:00;19;5;17;11;0;0
2020-09-27 07:15:00;18;9;10;6;0;0
2020-09-27 07:30:00;10;12;15;1;0;0
2020-09-27 07:45:00;13;9;15;2;0;0
2020-09-27 08:00:00;23;19;10;10;0;0
2020-09-27 08:15:00;26;15;17;9;0;0
2020-09-27 08:30:00;26;20;20;10;0;0
2020-09-27 08:45:00;30;37;23;14;0;0
2020-09-27 09:00:00;24;21;25;15;0;0
2020-09-27 09:15:00;38;22;35;18;1;0
2020-09-27 09:30:00;33;29;42;32;3;0
2020-09-27 09:45:00;42;44;46;32;3;0
2020-09-27 10:00:00;47;45;35;33;0;0
2020-09-27 10:15:00;57;49;51;31;3;0
2020-09-27 10:30:00;57;44;44;32;3;0
2020-09-27 10:45:00;46;52;50;28;2;0
2020-09-27 11:00:00;55;56;51;25;2;0
2020-09-27 11:15:00;57;65;47;30;6;0
2020-09-27 11:30:00;66;73;62;35;3;0
2020-09-27 11:45:00;64;65;52;36;37;3
2020-09-27 12:00:00;51;63;59;36;0;0
2020-09-27 12:15:00;53;57;56;35;1;0
2020-09-27 12:30:00;48;35;50;47;0;0
2020-09-27 12:45:00;77;87;62;35;6;0
2020-09-27 13:00:00;61;63;69;47;3;0
2020-09-27 13:15:00;53;49;60;46;4;0
2020-09-27 13:30:00;58;57;78;49;8;0
2020-09-27 13:45:00;75;74;76;40;0;0
2020-09-27 14:00:00;75;67;57;25;2;2
2020-09-27 14:15:00;61;62;74;56;1;0
2020-09-27 14:30:00;70;76;81;41;0;0
2020-09-27 14:45:00;60;80;60;51;23;0
2020-09-27 15:00:00;65;71;80;54;0;0
2020-09-27 15:15:00;63;68;72;51;18;6
2020-09-27 15:30:00;52;67;72;47;27;14
2020-09-27 15:45:00;54;71;78;63;10;0
2020-09-27 16:00:00;43;60;54;35;4;0
2020-09-27 16:15:00;66;52;80;53;19;32
2020-09-27 16:30:00;51;62;68;48;3;0
2020-09-27 16:45:00;64;74;75;50;0;0
2020-09-27 17:00:00;67;74;85;52;35;2
2020-09-27 17:15:00;61;75;87;66;10;0
2020-09-27 17:30:00;70;71;93;54;16;0
2020-09-27 17:45:00;51;65;90;59;8;1
2020-09-27 18:00:00;70;73;75;44;18;0
2020-09-27 18:15:00;57;72;70;43;5;0
2020-09-27 18:30:00;63;71;77;54;0;0
2020-09-27 18:45:00;61;60;76;48;0;0
2020-09-27 19:00:00;56;54;60;41;11;0
2020-09-27 19:15:00;63;58;75;64;0;3
2020-09-27 19:30:00;44;44;66;50;7;0
2020-09-27 19:45:00;55;46;72;51;0;0
2020-09-27 20:00:00;43;44;63;53;0;0
2020-09-27 20:15:00;48;58;48;38;0;0
2020-09-27 20:30:00;38;39;58;29;0;0
2020-09-27 20:45:00;48;44;61;34;0;0
2020-09-27 21:00:00;45;36;46;47;0;0
2020-09-27 21:15:00;31;25;58;38;0;0
2020-09-27 21:30:00;41;26;59;54;0;0
2020-09-27 21:45:00;35;30;25;31;0;0
2020-09-27 22:00:00;30;29;34;23;0;0
2020-09-27 22:15:00;26;31;27;23;0;0
2020-09-27 22:30:00;24;23;27;23;0;0
2020-09-27 22:45:00;24;17;19;18;0;0
2020-09-27 23:00:00;16;11;16;13;0;0
2020-09-27 23:15:00;15;8;18;17;0;0
2020-09-27 23:30:00;5;5;13;7;0;0
2020-09-27 23:45:00;9;8;16;14;0;0
