DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-05-21 00:00:00;5;3;4;2;7;5;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:15:00;7;7;2;7;12;8;6;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:30:00;5;5;9;8;15;10;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 00:45:00;4;3;4;3;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:00:00;4;6;4;2;5;2;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:15:00;3;3;1;0;6;4;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:30:00;1;2;0;1;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 01:45:00;2;1;0;1;7;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:00:00;6;2;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:15:00;5;1;2;1;4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:30:00;1;0;3;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 02:45:00;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:00:00;2;1;1;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:15:00;3;3;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:30:00;1;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 03:45:00;2;1;0;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:00:00;3;0;4;10;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:15:00;0;3;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:30:00;1;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 04:45:00;3;2;4;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:00:00;2;2;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:15:00;0;1;1;2;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:30:00;0;1;4;3;11;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 05:45:00;3;4;2;0;8;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 06:00:00;6;6;6;7;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
2020-05-21 06:15:00;6;5;1;4;8;7;4;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-21 06:30:00;3;3;3;2;9;7;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0
2020-05-21 06:45:00;2;8;4;1;5;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:00:00;5;4;2;2;10;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-21 07:15:00;5;4;3;5;7;4;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
