DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-04-07 00:00:00;8;1;1;1;0;0;0;4;0;0;0;0;0
2020-04-07 00:15:00;1;2;3;0;0;0;0;5;0;0;0;0;0
2020-04-07 00:30:00;7;7;7;2;2;2;1;10;0;0;0;0;0
2020-04-07 00:45:00;6;2;4;1;0;0;1;10;0;0;0;0;0
2020-04-07 01:00:00;1;3;5;3;0;0;1;11;0;0;0;0;0
2020-04-07 01:15:00;11;2;3;1;0;0;0;6;0;0;0;0;0
2020-04-07 01:30:00;6;3;5;5;0;0;0;2;0;0;0;0;0
2020-04-07 01:45:00;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-07 02:00:00;8;0;0;1;0;0;0;4;0;0;0;0;0
2020-04-07 02:15:00;7;3;3;1;2;1;0;3;0;0;0;0;0
2020-04-07 02:30:00;4;2;3;1;0;0;0;5;0;0;0;0;0
2020-04-07 02:45:00;4;4;4;2;0;0;0;4;0;0;0;0;0
2020-04-07 03:00:00;5;1;1;1;0;0;0;1;0;0;0;0;0
2020-04-07 03:15:00;3;0;1;1;0;0;1;2;0;0;0;0;0
2020-04-07 03:30:00;8;7;6;4;0;0;0;8;0;0;0;0;0
2020-04-07 03:45:00;5;6;8;1;0;0;1;7;0;0;0;0;0
2020-04-07 04:00:00;4;2;2;0;0;0;0;8;0;0;0;0;0
2020-04-07 04:15:00;11;2;1;2;2;2;2;7;0;0;0;0;0
2020-04-07 04:30:00;8;1;1;0;0;0;0;4;0;0;0;0;0
2020-04-07 04:45:00;9;3;6;2;0;0;1;10;0;0;0;0;0
2020-04-07 05:00:00;23;5;7;3;1;2;6;17;0;0;0;0;0
2020-04-07 05:15:00;23;17;19;17;9;5;5;25;0;0;0;0;0
2020-04-07 05:30:00;49;9;15;6;8;9;6;52;0;0;0;0;0
2020-04-07 05:45:00;38;9;16;7;4;4;2;66;0;0;0;0;0
2020-04-07 06:00:00;58;5;11;2;1;2;4;56;0;0;0;0;0
2020-04-07 06:15:00;55;13;11;4;3;6;8;60;0;0;0;0;0
2020-04-07 06:30:00;106;14;24;10;7;7;5;103;0;0;0;0;0
2020-04-07 06:45:00;79;17;18;10;9;11;12;128;0;1;0;0;0
2020-04-07 07:00:00;100;12;19;12;7;11;10;115;0;0;0;0;0
2020-04-07 07:15:00;107;20;29;20;4;8;15;129;1;0;0;0;0
2020-04-07 07:30:00;102;18;19;15;10;11;14;125;0;1;0;0;0
2020-04-07 07:45:00;100;18;24;19;20;21;23;113;0;0;0;0;0
2020-04-07 08:00:00;93;14;16;11;17;20;4;99;1;3;0;0;0
2020-04-07 08:15:00;100;13;16;11;18;18;11;111;2;1;0;0;0
2020-04-07 08:30:00;108;13;20;12;24;27;9;92;1;1;0;0;0
