DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-06-05 00:00:00;18;9;0;4;5;6;18;5;7;0;0;2
2020-06-05 00:15:00;11;3;2;5;14;12;13;14;13;0;0;2
2020-06-05 00:30:00;9;4;1;2;9;8;10;9;7;1;0;1
2020-06-05 00:45:00;8;2;2;9;4;4;8;1;5;0;0;0
2020-06-05 01:00:00;10;4;2;2;9;8;10;15;16;1;0;0
2020-06-05 01:15:00;7;3;0;1;3;5;7;6;8;0;0;0
2020-06-05 01:30:00;10;2;0;2;4;4;10;6;5;0;0;0
2020-06-05 01:45:00;14;5;0;1;7;3;13;4;3;1;0;0
2020-06-05 02:00:00;11;6;1;1;2;1;13;1;1;0;0;0
2020-06-05 02:15:00;13;7;1;0;6;7;12;7;8;0;0;0
2020-06-05 02:30:00;10;5;0;2;5;6;9;8;7;1;0;0
2020-06-05 02:45:00;10;7;0;0;6;8;10;7;8;1;0;0
2020-06-05 03:00:00;7;5;0;1;6;1;9;7;4;0;0;0
2020-06-05 03:15:00;4;2;0;0;4;4;4;4;5;1;0;0
2020-06-05 03:30:00;12;4;0;2;7;7;12;6;7;1;0;0
2020-06-05 03:45:00;7;5;1;2;1;8;7;3;8;0;0;0
2020-06-05 04:00:00;13;8;0;1;0;6;15;2;7;0;0;1
2020-06-05 04:15:00;27;10;1;0;0;0;26;9;4;0;0;0
2020-06-05 04:30:00;23;9;0;0;0;0;23;12;11;0;0;0
2020-06-05 04:45:00;30;8;3;1;15;18;30;20;23;3;0;0
2020-06-05 05:00:00;45;10;2;5;16;19;46;33;40;1;0;3
2020-06-05 05:15:00;38;8;6;4;0;0;37;50;66;0;0;3
2020-06-05 05:30:00;79;10;3;3;0;0;83;68;69;1;0;2
2020-06-05 05:45:00;129;20;4;10;0;0;131;68;71;0;0;3
2020-06-05 06:00:00;166;24;1;7;0;0;169;54;48;0;0;5
2020-06-05 06:15:00;185;29;8;8;0;0;196;70;93;0;0;4
2020-06-05 06:30:00;159;30;1;12;91;64;172;102;143;0;0;9
2020-06-05 06:45:00;132;26;10;16;52;44;142;88;137;1;0;8
2020-06-05 07:00:00;136;27;9;12;86;52;151;97;128;2;1;8
2020-06-05 07:15:00;174;32;5;18;90;53;193;97;131;0;1;7
2020-06-05 07:30:00;156;26;20;26;63;46;174;101;142;2;0;7
2020-06-05 07:45:00;179;40;17;21;111;55;197;101;125;2;0;10
2020-06-05 08:00:00;116;25;22;21;87;53;129;86;102;2;1;5
2020-06-05 08:15:00;142;30;23;24;79;46;152;88;110;3;1;5
2020-06-05 08:30:00;157;24;18;26;9;3;180;85;113;2;1;8
2020-06-05 08:45:00;169;29;22;23;54;40;184;94;127;2;0;10
2020-06-05 09:00:00;152;25;22;31;10;12;169;91;112;0;0;8
2020-06-05 09:15:00;113;31;22;39;41;42;134;73;113;3;3;5
2020-06-05 09:30:00;200;34;24;21;91;66;213;101;133;2;2;7
2020-06-05 09:45:00;191;31;25;32;51;44;212;113;133;2;1;7
2020-06-05 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 10:15:00;194;26;21;45;79;110;209;75;130;3;3;4
2020-06-05 10:30:00;202;35;28;45;81;65;222;104;143;4;3;4
2020-06-05 10:45:00;194;26;28;48;62;72;207;90;143;3;0;9
2020-06-05 11:00:00;211;32;33;47;62;112;200;100;134;1;3;6
2020-06-05 11:15:00;208;22;21;40;52;92;210;90;113;0;1;3
2020-06-05 11:45:00;223;28;38;42;60;87;240;117;140;4;5;6
2020-06-05 12:00:00;221;28;36;64;28;36;244;87;140;0;4;7
2020-06-05 12:15:00;287;25;36;62;45;70;268;94;122;2;2;9
2020-06-05 12:30:00;248;31;29;79;52;94;273;105;143;1;2;8
2020-06-05 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 13:00:00;238;32;30;57;53;45;249;118;132;2;1;16
2020-06-05 13:15:00;234;31;29;81;69;87;262;126;167;1;4;11
2020-06-05 13:30:00;239;25;21;51;64;76;242;142;175;2;3;16
2020-06-05 13:45:00;251;29;23;51;57;91;261;114;157;1;0;7
2020-06-05 14:00:00;260;34;44;56;57;61;279;125;181;2;4;11
2020-06-05 14:15:00;273;27;42;70;49;78;282;120;158;1;0;11
2020-06-05 14:30:00;266;25;33;76;65;74;275;105;147;3;5;18
2020-06-05 14:45:00;260;27;47;70;68;81;263;128;157;5;6;12
2020-06-05 15:00:00;270;35;30;69;59;51;292;125;145;0;1;9
2020-06-05 15:15:00;252;28;28;77;66;59;276;120;141;2;3;3
2020-06-05 15:30:00;265;19;36;62;46;63;271;113;138;3;3;6
2020-06-05 15:45:00;266;17;35;73;45;50;272;103;119;3;2;13
2020-06-05 16:00:00;281;25;23;61;27;59;292;105;146;3;4;8
2020-06-05 16:15:00;273;24;31;57;14;47;286;109;151;0;1;7
2020-06-05 16:30:00;258;32;25;49;21;47;268;111;126;3;2;10
2020-06-05 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 17:00:00;244;22;30;37;26;43;248;131;145;0;1;8
2020-06-05 17:15:00;236;19;31;61;17;25;233;106;125;2;5;9
2020-06-05 17:30:00;262;30;29;50;26;21;228;101;154;3;0;12
2020-06-05 17:45:00;254;28;26;51;36;43;235;110;159;0;4;7
2020-06-05 18:00:00;231;34;32;58;28;31;233;95;144;1;3;5
2020-06-05 18:15:00;227;36;27;34;23;40;206;119;142;2;4;6
2020-06-05 18:30:00;198;41;27;42;12;10;202;75;112;2;3;12
2020-06-05 18:45:00;205;35;19;38;12;7;176;80;123;1;1;3
2020-06-05 19:00:00;183;29;27;41;11;9;162;81;111;2;5;4
2020-06-05 19:15:00;176;36;22;47;10;15;147;71;85;3;3;10
2020-06-05 19:30:00;169;35;13;38;7;8;133;48;83;1;2;5
2020-06-05 19:45:00;137;24;13;27;14;8;126;62;83;1;0;6
2020-06-05 20:00:00;167;31;10;23;6;7;150;55;72;2;5;5
2020-06-05 20:15:00;149;29;13;30;9;5;116;42;61;1;2;5
2020-06-05 20:30:00;130;23;11;37;11;8;81;53;75;0;3;6
2020-06-05 20:45:00;105;23;14;51;9;7;94;63;69;1;1;2
2020-06-05 21:00:00;84;18;8;32;19;19;88;72;77;0;2;2
2020-06-05 21:15:00;73;19;12;16;24;53;74;75;87;1;1;2
2020-06-05 21:30:00;86;19;6;18;31;50;88;44;56;0;1;1
2020-06-05 21:45:00;130;26;8;31;38;31;127;31;42;1;1;4
2020-06-05 22:00:00;136;20;9;45;24;43;114;27;45;1;2;2
2020-06-05 22:15:00;143;17;12;47;33;43;141;38;39;0;2;4
2020-06-05 22:30:00;84;17;4;32;28;32;91;22;35;0;0;2
2020-06-05 22:45:00;72;11;3;35;25;38;66;29;36;0;0;2
2020-06-05 23:00:00;77;19;4;17;23;26;70;24;25;0;1;2
2020-06-05 23:15:00;55;14;2;10;25;26;56;23;28;0;1;1
2020-06-05 23:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-05 23:45:00;23;9;8;8;1;1;21;23;22;1;1;1
