DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-07 00:00:00;1;2;3;4;1;4;8;0;1;0;0;0
2019-10-07 00:15:00;0;2;1;1;1;1;3;0;0;0;0;0
2019-10-07 00:30:00;1;4;4;0;1;2;7;1;1;0;0;0
2019-10-07 00:45:00;1;1;4;0;0;3;6;0;0;0;0;0
2019-10-07 01:00:00;0;0;0;1;0;0;0;0;0;0;0;0
2019-10-07 01:15:00;1;2;3;1;2;0;2;0;0;0;0;0
2019-10-07 01:30:00;3;1;3;1;2;0;1;0;0;0;0;0
2019-10-07 01:45:00;0;1;1;0;1;1;1;0;0;0;0;0
2019-10-07 02:00:00;0;0;1;1;1;0;2;0;0;0;0;0
2019-10-07 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-07 02:30:00;0;0;0;0;1;2;2;0;0;0;0;0
2019-10-07 02:45:00;0;1;1;0;0;0;2;0;0;0;0;0
2019-10-07 03:00:00;1;1;1;2;2;3;3;0;0;0;0;0
2019-10-07 03:15:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-10-07 03:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2019-10-07 03:45:00;1;1;1;0;0;0;1;0;0;0;0;0
2019-10-07 04:00:00;3;3;2;0;0;1;2;0;0;0;0;0
2019-10-07 04:15:00;1;2;3;0;0;0;3;0;0;0;0;0
2019-10-07 04:30:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-07 04:45:00;2;3;6;0;0;2;13;0;0;2;0;0
2019-10-07 05:00:00;1;5;6;0;0;2;18;0;0;3;0;0
2019-10-07 05:15:00;7;10;15;0;2;7;38;0;0;0;0;0
2019-10-07 05:30:00;10;12;13;1;0;10;46;255;1;4;254;0
2019-10-07 05:45:00;14;12;20;1;1;7;40;3;0;0;0;0
2019-10-07 06:00:00;20;13;26;0;1;8;44;0;1;0;0;0
2019-10-07 06:15:00;18;3;13;2;0;7;44;0;0;0;0;0
2019-10-07 06:30:00;16;23;47;3;2;12;60;260;3;1;0;0
2019-10-07 06:45:00;27;17;27;1;4;22;79;257;1;3;0;0
2019-10-07 07:00:00;37;24;41;0;0;21;82;0;2;2;0;0
2019-10-07 07:15:00;40;36;46;2;4;14;52;1;2;4;0;4
2019-10-07 07:30:00;56;44;106;1;2;14;73;512;3;5;0;0
2019-10-07 07:45:00;68;46;65;2;7;20;76;3;2;5;0;0
2019-10-07 08:00:00;62;54;71;4;3;24;74;0;3;3;0;1
2019-10-07 08:15:00;56;55;63;3;3;23;63;255;10;2;0;0
2019-10-07 08:30:00;83;52;94;2;8;17;58;256;5;0;0;0
2019-10-07 08:45:00;57;46;64;5;16;26;51;267;10;1;0;4
2019-10-07 09:00:00;60;59;74;5;14;18;47;6;9;0;0;8
2019-10-07 09:15:00;69;91;98;1;16;24;49;266;9;3;0;6
2019-10-07 09:30:00;82;76;91;9;16;34;76;11;16;0;0;0
2019-10-07 09:45:00;88;81;90;12;19;17;61;20;22;0;0;0
2019-10-07 10:00:00;86;80;76;15;22;31;71;261;15;1;0;2
2019-10-07 10:15:00;62;67;67;13;16;23;69;9;10;0;0;3
2019-10-07 10:30:00;66;65;58;17;13;22;62;261;16;1;0;1
2019-10-07 10:45:00;98;76;75;18;24;44;100;12;32;1;0;2
2019-10-07 11:00:00;85;70;72;20;24;37;87;65;25;0;0;2
2019-10-07 11:15:00;62;73;98;27;15;49;100;264;18;0;0;5
2019-10-07 11:30:00;77;79;82;23;29;37;94;11;22;1;0;0
2019-10-07 11:45:00;74;75;71;31;24;35;112;255;25;1;0;0
2019-10-07 12:00:00;73;79;71;21;28;35;95;14;26;0;0;9
2019-10-07 12:15:00;69;83;91;38;31;40;107;512;23;0;0;2
2019-10-07 12:30:00;66;56;71;23;21;65;120;11;18;1;0;3
2019-10-07 12:45:00;53;61;62;30;21;48;90;10;23;0;0;1
2019-10-07 13:00:00;61;58;64;25;20;40;118;9;21;0;0;1
2019-10-07 13:15:00;65;66;68;23;29;30;91;261;18;4;0;2
2019-10-07 13:30:00;48;60;58;29;26;35;97;9;14;2;0;1
2019-10-07 13:45:00;74;79;83;27;25;39;82;259;25;0;0;1
2019-10-07 14:00:00;72;65;81;31;17;36;87;0;16;1;0;1
2019-10-07 14:15:00;91;86;96;15;16;30;81;254;17;2;0;0
2019-10-07 14:30:00;99;88;93;22;24;29;73;257;25;1;0;4
2019-10-07 14:45:00;100;91;98;16;26;40;95;12;22;3;0;1
2019-10-07 15:00:00;96;90;83;34;29;35;91;13;27;0;0;9
2019-10-07 15:15:00;102;98;101;30;26;33;77;7;24;1;0;2
2019-10-07 15:30:00;102;83;97;22;17;34;107;7;22;3;0;0
2019-10-07 15:45:00;118;92;92;17;30;33;96;256;26;3;0;5
2019-10-07 16:00:00;113;102;118;21;17;40;95;255;22;1;0;6
2019-10-07 16:15:00;125;105;105;26;17;45;109;4;29;4;0;1
2019-10-07 16:30:00;124;117;135;36;19;46;111;267;25;2;0;4
2019-10-07 16:45:00;128;103;106;31;30;37;101;9;27;2;0;5
2019-10-07 17:00:00;122;112;100;42;25;44;107;257;34;4;0;5
2019-10-07 17:15:00;113;102;104;31;26;35;93;256;28;5;0;5
2019-10-07 17:30:00;117;102;86;24;29;41;113;256;38;5;0;1
2019-10-07 17:45:00;103;86;110;27;31;43;89;9;43;1;0;11
2019-10-07 18:00:00;91;93;95;31;21;53;100;259;39;1;0;2
2019-10-07 18:15:00;91;84;82;35;23;46;114;13;31;2;0;4
2019-10-07 18:30:00;68;70;91;22;28;38;86;264;27;0;0;2
2019-10-07 18:45:00;55;64;70;24;19;31;75;257;25;0;0;0
2019-10-07 19:00:00;62;70;66;23;17;40;96;261;16;1;0;0
2019-10-07 19:15:00;50;55;57;33;17;40;101;9;19;3;0;8
2019-10-07 19:30:00;41;39;48;18;10;38;84;257;22;0;0;0
2019-10-07 19:45:00;30;34;49;30;29;40;69;5;14;1;0;1
2019-10-07 20:00:00;29;31;51;38;31;29;87;12;13;0;0;0
2019-10-07 20:15:00;13;23;32;10;18;20;58;509;1;0;0;2
2019-10-07 20:30:00;12;25;27;9;2;11;40;3;1;0;0;0
2019-10-07 20:45:00;13;22;28;4;10;17;57;257;4;0;0;0
2019-10-07 21:00:00;13;24;34;7;4;18;56;3;1;0;0;0
2019-10-07 21:15:00;5;10;19;9;5;24;59;2;1;0;0;2
2019-10-07 21:30:00;20;23;31;2;6;16;58;257;0;0;0;0
2019-10-07 21:45:00;25;30;37;10;7;6;27;257;2;1;0;0
2019-10-07 22:00:00;34;40;49;3;5;10;33;7;1;0;0;0
