DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-28 00:00:00;0;2;1;1;3;1;5;2;2;0;0;0
2019-10-28 00:15:00;0;2;1;0;0;2;2;0;0;0;0;0
2019-10-28 00:30:00;0;1;1;0;0;0;1;0;0;0;0;0
2019-10-28 00:45:00;1;1;2;2;3;0;3;0;0;0;0;0
2019-10-28 01:00:00;0;0;1;0;0;1;3;2;2;0;0;0
2019-10-28 01:15:00;1;2;1;1;0;2;5;0;0;0;0;0
2019-10-28 01:30:00;0;1;1;0;0;0;4;0;0;0;0;0
2019-10-28 01:45:00;2;2;6;3;3;1;3;0;1;0;0;0
2019-10-28 02:00:00;0;1;0;0;0;1;2;0;0;0;0;0
2019-10-28 02:15:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-28 02:30:00;0;0;0;1;0;0;1;0;0;0;0;0
2019-10-28 02:45:00;1;1;1;1;1;1;2;0;0;0;0;0
2019-10-28 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-28 03:15:00;1;1;2;0;0;0;1;0;0;0;0;0
2019-10-28 03:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-10-28 03:45:00;2;0;2;0;0;0;3;0;1;0;0;0
2019-10-28 04:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-28 04:15:00;0;0;0;1;0;2;1;0;0;0;0;0
2019-10-28 04:30:00;0;0;0;0;0;2;3;0;0;0;0;0
2019-10-28 04:45:00;1;3;4;1;1;1;4;0;0;0;0;0
2019-10-28 05:00:00;2;3;4;0;0;2;12;0;0;0;0;0
2019-10-28 05:15:00;0;4;8;0;1;3;29;0;0;1;0;0
2019-10-28 05:30:00;12;11;14;1;1;2;16;0;2;0;254;0
2019-10-28 05:45:00;8;11;13;0;1;6;20;0;0;0;0;0
2019-10-28 06:00:00;11;4;7;2;1;1;12;0;2;1;0;0
2019-10-28 06:15:00;9;10;18;0;2;4;21;0;0;2;0;0
2019-10-28 06:30:00;5;6;11;0;0;4;25;1;3;1;0;1
2019-10-28 06:45:00;11;13;19;3;2;11;43;0;2;3;0;0
2019-10-28 07:00:00;11;7;18;1;0;6;26;0;0;2;0;0
2019-10-28 07:15:00;22;21;34;2;2;18;50;0;3;3;0;0
2019-10-28 07:30:00;13;17;24;2;4;10;44;0;1;5;0;0
2019-10-28 07:45:00;27;27;40;2;5;13;48;0;2;3;0;2
2019-10-28 08:00:00;32;35;38;3;4;10;28;0;6;5;0;1
2019-10-28 08:15:00;48;46;60;3;7;11;42;0;8;0;0;0
2019-10-28 08:30:00;32;45;54;0;7;16;44;0;6;2;0;3
2019-10-28 08:45:00;46;41;57;8;10;8;33;1;8;1;0;0
2019-10-28 09:00:00;45;54;64;0;8;18;41;0;7;1;0;0
2019-10-28 09:15:00;56;81;84;8;20;13;33;1;14;1;0;1
2019-10-28 09:30:00;64;74;81;9;19;21;41;3;17;1;0;0
2019-10-28 09:45:00;72;73;87;5;21;28;69;4;24;0;0;1
2019-10-28 10:00:00;61;82;97;9;24;29;48;5;20;2;0;0
2019-10-28 10:15:00;75;81;94;16;25;33;74;3;23;0;0;2
2019-10-28 10:30:00;60;85;97;10;29;24;62;6;21;1;0;5
2019-10-28 10:45:00;60;82;92;20;20;32;76;4;30;0;0;1
2019-10-28 11:00:00;55;78;65;26;24;23;68;4;23;0;0;0
2019-10-28 11:15:00;77;93;94;27;32;41;105;7;26;2;0;0
2019-10-28 11:30:00;59;81;94;25;32;39;92;9;17;1;0;1
2019-10-28 11:45:00;60;82;82;27;22;50;95;12;21;3;0;4
2019-10-28 12:00:00;60;72;74;25;23;47;101;7;21;1;0;2
2019-10-28 12:15:00;61;67;83;36;26;45;113;5;31;0;0;1
2019-10-28 12:30:00;51;73;91;38;27;51;98;5;20;0;0;1
2019-10-28 12:45:00;54;58;67;39;21;51;101;5;22;2;0;5
2019-10-28 13:00:00;45;61;78;30;29;37;86;4;24;0;0;2
2019-10-28 13:15:00;45;61;67;23;32;36;92;6;27;2;0;2
2019-10-28 13:30:00;48;51;63;25;27;35;100;7;23;2;0;1
2019-10-28 13:45:00;48;42;64;26;32;23;65;4;29;0;0;3
2019-10-28 14:00:00;66;61;62;18;26;40;74;3;20;3;0;15
2019-10-28 14:15:00;75;85;84;35;31;26;68;7;20;3;0;7
2019-10-28 14:30:00;118;95;130;21;29;34;77;4;18;2;0;0
2019-10-28 14:45:00;76;82;86;32;31;19;57;7;25;0;0;2
2019-10-28 15:00:00;66;73;101;18;33;41;78;8;28;2;0;4
2019-10-28 15:15:00;96;88;91;27;24;33;60;12;22;1;0;2
2019-10-28 15:30:00;77;84;88;26;23;30;70;3;19;0;0;11
2019-10-28 15:45:00;99;75;145;24;32;37;68;6;25;1;0;5
2019-10-28 16:00:00;100;88;118;28;36;43;82;9;23;3;0;3
2019-10-28 16:15:00;107;111;125;32;23;36;87;9;32;4;0;7
2019-10-28 16:30:00;110;92;98;33;31;66;111;5;30;1;0;2
2019-10-28 16:45:00;99;110;109;23;25;54;102;12;31;3;0;2
2019-10-28 17:00:00;50;71;55;33;18;79;101;2;32;5;0;4
2019-10-28 17:15:00;117;101;94;31;27;70;109;2;40;5;0;10
2019-10-28 17:30:00;105;110;125;49;23;48;87;11;58;2;0;2
2019-10-28 17:45:00;96;105;97;21;32;49;84;9;37;2;0;2
2019-10-28 18:00:00;81;83;87;34;28;37;94;12;29;1;0;4
2019-10-28 18:15:00;64;75;82;26;24;40;68;5;23;0;0;11
2019-10-28 18:30:00;32;77;71;29;23;34;67;2;21;0;0;0
2019-10-28 18:45:00;35;45;49;21;19;26;71;6;21;6;0;0
2019-10-28 19:00:00;45;52;67;29;26;37;78;5;26;0;0;1
2019-10-28 19:15:00;26;36;47;32;26;33;68;2;19;0;0;0
2019-10-28 19:30:00;26;52;59;24;23;25;62;4;19;0;0;0
2019-10-28 19:45:00;18;26;39;35;24;25;57;2;10;0;0;1
2019-10-28 20:00:00;16;21;34;40;30;24;72;0;7;0;0;1
2019-10-28 20:15:00;8;19;29;25;9;24;53;1;4;0;0;1
2019-10-28 20:30:00;4;13;15;13;11;7;29;0;1;0;0;0
2019-10-28 20:45:00;8;7;58;6;8;13;46;0;0;0;0;0
2019-10-28 21:00:00;8;8;12;7;10;11;24;0;5;0;0;6
2019-10-28 21:15:00;2;4;8;4;6;8;35;0;0;0;0;0
2019-10-28 21:30:00;8;10;18;8;3;8;44;0;3;1;0;0
2019-10-28 21:45:00;12;19;27;3;3;12;41;0;3;0;0;0
2019-10-28 22:00:00;23;25;31;8;6;8;30;3;1;0;0;0
2019-10-28 22:15:00;10;17;27;2;12;18;46;1;2;0;0;0
2019-10-28 22:30:00;10;11;12;4;8;10;21;0;0;1;0;0
2019-10-28 22:45:00;1;11;16;1;8;10;28;0;1;0;0;0
2019-10-28 23:00:00;1;10;7;5;4;7;26;0;0;0;0;0
2019-10-28 23:15:00;0;2;3;2;1;1;12;1;1;0;0;0
2019-10-28 23:30:00;3;3;4;0;2;3;15;0;2;0;0;0
2019-10-28 23:45:00;0;4;1;0;3;0;5;0;0;0;0;0
