DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-01-11 00:00:00;2;5;8;1;1;3;5;5;5;9;6
2020-01-11 00:15:00;0;7;7;2;2;7;15;9;2;9;4
2020-01-11 00:30:00;0;4;8;1;1;7;15;8;2;9;0
2020-01-11 00:45:00;1;6;10;4;5;6;12;3;1;12;5
2020-01-11 01:00:00;1;5;5;1;2;7;5;2;3;12;2
2020-01-11 01:15:00;0;4;5;0;0;9;11;3;6;10;1
2020-01-11 01:30:00;1;3;5;0;4;5;3;4;2;4;4
2020-01-11 01:45:00;0;3;6;0;2;3;5;3;1;4;0
2020-01-11 02:00:00;2;2;1;1;2;4;4;2;4;10;3
2020-01-11 02:15:00;0;7;3;1;1;8;9;5;0;4;2
2020-01-11 02:30:00;2;0;2;2;3;1;5;4;0;1;2
2020-01-11 02:45:00;1;0;6;3;4;5;3;1;1;3;1
2020-01-11 03:00:00;0;3;3;1;1;5;2;4;2;6;2
2020-01-11 03:15:00;1;3;2;1;2;3;7;0;0;8;1
2020-01-11 03:30:00;0;0;3;2;2;3;5;2;1;0;0
2020-01-11 03:45:00;1;1;1;0;1;1;4;0;5;8;0
2020-01-11 04:00:00;0;0;0;1;1;4;7;3;2;6;3
2020-01-11 04:15:00;0;0;4;2;2;3;1;2;1;3;0
2020-01-11 04:30:00;0;3;0;1;1;1;1;1;0;1;2
2020-01-11 04:45:00;1;1;3;1;2;1;2;1;4;4;1
2020-01-11 05:00:00;0;2;2;1;1;5;4;1;4;3;1
2020-01-11 05:15:00;0;5;3;2;2;1;6;0;0;7;2
2020-01-11 05:30:00;0;8;7;3;3;4;7;3;2;9;2
2020-01-11 05:45:00;0;3;8;1;1;5;2;0;6;4;1
2020-01-11 06:00:00;3;6;7;0;4;2;8;0;1;6;2
2020-01-11 06:15:00;0;5;7;2;2;1;4;0;2;3;3
2020-01-11 06:30:00;1;9;7;0;1;5;9;3;4;8;7
2020-01-11 06:45:00;2;5;6;2;4;11;5;0;4;6;6
2020-01-11 07:00:00;1;4;8;1;2;1;6;3;2;5;3
2020-01-11 07:15:00;2;6;4;1;3;3;9;3;4;8;3
2020-01-11 07:30:00;3;9;11;8;7;5;6;1;6;9;9
2020-01-11 07:45:00;1;11;7;7;8;6;6;3;11;29;11
2020-01-11 08:00:00;2;8;3;7;9;7;5;3;8;18;15
2020-01-11 08:15:00;4;17;12;6;7;5;10;5;13;15;6
2020-01-11 08:30:00;3;14;9;6;11;7;14;7;15;16;9
2020-01-11 08:45:00;2;21;19;11;14;5;12;5;14;25;10
2020-01-11 09:00:00;5;11;17;3;7;7;16;10;14;25;9
2020-01-11 09:15:00;1;20;12;9;10;5;14;10;19;25;18
2020-01-11 09:30:00;4;21;16;6;9;3;20;4;22;26;12
2020-01-11 09:45:00;5;24;26;13;13;8;15;10;26;22;24
2020-01-11 10:00:00;8;23;35;8;18;14;20;12;32;27;16
2020-01-11 10:15:00;4;21;30;6;9;10;19;6;20;27;22
2020-01-11 10:30:00;2;28;18;8;10;10;17;11;18;20;19
2020-01-11 10:45:00;6;21;26;7;14;11;22;5;25;27;13
2020-01-11 11:00:00;5;29;29;6;11;9;40;11;24;26;19
2020-01-11 11:15:00;5;23;31;6;10;15;30;9;17;23;26
2020-01-11 11:30:00;2;31;36;7;9;12;28;14;15;17;24
2020-01-11 11:45:00;2;34;31;11;11;17;35;15;30;24;19
2020-01-11 12:00:00;8;29;36;9;18;21;37;24;19;21;17
2020-01-11 12:15:00;5;30;37;7;10;18;18;35;29;27;24
2020-01-11 12:30:00;4;43;39;5;8;19;5;45;23;20;23
2020-01-11 12:45:00;6;33;30;7;12;12;2;45;24;28;18
2020-01-11 13:00:00;6;29;33;5;9;19;35;19;29;17;24
2020-01-11 13:15:00;4;36;31;5;7;13;21;20;23;26;23
2020-01-11 13:30:00;1;46;40;9;9;22;27;19;16;22;28
2020-01-11 13:45:00;5;33;36;8;8;12;23;14;17;21;21
2020-01-11 14:00:00;3;31;41;8;10;17;28;11;17;23;21
2020-01-11 14:15:00;3;39;30;6;9;12;24;15;21;25;24
2020-01-11 14:30:00;3;39;32;9;9;18;28;23;22;31;17
2020-01-11 14:45:00;7;35;32;8;12;14;28;12;21;21;26
2020-01-11 15:00:00;3;27;30;12;10;14;23;12;19;20;35
2020-01-11 15:15:00;3;29;31;3;10;11;25;23;17;24;29
