DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-01-25 00:00:00;0;5;8;0;0;6;6;3;3;11;8
2020-01-25 00:15:00;1;2;12;0;1;2;13;10;3;8;6
2020-01-25 00:30:00;1;6;11;2;3;6;9;3;5;11;10
2020-01-25 00:45:00;3;4;10;4;6;4;13;9;0;7;4
2020-01-25 01:00:00;1;3;8;1;2;6;8;3;6;9;2
2020-01-25 01:15:00;0;3;8;3;3;2;7;2;1;4;2
2020-01-25 01:30:00;0;1;7;0;1;2;9;3;3;6;1
2020-01-25 01:45:00;0;5;6;2;2;7;5;7;0;3;4
2020-01-25 02:00:00;1;2;5;2;3;4;6;5;2;7;1
2020-01-25 02:15:00;0;2;8;1;2;7;14;2;0;8;2
2020-01-25 02:30:00;1;3;4;2;4;2;3;0;0;3;2
2020-01-25 02:45:00;0;3;5;1;1;2;6;2;1;4;3
2020-01-25 03:00:00;0;3;2;1;1;2;8;3;1;7;0
2020-01-25 03:15:00;1;2;1;0;1;3;4;1;1;3;6
2020-01-25 03:30:00;0;3;4;2;2;2;4;1;1;6;2
2020-01-25 03:45:00;0;1;2;0;0;1;3;1;1;2;1
2020-01-25 04:00:00;2;0;0;0;1;1;4;1;2;6;4
2020-01-25 04:15:00;0;0;0;1;1;2;3;0;1;1;1
2020-01-25 04:30:00;0;0;3;3;3;2;2;3;1;2;1
2020-01-25 04:45:00;2;1;4;1;2;2;1;0;3;3;3
2020-01-25 05:00:00;2;1;5;1;3;0;7;1;1;4;2
2020-01-25 05:15:00;0;8;4;1;1;1;5;2;1;5;3
2020-01-25 05:30:00;0;9;5;3;3;2;6;0;4;12;1
2020-01-25 05:45:00;1;4;12;4;5;3;4;1;1;8;5
2020-01-25 06:00:00;3;6;8;6;9;4;10;0;0;6;5
2020-01-25 06:15:00;2;4;18;2;4;1;9;1;1;7;6
2020-01-25 06:30:00;1;7;13;0;0;5;3;1;3;5;2
2020-01-25 06:45:00;1;7;10;2;3;4;11;1;3;10;6
2020-01-25 07:00:00;5;4;5;1;2;2;5;1;7;11;7
2020-01-25 07:15:00;1;9;7;0;0;1;7;2;2;9;6
2020-01-25 07:30:00;2;9;9;2;3;5;7;2;9;20;11
2020-01-25 07:45:00;3;13;10;4;5;2;9;5;12;23;7
2020-01-25 08:00:00;3;4;8;4;6;3;6;4;9;11;8
2020-01-25 08:15:00;1;11;17;2;2;4;11;7;15;13;6
2020-01-25 08:30:00;3;10;12;8;11;7;11;4;12;18;9
2020-01-25 08:45:00;4;16;16;10;12;7;13;2;17;23;11
2020-01-25 09:00:00;1;8;13;8;8;9;17;6;19;19;12
2020-01-25 09:15:00;4;17;14;2;4;7;14;7;20;22;11
2020-01-25 09:30:00;5;24;17;15;17;8;14;14;22;26;15
2020-01-25 09:45:00;8;28;32;7;11;17;30;18;28;28;22
2020-01-25 10:00:00;5;28;39;7;9;12;29;13;22;23;18
2020-01-25 10:15:00;4;32;25;6;8;6;20;4;21;28;17
2020-01-25 10:30:00;7;26;27;10;14;9;28;12;21;22;22
2020-01-25 10:45:00;11;24;28;12;14;7;26;8;29;23;20
2020-01-25 11:00:00;8;26;34;11;14;16;33;19;14;18;20
2020-01-25 11:15:00;9;30;27;5;9;9;31;18;18;28;23
2020-01-25 11:30:00;9;32;38;9;10;17;21;17;30;26;23
2020-01-25 11:45:00;7;33;34;12;18;13;31;18;27;24;13
2020-01-25 12:00:00;9;32;31;15;17;11;38;25;15;28;27
2020-01-25 12:15:00;5;34;32;7;13;15;32;22;25;29;20
2020-01-25 12:30:00;2;27;30;7;8;15;28;14;22;29;22
2020-01-25 12:45:00;11;48;31;4;8;15;27;13;24;25;20
2020-01-25 13:00:00;16;39;48;2;13;14;24;17;22;25;24
2020-01-25 13:15:00;6;38;34;10;12;16;28;15;21;29;20
2020-01-25 13:30:00;4;34;36;6;13;22;24;16;26;28;29
2020-01-25 13:45:00;6;34;36;9;13;14;31;21;19;28;17
2020-01-25 14:00:00;7;38;29;4;6;16;23;14;20;22;23
2020-01-25 14:15:00;9;40;26;11;14;17;26;17;16;28;28
2020-01-25 14:30:00;5;37;35;8;10;14;34;20;24;24;25
2020-01-25 14:45:00;5;31;32;5;7;18;26;15;21;28;29
2020-01-25 15:00:00;5;30;43;5;9;18;23;15;27;25;19
2020-01-25 15:15:00;2;32;33;7;9;17;27;17;16;18;21
2020-01-25 15:30:00;3;37;34;4;7;11;24;10;17;20;24
2020-01-25 15:45:00;4;28;37;4;6;16;30;13;15;21;32
2020-01-25 16:00:00;4;31;29;5;6;18;26;15;20;23;32
2020-01-25 16:15:00;3;40;29;8;9;16;25;22;14;18;26
2020-01-25 16:30:00;5;34;34;3;6;15;32;19;26;27;26
2020-01-25 16:45:00;7;40;36;10;15;9;31;15;17;10;28
2020-01-25 17:00:00;2;34;30;6;7;16;23;21;11;12;20
2020-01-25 17:15:00;5;28;30;6;7;9;15;15;21;24;19
2020-01-25 17:30:00;2;36;35;9;10;13;22;12;19;22;24
2020-01-25 17:45:00;7;31;32;8;13;8;21;15;20;29;26
2020-01-25 18:00:00;6;33;35;6;10;15;32;15;12;18;19
2020-01-25 18:15:00;2;27;33;10;11;7;21;15;16;23;22
2020-01-25 18:30:00;1;25;31;5;8;20;25;15;20;18;17
2020-01-25 18:45:00;4;21;36;5;10;6;14;8;15;24;18
2020-01-25 19:00:00;2;22;28;4;6;12;23;12;14;20;16
2020-01-25 19:15:00;3;29;34;6;8;7;17;9;13;19;15
2020-01-25 19:30:00;5;26;25;5;7;6;15;10;17;20;20
2020-01-25 19:45:00;4;20;28;6;9;10;20;11;9;24;17
2020-01-25 20:00:00;2;19;19;7;9;12;19;6;21;25;10
2020-01-25 20:15:00;3;20;17;8;8;9;23;8;20;24;16
2020-01-25 20:30:00;4;24;22;6;11;10;23;11;15;18;10
2020-01-25 20:45:00;2;21;16;3;5;7;13;10;10;20;11
2020-01-25 21:00:00;0;10;20;7;6;9;22;9;9;17;8
2020-01-25 21:15:00;3;17;17;7;12;13;14;10;16;19;12
2020-01-25 21:30:00;0;20;14;4;5;7;20;11;13;19;10
2020-01-25 21:45:00;1;14;9;3;3;9;12;13;10;22;9
2020-01-25 22:00:00;0;12;14;4;4;9;15;9;13;10;6
2020-01-25 22:15:00;1;12;11;4;4;11;18;7;13;14;9
2020-01-25 22:30:00;1;18;15;2;4;13;16;11;13;15;9
2020-01-25 22:45:00;1;11;13;3;5;6;13;12;11;19;13
2020-01-25 23:00:00;4;9;17;1;4;11;16;8;7;15;9
2020-01-25 23:15:00;1;13;8;3;4;12;19;8;9;15;11
2020-01-25 23:30:00;1;12;7;1;2;5;14;7;9;11;7
