DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2019-09-26 00:00:00;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2019-09-26 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 03:45:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2019-09-26 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-26 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
