DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-06-09 00:00:00;4;2;2;2;0;5;2;0;1;1;0;0;0;0;0;0;0
2020-06-09 00:15:00;3;4;4;3;2;5;7;2;6;2;0;0;0;0;0;0;0
2020-06-09 00:30:00;4;2;2;1;0;1;2;0;6;3;0;0;0;0;0;0;0
2020-06-09 00:45:00;5;3;3;3;2;1;1;0;2;2;0;0;0;0;0;0;0
2020-06-09 01:00:00;5;2;2;3;1;0;0;1;4;2;0;0;0;0;0;0;0
2020-06-09 01:15:00;12;2;0;0;0;0;1;2;3;2;0;0;0;0;0;0;0
2020-06-09 01:30:00;5;2;0;0;0;0;1;2;2;3;0;0;0;0;0;0;0
2020-06-09 01:45:00;1;2;2;1;1;0;1;0;2;4;0;0;0;0;0;0;0
2020-06-09 02:00:00;2;0;3;2;1;2;3;1;2;0;0;0;0;0;0;0;0
2020-06-09 02:15:00;3;3;1;0;0;2;2;2;1;1;0;0;0;0;0;0;0
2020-06-09 02:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 02:45:00;5;1;0;2;1;0;1;1;5;2;0;0;0;0;0;0;0
2020-06-09 03:00:00;0;1;0;3;0;0;0;0;1;4;0;0;0;0;0;0;0
2020-06-09 03:15:00;0;1;1;0;0;0;0;4;3;0;0;0;0;0;0;0;0
2020-06-09 03:30:00;6;0;1;1;0;0;0;4;5;2;0;0;0;0;0;0;0
2020-06-09 03:45:00;3;1;0;0;0;0;0;4;6;1;0;0;0;0;0;0;0
2020-06-09 04:00:00;3;3;0;1;0;2;1;0;9;5;0;0;0;0;0;0;0
2020-06-09 04:15:00;1;1;2;0;1;2;2;1;1;2;0;0;0;0;0;0;0
2020-06-09 04:30:00;9;0;3;3;1;1;1;7;11;5;0;0;0;0;0;0;0
2020-06-09 04:45:00;22;2;1;5;1;2;4;5;12;5;0;0;0;0;0;0;0
2020-06-09 05:00:00;36;2;18;13;1;3;7;5;7;8;0;0;0;0;0;0;0
2020-06-09 05:15:00;108;2;40;58;2;2;7;10;13;7;0;0;1;0;0;0;0
2020-06-09 05:30:00;83;5;46;51;3;3;19;35;33;27;0;0;0;0;0;0;0
2020-06-09 05:45:00;34;7;31;35;5;8;19;50;45;57;0;0;0;0;0;4;0
2020-06-09 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 06:15:00;40;6;35;44;7;8;16;44;45;50;0;0;2;0;0;0;0
2020-06-09 06:30:00;68;6;45;51;4;4;28;24;26;31;0;0;0;0;0;0;0
2020-06-09 06:45:00;54;11;29;34;7;7;24;32;29;31;0;0;0;0;0;0;0
2020-06-09 07:00:00;51;10;53;56;4;9;23;12;17;26;0;0;0;0;0;0;0
2020-06-09 07:15:00;37;14;54;46;11;7;25;28;29;23;0;0;0;0;0;0;0
2020-06-09 07:30:00;50;16;58;68;5;259;28;22;21;30;0;0;0;0;0;0;0
2020-06-09 07:45:00;47;17;48;44;5;14;21;36;28;18;0;0;0;0;0;0;0
2020-06-09 08:00:00;33;16;50;42;7;14;21;37;36;26;0;0;0;0;0;0;0
2020-06-09 08:15:00;38;19;40;41;14;18;20;34;31;16;0;0;0;0;0;0;0
2020-06-09 08:30:00;47;24;33;32;16;16;23;28;29;24;0;0;0;0;0;2;0
2020-06-09 09:00:00;25;21;20;20;10;8;8;23;31;19;0;0;0;1;0;0;0
2020-06-09 09:15:00;39;18;15;17;4;19;23;28;74;23;1;0;1;0;1;0;0
2020-06-09 09:30:00;32;17;37;36;11;17;20;28;27;27;0;0;0;0;0;0;0
2020-06-09 09:45:00;45;27;32;25;12;15;24;27;34;31;0;0;1;3;0;0;0
2020-06-09 10:00:00;34;26;24;29;12;20;17;32;33;20;0;0;0;0;0;0;0
2020-06-09 10:15:00;39;33;31;29;20;15;13;27;30;27;0;0;1;0;0;0;0
2020-06-09 10:30:00;48;30;35;22;9;19;30;29;37;20;0;0;0;0;1;0;0
2020-06-09 10:45:00;28;25;28;31;16;19;26;25;21;17;5;0;0;0;0;0;0
2020-06-09 11:00:00;37;28;22;23;16;16;23;36;32;29;1;0;0;0;0;0;0
2020-06-09 11:15:00;33;34;25;20;15;13;15;34;36;24;0;2;1;0;0;0;0
2020-06-09 11:45:00;32;35;22;29;11;19;23;31;36;34;0;0;0;0;0;0;0
2020-06-09 12:00:00;41;28;25;23;13;22;19;18;30;29;0;0;0;0;0;3;0
2020-06-09 12:15:00;25;37;28;37;11;22;29;33;37;37;0;0;1;0;0;1;0
2020-06-09 12:30:00;41;15;25;24;12;13;26;29;32;31;0;0;0;0;0;0;0
2020-06-09 12:45:00;48;23;31;21;14;16;35;34;30;30;0;0;0;0;0;0;0
2020-06-09 13:00:00;38;29;29;30;14;18;35;26;28;27;0;0;0;0;0;0;0
2020-06-09 13:15:00;58;24;38;35;5;20;40;35;36;38;0;0;2;2;0;0;0
2020-06-09 13:30:00;90;30;47;60;12;20;42;28;36;30;1;0;3;0;1;0;0
2020-06-09 13:45:00;79;32;43;54;18;17;43;42;47;36;0;0;1;2;1;0;0
2020-06-09 14:00:00;61;31;45;52;10;25;24;65;60;83;0;0;0;0;0;0;0
2020-06-09 14:15:00;43;32;30;28;16;19;28;82;79;99;0;0;1;0;0;0;0
2020-06-09 14:30:00;35;32;30;26;16;16;32;90;57;93;0;0;0;0;2;0;0
2020-06-09 14:45:00;42;29;22;26;13;28;31;79;67;94;1;0;1;0;0;0;0
2020-06-09 15:00:00;44;38;29;23;16;19;34;57;57;61;5;0;1;0;0;0;0
2020-06-09 15:15:00;43;31;22;23;21;14;35;70;55;59;0;0;0;0;0;0;0
2020-06-09 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 15:45:00;45;46;27;17;14;18;41;55;39;49;0;0;1;0;0;0;0
2020-06-09 16:00:00;33;34;19;20;14;23;28;34;41;37;1;1;0;0;0;0;0
2020-06-09 16:15:00;43;35;28;36;18;25;39;56;49;51;6;0;1;0;1;2;0
2020-06-09 16:30:00;38;33;23;12;17;17;46;42;59;46;1;0;0;0;0;0;0
2020-06-09 16:45:00;57;49;26;31;15;31;43;61;61;55;0;1;0;0;2;3;0
2020-06-09 17:00:00;43;29;31;37;14;26;34;34;41;35;0;0;1;0;2;0;0
2020-06-09 17:15:00;40;43;26;55;15;16;43;47;49;52;0;1;1;0;4;0;0
2020-06-09 17:30:00;43;37;22;19;18;25;32;38;45;43;1;1;2;0;6;0;0
2020-06-09 17:45:00;44;35;27;18;20;22;34;54;48;42;1;0;4;4;1;0;0
2020-06-09 18:00:00;33;39;25;30;23;18;23;34;33;41;0;0;0;0;1;4;0
2020-06-09 18:15:00;41;36;28;31;11;23;37;36;47;33;0;0;3;0;0;0;0
2020-06-09 18:30:00;27;34;22;22;15;19;28;24;37;24;0;0;0;0;0;0;0
2020-06-09 18:45:00;30;32;16;17;12;16;26;34;34;29;0;2;0;0;0;2;0
2020-06-09 19:00:00;31;32;14;22;10;13;32;23;33;30;0;0;1;1;0;0;0
2020-06-09 19:15:00;23;29;16;22;14;7;19;20;32;20;0;0;3;0;6;0;0
2020-06-09 19:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-09 19:45:00;23;24;14;21;12;18;22;22;26;18;0;0;0;0;2;0;0
2020-06-09 20:00:00;22;17;8;12;4;13;26;25;19;13;0;0;0;0;0;0;0
2020-06-09 20:15:00;17;23;9;14;9;16;16;19;13;6;0;0;1;0;0;0;0
2020-06-09 20:30:00;30;16;15;18;8;5;17;17;22;21;0;0;0;1;0;0;0
2020-06-09 20:45:00;45;11;11;18;7;7;18;11;13;12;0;0;0;0;0;0;0
2020-06-09 21:00:00;42;7;19;30;7;5;12;17;13;10;0;0;0;0;0;0;0
2020-06-09 21:15:00;85;2;21;33;5;8;27;9;12;8;0;0;0;0;0;0;0
2020-06-09 21:30:00;41;12;34;32;13;4;16;17;18;20;0;0;0;0;0;0;0
2020-06-09 21:45:00;18;8;22;25;6;6;13;48;53;61;0;0;0;0;0;4;0
2020-06-09 22:00:00;21;20;17;20;13;6;16;72;71;87;0;0;1;0;0;13;0
2020-06-09 22:15:00;24;11;17;15;3;4;10;38;36;33;0;0;0;0;0;0;0
2020-06-09 22:30:00;13;6;7;13;10;4;8;7;15;20;0;0;0;0;0;0;0
2020-06-09 22:45:00;12;12;5;8;6;8;5;7;10;10;4;0;0;0;2;0;0
2020-06-09 23:00:00;8;1;5;11;5;2;6;9;10;8;0;0;7;0;0;0;0
2020-06-09 23:15:00;6;4;4;1;5;2;3;5;10;7;0;0;0;0;0;0;0
2020-06-09 23:30:00;6;1;8;3;4;2;2;3;8;4;0;0;0;0;0;0;0
