DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-01-20 00:00:00;8;0;4;0;0;0;0;0;0;0;0;0
2020-01-20 00:15:00;8;0;7;0;0;0;0;0;0;0;0;0
2020-01-20 00:30:00;10;0;10;0;0;0;0;0;0;0;0;0
2020-01-20 00:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-01-20 01:00:00;3;0;1;0;0;0;0;0;0;0;0;0
2020-01-20 01:15:00;4;0;1;0;0;0;0;0;0;0;0;0
2020-01-20 01:30:00;5;0;5;0;0;0;0;0;0;0;0;0
2020-01-20 01:45:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-01-20 02:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-01-20 02:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-01-20 02:30:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-01-20 02:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-01-20 03:00:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-01-20 03:15:00;2;0;9;0;0;0;0;0;0;0;0;0
2020-01-20 03:30:00;2;0;5;0;0;0;0;0;0;0;0;0
2020-01-20 03:45:00;6;0;4;0;0;0;0;0;0;0;0;0
2020-01-20 04:00:00;3;0;6;0;0;0;0;0;0;0;0;0
2020-01-20 04:15:00;2;0;12;0;0;0;0;0;0;0;0;0
2020-01-20 04:30:00;2;0;19;0;0;0;0;0;0;0;0;0
2020-01-20 04:45:00;2;0;41;0;0;0;0;0;0;0;0;0
2020-01-20 05:00:00;11;0;81;0;0;0;0;0;0;0;0;0
2020-01-20 05:15:00;9;0;134;0;0;0;0;0;0;0;0;0
2020-01-20 05:30:00;9;0;171;0;0;0;0;0;0;0;0;0
2020-01-20 05:45:00;19;0;145;0;0;0;0;0;0;0;0;0
2020-01-20 06:00:00;19;0;172;0;3;0;0;0;0;1;0;0
2020-01-20 06:15:00;30;0;215;0;6;0;0;0;0;4;5;0
2020-01-20 06:30:00;38;0;268;0;6;1;0;0;0;1;0;0
2020-01-20 06:45:00;62;0;228;0;9;1;0;0;0;2;0;0
2020-01-20 07:00:00;50;0;246;0;10;1;0;0;0;1;0;0
2020-01-20 07:15:00;53;0;164;0;16;2;0;0;0;2;0;0
2020-01-20 07:30:00;59;0;136;0;11;6;0;0;0;3;0;0
2020-01-20 07:45:00;86;0;170;0;11;3;0;0;0;3;5;0
2020-01-20 08:00:00;72;0;165;0;13;1;0;0;0;1;0;0
2020-01-20 08:15:00;52;0;181;0;10;0;0;0;0;0;0;0
2020-01-20 08:30:00;76;0;175;0;7;0;0;0;0;0;0;0
2020-01-20 08:45:00;60;0;150;0;6;2;0;0;0;1;0;0
2020-01-20 09:00:00;74;0;129;0;4;1;0;0;0;0;0;0
2020-01-20 09:15:00;61;0;138;0;2;1;0;0;0;4;0;0
2020-01-20 09:30:00;93;0;156;0;5;0;0;0;0;2;1;0
2020-01-20 09:45:00;65;0;105;0;4;0;0;0;0;5;4;0
2020-01-20 10:00:00;90;0;136;0;0;3;0;0;0;4;0;0
2020-01-20 10:15:00;93;0;111;0;2;4;0;0;0;2;4;0
2020-01-20 10:30:00;88;0;124;0;1;4;0;0;0;4;0;0
2020-01-20 10:45:00;107;0;112;0;2;3;0;0;0;1;0;0
2020-01-20 11:00:00;90;0;102;0;3;0;0;0;0;2;0;0
2020-01-20 11:15:00;103;0;91;0;3;4;0;0;0;0;0;0
2020-01-20 11:30:00;128;0;110;0;3;3;0;0;0;5;1;0
2020-01-20 11:45:00;115;0;101;0;1;6;0;0;0;6;0;0
2020-01-20 12:00:00;128;0;98;0;3;3;0;0;0;0;0;0
2020-01-20 12:15:00;117;0;90;0;3;3;0;0;0;5;1;0
2020-01-20 12:30:00;131;0;107;0;1;3;0;0;0;5;0;0
2020-01-20 12:45:00;118;0;105;0;4;6;0;0;0;0;0;0
2020-01-20 13:00:00;138;0;140;0;2;7;0;0;0;6;1;0
2020-01-20 13:15:00;144;0;149;0;8;3;0;0;0;5;0;0
2020-01-20 13:30:00;116;0;157;0;6;2;0;0;0;4;0;0
2020-01-20 13:45:00;130;0;141;0;6;7;0;0;0;3;0;0
2020-01-20 14:00:00;146;0;114;0;4;4;0;0;0;4;0;0
2020-01-20 14:15:00;152;0;115;0;7;2;0;0;0;0;0;0
2020-01-20 14:30:00;178;0;111;0;5;4;0;0;0;5;4;0
2020-01-20 14:45:00;187;0;125;0;9;9;0;0;0;3;1;0
2020-01-20 15:00:00;191;0;129;0;4;4;0;0;0;5;2;0
2020-01-20 15:15:00;200;0;112;0;4;5;0;0;0;1;0;0
2020-01-20 15:30:00;199;0;107;0;3;8;0;0;0;3;25;0
2020-01-20 15:45:00;193;0;99;0;3;4;0;0;0;4;0;0
2020-01-20 16:00:00;221;0;143;0;5;3;0;0;0;5;1;0
2020-01-20 16:15:00;241;0;105;0;2;10;0;0;0;7;3;0
2020-01-20 16:30:00;266;0;117;0;1;5;0;0;0;10;24;0
2020-01-20 16:45:00;226;0;117;0;3;11;0;0;0;3;0;0
2020-01-20 17:00:00;231;0;119;0;2;6;0;0;0;4;0;0
2020-01-20 17:15:00;251;0;119;0;1;10;0;0;0;1;1;0
2020-01-20 17:30:00;199;0;112;0;2;11;0;0;0;1;0;0
2020-01-20 17:45:00;221;0;135;0;1;5;0;0;0;5;0;0
2020-01-20 18:00:00;207;0;129;0;1;9;0;0;0;3;2;0
2020-01-20 18:15:00;215;0;111;0;0;6;0;0;0;6;0;0
2020-01-20 18:30:00;137;0;113;0;2;5;0;0;0;5;1;0
2020-01-20 18:45:00;133;0;103;0;7;6;0;0;0;2;3;0
2020-01-20 19:00:00;138;0;93;0;1;6;0;0;0;5;0;0
2020-01-20 19:15:00;119;0;58;0;3;3;0;0;0;4;0;0
2020-01-20 19:30:00;92;0;74;0;3;3;0;0;0;2;0;0
2020-01-20 19:45:00;99;0;82;0;2;2;0;0;0;0;0;0
2020-01-20 20:00:00;81;0;64;0;0;1;0;0;0;3;1;0
2020-01-20 20:15:00;97;0;48;0;0;2;0;0;0;0;0;0
2020-01-20 20:30:00;69;0;42;0;0;0;0;0;0;0;0;0
2020-01-20 20:45:00;48;0;49;0;0;0;0;0;0;0;0;0
2020-01-20 21:00:00;54;0;80;0;0;0;0;0;0;0;0;0
2020-01-20 21:15:00;50;0;68;0;0;0;0;0;0;0;0;0
2020-01-20 21:30:00;76;0;51;0;0;0;0;0;0;0;0;0
2020-01-20 21:45:00;82;0;32;0;0;0;0;0;0;0;0;0
2020-01-20 22:00:00;107;0;31;0;0;0;0;0;0;0;0;0
2020-01-20 22:15:00;91;0;20;0;0;0;0;0;0;0;0;0
2020-01-20 22:30:00;60;0;27;0;0;0;0;0;0;0;0;0
2020-01-20 22:45:00;30;0;13;0;0;0;0;0;0;0;0;0
2020-01-20 23:00:00;34;0;16;0;0;0;0;0;0;0;0;0
2020-01-20 23:15:00;19;0;8;0;0;0;0;0;0;0;0;0
2020-01-20 23:30:00;19;0;10;0;0;0;0;0;0;0;0;0
2020-01-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
