DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DB5);7(DC1);8(DD1);9(DD2);10(DD3);11(DD4);12(DD5);13(TAFGA);14(TAFBA);15(TAFBB);16(TAFGC);17(TAFBC);18(TAFBD)
2020-10-13 00:00:00;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-10-13 00:15:00;2;2;4;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0
2020-10-13 00:30:00;4;0;2;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0
2020-10-13 00:45:00;4;0;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2020-10-13 01:00:00;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 01:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-13 01:45:00;3;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 02:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 02:30:00;2;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-10-13 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 03:00:00;4;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 03:15:00;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 03:30:00;2;0;2;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-10-13 03:45:00;4;1;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-10-13 04:00:00;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-10-13 04:15:00;7;0;1;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0
2020-10-13 04:30:00;5;2;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-10-13 04:45:00;20;2;3;0;0;0;4;1;4;0;0;0;0;0;0;0;0;0
2020-10-13 05:00:00;33;6;4;0;0;0;14;1;2;0;0;0;0;0;0;0;0;0
2020-10-13 05:15:00;52;5;6;0;0;0;19;7;2;0;0;0;1;0;0;0;0;0
2020-10-13 05:30:00;45;7;8;0;0;0;20;4;1;0;0;0;0;0;0;0;0;0
2020-10-13 05:45:00;52;11;6;0;0;0;44;6;3;0;0;0;0;0;0;2;3;6
2020-10-13 06:00:00;53;7;10;0;0;0;41;6;6;0;0;0;1;0;0;0;0;0
2020-10-13 06:15:00;81;10;18;0;0;0;49;9;6;0;0;0;0;0;0;0;0;0
2020-10-13 06:30:00;78;21;9;0;0;0;43;16;6;0;0;0;0;0;0;0;0;0
2020-10-13 06:45:00;84;31;10;0;0;0;35;15;7;0;0;0;0;0;0;1;0;0
2020-10-13 07:00:00;121;29;18;0;0;0;45;13;8;0;0;0;0;0;0;0;0;0
2020-10-13 07:15:00;91;36;32;0;0;0;52;9;9;0;0;0;0;0;0;1;13;0
2020-10-13 07:30:00;133;57;44;0;0;0;48;33;26;0;0;0;1;7;2;6;21;0
2020-10-13 07:45:00;99;63;30;0;0;0;65;34;16;0;0;0;2;0;0;2;0;0
2020-10-13 08:00:00;79;38;22;0;0;0;53;16;8;0;0;0;0;0;0;0;0;0
2020-10-13 08:15:00;94;26;27;0;0;0;47;13;7;0;0;0;0;0;0;0;0;0
2020-10-13 08:30:00;96;39;44;0;0;0;44;22;9;0;0;0;0;0;0;0;0;0
2020-10-13 08:45:00;81;48;35;0;0;0;45;21;12;0;0;0;0;0;0;1;0;0
2020-10-13 09:00:00;84;34;33;0;0;0;39;19;14;0;0;0;0;0;0;1;0;0
2020-10-13 09:15:00;82;35;20;0;0;0;50;23;12;0;0;0;0;0;0;0;0;0
2020-10-13 09:30:00;85;41;31;0;0;0;39;27;11;0;0;0;3;1;0;1;0;0
2020-10-13 09:45:00;58;37;31;0;0;0;49;27;15;0;0;0;0;0;0;0;0;0
2020-10-13 10:00:00;75;37;23;0;0;0;54;30;10;0;0;0;0;0;0;0;0;0
2020-10-13 10:15:00;71;47;28;0;0;0;65;43;15;0;0;0;1;0;0;1;0;0
2020-10-13 10:30:00;85;39;43;0;0;0;82;35;9;0;0;0;0;0;0;0;0;0
2020-10-13 10:45:00;84;43;40;0;0;0;86;32;17;0;0;0;2;0;0;0;0;0
2020-10-13 11:00:00;83;64;43;0;0;0;85;38;14;0;0;0;0;0;0;0;0;3
2020-10-13 11:15:00;87;45;33;0;0;0;88;31;16;0;0;0;4;2;0;1;0;0
2020-10-13 11:30:00;85;59;33;0;0;0;71;24;20;0;0;0;0;0;0;0;0;0
2020-10-13 11:45:00;69;54;38;0;0;0;62;38;22;0;0;0;1;0;0;0;0;0
