DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-05-07 00:00:00;0;5;3;0;4;4;1;12;4;0;7;3;1
2020-05-07 00:15:00;0;7;7;3;2;6;1;6;2;3;8;9;0
2020-05-07 00:30:00;0;2;1;0;1;5;1;5;5;2;2;7;4
2020-05-07 00:45:00;0;2;1;1;2;4;1;4;2;0;3;3;2
2020-05-07 01:00:00;0;4;1;0;1;3;1;4;1;0;3;2;2
2020-05-07 01:15:00;0;1;1;0;0;3;2;2;0;0;5;2;1
2020-05-07 01:30:00;0;3;4;1;0;2;3;1;1;0;1;1;0
2020-05-07 01:45:00;0;0;0;0;3;7;0;5;1;0;2;1;0
2020-05-07 02:00:00;0;1;0;0;5;6;1;1;0;0;4;2;2
2020-05-07 02:15:00;0;0;0;0;2;3;2;1;0;1;2;1;0
2020-05-07 02:30:00;0;6;1;0;1;1;0;4;0;0;3;2;0
2020-05-07 02:45:00;0;3;0;0;2;7;0;2;0;1;2;0;1
2020-05-07 03:00:00;0;3;2;0;1;4;2;5;2;0;3;0;0
2020-05-07 03:15:00;0;2;0;0;0;1;0;0;0;1;2;1;0
2020-05-07 03:30:00;0;0;1;0;4;2;2;4;1;0;1;2;6
2020-05-07 03:45:00;0;1;1;0;2;2;0;2;1;1;3;1;2
2020-05-07 04:00:00;0;3;1;0;1;3;0;1;2;1;1;2;2
2020-05-07 04:15:00;0;3;0;0;2;4;1;2;0;0;5;1;0
2020-05-07 04:30:00;0;3;4;0;2;15;4;3;2;1;12;9;1
2020-05-07 04:45:00;0;3;2;0;3;5;3;11;6;2;13;7;2
2020-05-07 05:00:00;0;11;4;1;8;12;9;15;5;3;23;37;5
2020-05-07 05:15:00;0;14;7;1;8;26;5;34;16;2;55;52;16
2020-05-07 05:30:00;0;17;13;0;16;26;9;46;36;2;49;44;14
2020-05-07 05:45:00;0;25;13;3;11;27;11;44;35;1;43;47;23
2020-05-07 06:00:00;0;14;17;5;10;27;15;35;26;0;34;42;17
2020-05-07 06:15:00;0;28;22;0;18;30;16;62;57;2;53;44;15
2020-05-07 06:30:00;0;28;21;4;24;46;13;91;86;4;62;64;26
2020-05-07 06:45:00;0;25;29;2;26;47;13;75;83;3;60;66;37
2020-05-07 07:00:00;0;26;26;4;21;52;14;71;80;5;45;52;23
2020-05-07 07:15:00;0;32;17;4;27;47;69;87;118;5;51;59;39
2020-05-07 07:30:00;0;53;39;5;34;53;15;104;120;9;53;59;44
2020-05-07 07:45:00;0;39;32;5;33;47;20;68;74;6;41;53;49
2020-05-07 08:00:00;0;31;29;5;32;54;25;66;65;9;47;75;34
2020-05-07 08:15:00;0;34;28;5;22;37;11;67;54;8;31;51;25
2020-05-07 08:30:00;0;35;21;5;29;44;16;77;63;9;40;39;38
2020-05-07 08:45:00;0;33;32;6;37;55;14;63;41;7;44;45;31
2020-05-07 09:00:00;0;37;38;10;29;43;9;44;33;9;35;34;27
2020-05-07 09:15:00;0;47;21;4;36;49;16;64;45;11;43;44;33
2020-05-07 09:30:00;0;42;45;9;33;38;17;62;40;3;54;48;37
2020-05-07 09:45:00;0;49;35;6;36;58;24;57;46;12;44;31;24
2020-05-07 10:00:00;0;44;29;4;40;56;21;48;46;12;57;49;37
2020-05-07 10:15:00;0;54;38;7;36;47;22;54;26;14;57;55;36
2020-05-07 10:30:00;0;48;37;17;37;53;25;56;35;12;59;46;42
2020-05-07 10:45:00;0;50;36;8;51;56;29;56;36;10;59;45;49
2020-05-07 11:00:00;0;67;46;16;44;53;24;72;45;14;59;51;40
2020-05-07 11:15:00;0;54;31;7;36;59;26;60;39;12;50;44;30
2020-05-07 11:30:00;0;63;69;12;44;52;26;53;30;16;51;51;42
2020-05-07 11:45:00;0;62;54;13;47;61;28;66;37;8;60;60;39
2020-05-07 12:00:00;0;59;56;20;50;82;29;63;36;17;67;58;43
2020-05-07 12:15:00;0;58;66;14;47;54;38;53;49;11;75;57;34
2020-05-07 12:30:00;0;57;48;6;41;58;19;87;39;9;69;50;34
2020-05-07 12:45:00;0;73;70;9;40;60;29;68;30;10;68;64;35
2020-05-07 13:00:00;0;66;65;13;54;68;28;51;37;4;64;48;37
2020-05-07 13:15:00;0;79;73;12;39;60;30;64;47;12;58;56;44
2020-05-07 13:30:00;0;65;55;11;65;90;29;54;56;12;74;75;41
2020-05-07 13:45:00;0;72;51;8;53;96;37;59;46;15;71;87;29
2020-05-07 14:00:00;0;65;58;10;54;74;34;63;38;16;62;95;39
2020-05-07 14:15:00;0;52;57;12;58;81;27;54;35;13;59;54;34
2020-05-07 14:30:00;0;85;65;13;53;86;33;65;45;9;56;66;45
2020-05-07 14:45:00;0;69;65;10;54;75;33;86;53;18;65;66;52
2020-05-07 15:00:00;0;78;74;7;66;82;30;59;47;17;62;55;46
2020-05-07 15:15:00;0;69;79;5;56;85;24;64;45;12;58;62;45
2020-05-07 15:30:00;0;72;67;10;71;97;29;67;52;22;63;54;39
2020-05-07 15:45:00;0;78;65;14;42;67;26;57;49;14;54;58;37
2020-05-07 16:00:00;0;90;77;12;64;74;35;65;63;14;80;60;56
2020-05-07 16:15:00;0;79;79;8;61;71;26;60;41;19;59;49;25
