DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-07-07 00:00:00;5;2;0;0;0;0;0;0;0;0;3
2020-07-07 00:15:00;6;1;0;0;0;0;0;0;0;0;3
2020-07-07 00:30:00;5;1;0;0;0;0;0;0;0;0;3
2020-07-07 00:45:00;5;1;0;0;0;0;0;0;1;0;5
2020-07-07 01:00:00;3;0;0;0;0;0;0;0;0;0;1
2020-07-07 01:15:00;3;0;0;0;0;0;0;0;0;0;4
2020-07-07 01:30:00;7;0;0;0;0;1;0;1;0;1;6
2020-07-07 01:45:00;3;0;0;0;0;0;0;0;0;0;3
2020-07-07 02:00:00;2;0;0;0;0;0;0;0;0;0;4
2020-07-07 02:15:00;2;1;0;0;0;0;0;0;0;0;2
2020-07-07 02:30:00;4;0;0;0;0;0;0;0;0;0;6
2020-07-07 02:45:00;4;1;0;0;0;0;0;0;0;0;3
2020-07-07 03:00:00;9;4;0;0;0;0;0;0;0;0;6
2020-07-07 03:15:00;5;1;0;0;0;0;0;0;0;0;6
2020-07-07 03:30:00;4;1;0;0;0;0;0;0;0;0;3
2020-07-07 03:45:00;2;2;0;0;0;0;0;0;0;0;1
2020-07-07 04:00:00;6;0;0;0;0;0;0;0;0;0;5
2020-07-07 04:15:00;5;2;1;1;1;1;1;0;0;1;6
2020-07-07 04:30:00;6;0;1;1;0;0;0;0;0;0;16
2020-07-07 04:45:00;6;6;5;5;1;0;1;0;0;4;26
2020-07-07 05:00:00;32;9;9;9;0;0;0;0;0;4;37
2020-07-07 05:15:00;57;36;22;22;2;3;3;0;1;15;95
2020-07-07 05:30:00;71;29;49;48;3;4;4;5;3;44;52
2020-07-07 05:45:00;103;32;62;67;10;8;9;7;17;69;82
2020-07-07 06:00:00;79;20;49;47;14;7;16;6;10;43;73
2020-07-07 06:15:00;46;22;41;43;6;1;7;1;7;21;47
2020-07-07 06:30:00;59;24;34;32;6;4;5;2;1;36;58
2020-07-07 06:45:00;57;19;37;38;8;6;8;3;6;25;38
2020-07-07 07:00:00;50;22;35;32;8;2;9;2;4;33;46
2020-07-07 07:15:00;64;22;27;30;5;4;6;6;3;21;37
2020-07-07 07:30:00;63;19;30;31;7;3;9;2;4;33;43
2020-07-07 07:45:00;51;26;27;24;6;4;7;2;6;30;35
2020-07-07 08:00:00;59;23;21;21;7;3;10;1;7;26;36
2020-07-07 08:15:00;53;17;14;14;8;4;9;4;6;13;29
