DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-12-10 00:00:00;
2019-12-10 00:15:00;
2019-12-10 00:30:00;
2019-12-10 00:45:00;
2019-12-10 01:00:00;4;11;5;4;0;8;8
2019-12-10 01:15:00;4;19;3;4;0;6;9
2019-12-10 01:30:00;5;19;4;1;0;5;5
2019-12-10 01:45:00;8;19;3;1;0;5;4
2019-12-10 02:00:00;3;8;1;3;0;5;8
2019-12-10 02:15:00;6;11;3;1;1;3;4
2019-12-10 02:30:00;0;3;1;1;0;6;5
2019-12-10 02:45:00;4;5;0;0;0;5;6
2019-12-10 03:00:00;2;2;0;1;1;5;5
2019-12-10 03:15:00;2;7;0;2;0;4;2
2019-12-10 03:30:00;5;7;2;2;0;2;2
2019-12-10 03:45:00;2;6;0;1;0;2;5
2019-12-10 04:00:00;2;8;3;0;1;5;0
2019-12-10 04:15:00;1;2;1;1;0;4;2
2019-12-10 04:30:00;3;5;1;2;0;3;2
2019-12-10 04:45:00;10;11;4;2;1;6;12
2019-12-10 05:00:00;4;12;3;6;1;3;6
2019-12-10 05:15:00;6;12;1;6;0;5;6
2019-12-10 05:30:00;8;20;1;8;0;10;10
2019-12-10 05:45:00;21;44;6;10;3;11;17
2019-12-10 06:00:00;62;71;7;17;3;29;30
2019-12-10 06:15:00;112;160;11;14;6;25;29
2019-12-10 06:30:00;96;148;30;25;16;32;45
2019-12-10 06:45:00;98;149;19;18;30;66;92
2019-12-10 07:00:00;82;136;17;38;18;73;95
2019-12-10 07:15:00;121;161;24;55;31;84;99
2019-12-10 07:30:00;132;221;55;69;46;77;102
2019-12-10 07:45:00;163;244;53;71;49;74;81
2019-12-10 08:00:00;141;215;56;76;68;80;92
2019-12-10 08:15:00;153;231;72;100;74;101;118
2019-12-10 08:30:00;180;208;72;93;74;129;103
2019-12-10 08:45:00;192;206;67;109;71;118;115
2019-12-10 09:00:00;163;219;76;99;63;89;111
2019-12-10 09:15:00;149;224;61;94;46;81;115
2019-12-10 09:30:00;111;201;57;79;38;84;114
2019-12-10 09:45:00;119;206;61;67;45;96;119
2019-12-10 10:00:00;101;200;55;71;32;91;111
2019-12-10 10:15:00;88;174;55;66;27;83;101
2019-12-10 10:30:00;88;181;54;66;21;98;113
2019-12-10 10:45:00;93;213;56;76;23;95;124
2019-12-10 11:00:00;79;181;58;57;15;81;108
2019-12-10 11:15:00;83;210;76;66;20;97;120
2019-12-10 11:30:00;86;215;65;55;20;109;126
2019-12-10 11:45:00;88;202;55;51;22;102;124
2019-12-10 12:00:00;84;199;66;51;25;95;120
2019-12-10 12:15:00;82;219;61;48;21;105;122
2019-12-10 12:30:00;93;199;57;54;12;119;145
2019-12-10 12:45:00;88;224;65;56;32;105;123
2019-12-10 13:00:00;81;202;65;55;29;102;116
2019-12-10 13:15:00;89;202;65;68;17;115;128
2019-12-10 13:30:00;88;218;75;74;22;121;133
2019-12-10 13:45:00;73;196;65;60;19;117;149
2019-12-10 14:00:00;126;208;75;42;17;137;140
2019-12-10 14:15:00;143;218;60;75;23;115;134
2019-12-10 14:30:00;159;215;83;83;21;147;139
2019-12-10 14:45:00;130;231;69;56;23;131;151
2019-12-10 15:00:00;111;242;66;63;32;121;136
2019-12-10 15:15:00;96;208;70;65;23;160;162
2019-12-10 15:30:00;89;182;65;70;20;144;152
2019-12-10 15:45:00;105;194;67;63;32;132;155
2019-12-10 16:00:00;103;212;67;75;23;140;139
2019-12-10 16:15:00;136;218;90;60;23;135;153
2019-12-10 16:30:00;107;204;89;63;35;136;173
2019-12-10 16:45:00;118;222;88;90;10;134;135
2019-12-10 17:00:00;139;186;79;61;0;170;140
2019-12-10 17:15:00;167;178;92;93;0;162;142
2019-12-10 17:30:00;148;203;82;83;0;130;128
2019-12-10 17:45:00;194;178;97;92;0;144;126
2019-12-10 18:00:00;203;145;75;86;1;154;144
2019-12-10 18:15:00;210;178;102;97;11;132;114
2019-12-10 18:30:00;179;117;83;74;26;171;125
2019-12-10 18:45:00;213;156;75;80;29;177;100
2019-12-10 19:00:00;177;157;77;79;20;163;152
2019-12-10 19:15:00;143;210;86;56;16;153;162
2019-12-10 19:30:00;108;230;87;60;21;135;150
2019-12-10 19:45:00;84;200;65;58;17;118;151
2019-12-10 20:00:00;89;198;69;41;13;105;133
2019-12-10 20:15:00;81;172;64;34;13;102;137
2019-12-10 20:30:00;63;149;51;37;22;107;113
2019-12-10 20:45:00;50;147;50;29;6;80;104
2019-12-10 21:00:00;49;147;59;31;9;88;87
2019-12-10 21:15:00;49;152;57;39;9;97;81
2019-12-10 21:30:00;58;129;42;24;6;55;56
2019-12-10 21:45:00;68;146;43;19;3;57;59
2019-12-10 22:00:00;69;158;40;17;4;46;57
2019-12-10 22:15:00;79;175;54;8;4;61;68
2019-12-10 22:30:00;59;146;48;18;9;48;59
2019-12-10 22:45:00;42;91;25;14;3;81;91
2019-12-10 23:00:00;29;101;35;12;3;102;97
2019-12-10 23:15:00;28;104;35;11;2;69;88
2019-12-10 23:30:00;29;105;36;21;5;46;54
