DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-07-07 00:00:00;4;5;0;2;8;5;1;1;3;0;1;0;0;6;8;0;0;0;0;0;0;0;0
2020-07-07 00:15:00;16;18;0;1;13;10;1;3;0;0;2;3;3;21;16;0;0;0;0;0;0;0;0
2020-07-07 00:30:00;10;4;1;2;6;8;0;1;1;0;1;0;0;11;10;0;0;0;0;0;0;0;0
2020-07-07 00:45:00;8;5;1;1;6;2;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0
2020-07-07 01:00:00;4;4;0;0;5;5;2;1;2;0;0;0;0;6;6;0;0;0;0;0;0;0;0
2020-07-07 01:15:00;6;6;1;0;4;2;2;0;1;0;0;0;0;8;6;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;4;0;0;0;6;4;0;3;3;0;0;0;0;4;8;0;0;0;0;0;0;0;0
2020-07-07 01:45:00;5;2;1;0;7;3;0;0;0;0;0;1;1;5;8;0;0;0;0;0;0;0;0
2020-07-07 02:00:00;5;5;0;0;4;5;2;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;2;0;0;0;9;3;0;0;1;0;0;1;1;2;9;0;0;0;0;0;0;0;0
2020-07-07 02:30:00;1;3;2;1;4;2;1;0;0;0;1;0;0;2;5;0;0;0;0;0;0;0;0
2020-07-07 02:45:00;5;9;2;0;6;5;1;0;0;0;1;0;0;10;9;0;0;0;0;0;0;0;0
2020-07-07 03:00:00;1;0;0;1;4;7;0;1;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0
2020-07-07 03:15:00;4;4;1;0;7;4;1;0;1;0;0;1;1;6;9;0;0;0;0;0;0;0;0
2020-07-07 03:30:00;2;3;0;0;4;4;0;2;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-07-07 03:45:00;3;5;1;0;7;2;1;1;1;0;1;0;0;6;7;0;0;0;0;0;0;0;0
2020-07-07 04:00:00;2;1;0;1;7;6;0;1;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0
2020-07-07 04:15:00;10;4;0;1;20;9;0;0;1;0;0;1;1;12;22;0;0;0;0;0;0;0;0
2020-07-07 04:30:00;18;12;2;2;11;9;1;0;2;0;0;0;0;21;15;0;0;0;0;0;0;0;0
2020-07-07 04:45:00;21;15;0;8;15;13;4;2;0;0;0;0;0;28;20;0;0;0;0;0;0;0;0
2020-07-07 05:00:00;52;45;2;7;22;15;3;10;7;0;5;2;0;66;27;0;0;0;0;0;0;0;0
2020-07-07 05:15:00;68;90;4;5;30;21;6;15;7;0;5;0;0;99;38;0;0;0;0;0;0;0;0
2020-07-07 05:30:00;67;80;1;12;38;26;8;14;13;0;6;3;2;88;50;0;4;0;0;0;0;0;0
2020-07-07 05:45:00;60;62;3;6;50;48;7;8;7;0;6;9;8;77;65;0;0;0;0;0;0;0;0
2020-07-07 06:00:00;60;65;0;11;56;38;3;8;9;0;11;9;8;75;76;0;0;0;0;0;0;0;0
2020-07-07 06:15:00;94;118;4;6;72;53;8;20;6;0;16;5;5;117;91;0;0;0;0;0;0;0;0
2020-07-07 06:30:00;114;119;3;16;63;58;10;23;9;0;8;13;13;148;92;0;0;0;0;0;0;0;0
2020-07-07 06:45:00;89;115;9;21;63;49;13;16;12;0;12;12;9;124;90;0;0;0;0;0;0;0;0
