DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-12-24 00:00:00;3;1;3;4;0;0
2020-12-24 00:15:00;2;2;4;4;0;0
2020-12-24 00:30:00;1;0;2;0;0;0
2020-12-24 00:45:00;0;2;1;0;0;0
2020-12-24 01:00:00;1;1;4;2;0;0
2020-12-24 01:15:00;2;5;3;3;0;0
2020-12-24 01:30:00;3;4;4;0;0;0
2020-12-24 01:45:00;7;7;2;1;0;0
2020-12-24 02:00:00;5;3;2;2;0;0
2020-12-24 02:15:00;4;4;2;2;0;0
2020-12-24 02:30:00;1;1;2;2;0;0
2020-12-24 02:45:00;3;1;5;0;0;0
2020-12-24 03:00:00;5;3;3;0;0;0
2020-12-24 03:15:00;2;2;3;3;0;0
2020-12-24 03:30:00;2;0;1;0;0;0
2020-12-24 03:45:00;3;2;4;4;0;0
2020-12-24 04:00:00;4;3;3;2;0;0
2020-12-24 04:15:00;6;9;3;4;0;0
2020-12-24 04:30:00;6;2;9;3;0;0
2020-12-24 04:45:00;8;10;5;2;0;0
2020-12-24 05:00:00;10;8;3;5;0;0
2020-12-24 05:15:00;14;6;10;7;0;0
2020-12-24 05:30:00;11;13;14;13;0;0
2020-12-24 05:45:00;13;9;15;14;0;0
2020-12-24 06:00:00;25;13;15;12;0;0
2020-12-24 06:15:00;13;13;13;10;0;0
2020-12-24 06:30:00;18;11;21;13;0;0
2020-12-24 06:45:00;19;13;18;13;0;0
2020-12-24 07:00:00;33;20;17;10;0;0
2020-12-24 07:15:00;18;19;24;26;1;0
2020-12-24 07:30:00;26;18;34;21;4;0
2020-12-24 07:45:00;30;18;30;17;0;0
2020-12-24 08:00:00;35;23;31;15;0;0
2020-12-24 08:15:00;34;24;29;19;1;0
2020-12-24 08:30:00;36;25;36;28;0;0
2020-12-24 08:45:00;61;36;47;24;1;0
2020-12-24 09:00:00;62;38;44;35;6;0
2020-12-24 09:15:00;58;43;53;32;0;0
2020-12-24 09:30:00;72;41;50;32;1;1
2020-12-24 09:45:00;71;49;70;34;3;0
2020-12-24 10:00:00;77;49;64;54;9;0
2020-12-24 10:15:00;91;62;58;45;7;0
2020-12-24 10:30:00;88;71;70;53;9;0
2020-12-24 10:45:00;84;71;75;57;13;0
2020-12-24 11:00:00;64;46;79;52;23;8
2020-12-24 11:15:00;80;57;75;67;9;1
2020-12-24 11:30:00;80;94;70;44;7;0
2020-12-24 11:45:00;78;67;71;61;3;0
2020-12-24 12:00:00;97;63;72;59;2;0
2020-12-24 12:15:00;96;76;67;53;0;0
2020-12-24 12:30:00;74;55;67;61;12;2
2020-12-24 12:45:00;81;61;69;50;1;0
2020-12-24 13:00:00;79;62;71;62;5;19
2020-12-24 13:15:00;92;63;71;43;4;0
2020-12-24 13:30:00;64;55;64;56;1;0
2020-12-24 13:45:00;63;63;72;48;6;1
2020-12-24 14:00:00;77;69;74;56;7;0
2020-12-24 14:15:00;78;70;56;44;4;0
2020-12-24 14:30:00;56;67;53;37;1;0
2020-12-24 14:45:00;64;44;54;42;17;0
2020-12-24 15:00:00;62;65;53;40;6;0
2020-12-24 15:15:00;61;47;45;37;0;0
2020-12-24 15:30:00;59;55;48;26;1;0
2020-12-24 15:45:00;44;58;55;41;0;0
2020-12-24 16:00:00;36;42;48;32;3;0
2020-12-24 16:15:00;44;47;43;29;23;3
2020-12-24 16:30:00;39;46;51;30;0;0
2020-12-24 16:45:00;34;38;41;21;0;0
2020-12-24 17:00:00;40;55;46;31;3;0
2020-12-24 17:15:00;31;39;34;27;4;0
2020-12-24 17:30:00;30;36;24;28;1;0
2020-12-24 17:45:00;29;29;26;20;0;0
2020-12-24 18:00:00;26;20;28;10;3;0
2020-12-24 18:15:00;24;29;26;16;9;0
2020-12-24 18:30:00;21;17;22;20;0;0
2020-12-24 18:45:00;26;19;17;13;1;0
2020-12-24 19:00:00;32;38;25;20;0;0
2020-12-24 19:15:00;31;23;16;23;0;0
2020-12-24 19:30:00;40;21;23;15;0;0
2020-12-24 19:45:00;27;30;24;21;4;0
2020-12-24 20:00:00;58;36;41;22;0;0
2020-12-24 20:15:00;54;41;39;42;0;0
2020-12-24 20:30:00;67;59;68;61;2;0
2020-12-24 20:45:00;49;43;58;43;0;0
2020-12-24 21:00:00;18;16;31;14;0;0
2020-12-24 21:15:00;4;4;5;5;0;0
2020-12-24 21:30:00;6;8;7;4;0;0
2020-12-24 21:45:00;6;1;7;6;0;0
2020-12-24 22:00:00;11;15;1;0;0;0
2020-12-24 22:15:00;1;1;0;0;0;0
2020-12-24 22:30:00;0;3;1;0;0;0
2020-12-24 22:45:00;1;1;5;4;0;0
2020-12-24 23:00:00;3;2;1;1;0;0
2020-12-24 23:15:00;0;1;0;0;0;0
2020-12-24 23:30:00;2;3;1;0;0;0
2020-12-24 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
