DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2019-11-01 00:00:00;2;2;0;20;15;6;6;15;7;0;0
2019-11-01 00:15:00;2;2;0;28;30;17;10;7;9;4;4
2019-11-01 00:30:00;4;4;0;11;17;9;11;9;8;3;3
2019-11-01 00:45:00;1;3;0;12;11;2;15;20;9;3;3
2019-11-01 01:00:00;3;7;1;14;12;3;3;10;7;1;1
2019-11-01 01:15:00;2;2;0;15;22;10;10;12;17;5;5
2019-11-01 01:30:00;2;1;1;14;21;8;3;10;10;4;3
2019-11-01 01:45:00;2;4;0;21;14;13;4;11;8;4;6
2019-11-01 02:00:00;1;3;0;13;10;6;4;7;5;1;1
2019-11-01 02:15:00;1;2;0;15;14;8;5;6;6;2;2
2019-11-01 02:30:00;0;3;0;11;9;4;8;9;8;2;3
2019-11-01 02:45:00;0;2;0;10;11;4;6;9;11;2;3
2019-11-01 03:00:00;0;2;1;15;11;17;1;9;8;1;1
2019-11-01 03:15:00;0;0;0;9;14;10;5;4;4;0;0
2019-11-01 03:30:00;1;2;1;3;9;3;8;3;5;2;2
2019-11-01 03:45:00;0;1;0;8;7;3;0;10;7;1;1
2019-11-01 04:00:00;0;2;0;11;13;5;2;7;8;2;2
2019-11-01 04:15:00;0;3;0;11;10;5;0;8;5;1;1
2019-11-01 04:30:00;0;0;1;6;5;3;1;5;4;1;0
2019-11-01 04:45:00;0;2;0;5;8;41;1;3;5;2;1
2019-11-01 05:00:00;0;1;0;8;4;9;0;6;3;0;0
2019-11-01 05:15:00;0;3;0;8;7;2;2;6;8;3;3
2019-11-01 05:30:00;0;5;0;9;6;3;2;14;15;2;2
2019-11-01 05:45:00;0;5;0;14;10;5;6;11;13;3;2
2019-11-01 06:00:00;0;1;0;20;8;1;2;7;7;3;3
2019-11-01 06:15:00;1;1;0;19;14;7;4;14;11;4;5
2019-11-01 06:30:00;1;2;0;9;6;14;1;11;12;4;3
2019-11-01 06:45:00;0;1;0;13;11;32;3;13;7;1;2
2019-11-01 07:00:00;3;3;0;18;9;42;1;14;10;0;0
2019-11-01 07:15:00;1;7;0;13;14;17;5;10;6;2;2
2019-11-01 07:30:00;0;6;0;12;10;11;2;15;14;3;3
2019-11-01 07:45:00;3;6;1;18;7;18;3;16;14;4;4
2019-11-01 08:00:00;6;8;2;26;15;24;2;14;8;0;0
2019-11-01 08:15:00;2;1;0;27;19;13;9;21;11;7;6
2019-11-01 08:30:00;0;5;0;21;18;17;5;18;9;1;2
2019-11-01 08:45:00;2;8;2;33;18;49;11;21;14;2;2
2019-11-01 09:00:00;6;5;2;30;32;32;4;18;15;4;4
2019-11-01 09:15:00;5;12;2;28;24;107;10;30;14;2;2
2019-11-01 09:30:00;0;6;0;28;24;22;10;37;17;3;2
2019-11-01 09:45:00;6;14;1;31;38;32;11;39;25;6;5
2019-11-01 10:00:00;3;5;1;35;29;56;17;35;16;3;2
2019-11-01 10:15:00;3;7;1;29;27;93;11;31;31;1;2
2019-11-01 10:30:00;3;9;0;46;37;103;14;42;30;1;2
2019-11-01 10:45:00;1;12;4;53;39;67;20;45;21;4;5
2019-11-01 11:00:00;3;11;2;44;41;66;24;49;39;8;5
2019-11-01 11:15:00;4;22;1;53;47;51;18;52;27;6;6
2019-11-01 11:30:00;8;24;0;52;41;85;20;59;35;5;4
2019-11-01 11:45:00;4;21;2;60;47;62;24;77;48;9;8
2019-11-01 12:00:00;7;12;0;54;40;67;24;72;36;5;4
2019-11-01 12:15:00;12;17;1;49;40;144;33;57;35;6;5
2019-11-01 12:30:00;5;13;1;50;49;104;20;55;28;4;5
2019-11-01 12:45:00;4;16;1;53;40;53;20;56;28;2;3
2019-11-01 13:00:00;12;22;1;81;39;5;18;44;31;5;3
2019-11-01 13:15:00;7;14;3;108;83;20;26;51;34;14;11
2019-11-01 13:30:00;5;13;0;69;51;19;26;60;47;11;7
2019-11-01 13:45:00;5;15;2;69;39;8;33;55;31;6;6
2019-11-01 14:00:00;4;11;0;77;46;14;30;51;33;13;9
2019-11-01 14:15:00;12;18;1;54;35;10;24;48;43;4;4
2019-11-01 14:30:00;6;11;0;70;54;31;23;55;42;7;6
2019-11-01 14:45:00;2;8;3;62;48;43;23;58;37;9;5
2019-11-01 15:00:00;6;9;0;64;51;8;18;53;40;6;6
2019-11-01 15:15:00;5;11;1;60;47;9;25;57;45;13;8
2019-11-01 15:30:00;2;14;0;64;42;11;23;51;34;6;5
2019-11-01 15:45:00;3;14;3;56;46;14;25;75;37;9;6
2019-11-01 16:00:00;6;12;1;60;53;19;21;59;32;6;5
2019-11-01 16:15:00;5;13;1;71;51;14;28;57;44;13;9
2019-11-01 16:30:00;15;15;0;63;39;15;28;48;33;9;8
2019-11-01 16:45:00;6;21;3;69;45;15;41;41;21;7;6
2019-11-01 17:00:00;5;11;0;54;40;9;27;50;31;4;1
2019-11-01 17:15:00;4;16;1;57;46;15;33;48;34;8;5
2019-11-01 17:30:00;4;10;0;65;41;15;28;58;41;2;2
2019-11-01 17:45:00;6;9;3;49;41;15;28;53;42;5;8
2019-11-01 18:00:00;4;12;2;44;38;17;39;49;43;7;6
2019-11-01 18:15:00;4;18;1;47;31;14;34;46;44;11;8
2019-11-01 18:30:00;3;3;3;45;42;13;31;46;48;3;3
2019-11-01 18:45:00;6;13;3;39;25;11;22;49;43;7;10
2019-11-01 19:00:00;3;16;2;46;22;9;26;36;31;4;5
2019-11-01 19:15:00;6;18;3;48;35;18;30;43;36;9;9
2019-11-01 19:30:00;3;18;1;41;35;11;25;38;38;8;6
2019-11-01 19:45:00;9;15;3;38;35;9;33;48;34;6;6
2019-11-01 20:00:00;2;7;0;36;32;29;35;41;28;6;4
