DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-04-07 00:00:00;2;2;1;2;4;4;0
2020-04-07 00:15:00;4;1;1;3;4;3;0
2020-04-07 00:30:00;3;2;2;2;2;2;0
2020-04-07 00:45:00;3;4;1;4;4;1;0
2020-04-07 01:00:00;5;4;1;0;2;1;0
2020-04-07 01:15:00;3;6;3;2;2;1;0
2020-04-07 01:30:00;1;3;3;1;2;1;0
2020-04-07 01:45:00;0;0;0;0;3;2;0
2020-04-07 02:00:00;3;2;4;2;6;2;0
2020-04-07 02:15:00;4;5;2;0;7;2;0
2020-04-07 02:30:00;2;4;3;1;5;2;0
2020-04-07 02:45:00;3;7;5;3;7;1;0
2020-04-07 03:00:00;1;1;3;7;2;2;0
2020-04-07 03:15:00;2;3;3;3;5;2;0
2020-04-07 03:30:00;8;6;2;2;2;0;0
2020-04-07 03:45:00;2;4;2;4;9;6;0
2020-04-07 04:00:00;2;4;3;2;6;6;0
2020-04-07 04:15:00;4;5;4;2;6;4;0
2020-04-07 04:30:00;2;5;5;1;11;4;0
2020-04-07 04:45:00;6;5;4;2;8;5;0
2020-04-07 05:00:00;9;10;7;7;15;2;0
2020-04-07 05:15:00;18;15;12;5;26;9;0
2020-04-07 05:30:00;24;15;13;8;38;15;0
2020-04-07 05:45:00;27;20;14;20;39;12;0
2020-04-07 06:00:00;30;20;14;8;38;24;0
2020-04-07 06:15:00;50;32;25;19;46;23;0
2020-04-07 06:30:00;65;40;33;24;51;20;1
2020-04-07 06:45:00;69;46;46;25;81;35;1
2020-04-07 07:00:00;66;40;35;29;59;23;0
2020-04-07 07:15:00;78;49;48;32;65;26;0
2020-04-07 07:30:00;63;52;47;27;58;30;0
2020-04-07 07:45:00;65;36;34;43;61;24;1
2020-04-07 08:00:00;54;38;33;29;63;28;0
2020-04-07 08:15:00;46;35;31;35;57;24;1
2020-04-07 08:30:00;56;34;29;20;58;35;0
2020-04-07 08:45:00;56;35;29;30;60;25;0
2020-04-07 09:00:00;52;29;28;29;51;14;0
2020-04-07 09:15:00;48;24;19;26;64;31;2
2020-04-07 09:30:00;63;31;28;38;63;25;0
2020-04-07 09:45:00;51;39;33;40;55;30;0
2020-04-07 10:00:00;72;41;36;33;66;35;2
2020-04-07 10:15:00;64;39;35;37;75;28;1
2020-04-07 10:30:00;55;38;35;44;63;27;1
2020-04-07 10:45:00;46;27;25;29;74;35;1
2020-04-07 11:00:00;64;43;36;33;68;38;4
2020-04-07 11:15:00;69;50;47;32;63;28;2
2020-04-07 11:30:00;72;36;33;37;68;32;0
2020-04-07 11:45:00;54;42;33;35;65;33;1
2020-04-07 12:00:00;64;39;34;48;78;43;5
2020-04-07 12:15:00;45;40;35;36;71;34;3
2020-04-07 12:30:00;63;37;31;19;64;27;1
2020-04-07 12:45:00;54;42;32;26;70;33;1
2020-04-07 13:00:00;36;32;29;27;67;27;0
2020-04-07 13:15:00;58;46;43;41;67;23;2
2020-04-07 13:30:00;59;36;29;37;48;18;2
2020-04-07 13:45:00;50;31;29;29;66;31;1
2020-04-07 14:00:00;47;42;38;33;77;35;0
2020-04-07 14:15:00;55;43;42;36;72;27;2
2020-04-07 14:30:00;49;35;35;42;74;36;0
2020-04-07 14:45:00;46;38;34;29;69;44;0
2020-04-07 15:00:00;45;26;24;34;67;30;1
2020-04-07 15:15:00;50;32;27;34;66;32;0
2020-04-07 15:30:00;62;39;34;38;63;19;2
2020-04-07 15:45:00;39;30;30;41;89;36;2
2020-04-07 16:00:00;55;43;29;35;88;35;0
2020-04-07 16:15:00;54;38;37;38;75;31;3
2020-04-07 16:30:00;65;42;34;50;82;35;3
2020-04-07 16:45:00;55;39;37;41;70;33;2
2020-04-07 17:00:00;49;31;32;57;72;29;5
2020-04-07 17:15:00;38;27;22;34;62;23;4
2020-04-07 17:30:00;45;27;23;25;57;15;0
2020-04-07 17:45:00;31;29;26;25;41;17;2
2020-04-07 18:00:00;36;19;19;17;49;17;5
2020-04-07 18:15:00;34;20;16;10;36;12;3
2020-04-07 18:30:00;26;14;13;21;32;17;2
2020-04-07 18:45:00;28;11;9;10;29;14;1
2020-04-07 19:00:00;26;19;14;11;24;14;0
2020-04-07 19:15:00;23;19;12;7;36;11;0
2020-04-07 19:30:00;18;8;4;14;17;7;1
2020-04-07 19:45:00;22;12;8;3;20;5;0
2020-04-07 20:00:00;18;18;12;4;16;10;0
2020-04-07 20:15:00;17;14;12;6;23;12;0
2020-04-07 20:30:00;10;11;7;8;14;3;0
2020-04-07 20:45:00;10;11;6;5;12;5;0
2020-04-07 21:00:00;9;4;2;4;10;2;0
2020-04-07 21:15:00;15;9;6;1;7;3;0
2020-04-07 21:30:00;7;5;6;3;5;3;0
2020-04-07 21:45:00;4;5;4;3;10;9;0
2020-04-07 22:00:00;15;8;6;3;8;5;0
2020-04-07 22:15:00;12;8;4;5;7;3;0
2020-04-07 22:30:00;6;3;1;5;5;2;0
2020-04-07 22:45:00;2;6;5;7;0;2;0
2020-04-07 23:00:00;4;2;1;1;2;1;0
2020-04-07 23:15:00;7;3;2;2;3;1;0
2020-04-07 23:30:00;4;4;5;1;4;3;0
