DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-01-27 00:00:00;12;0;0;1;3;6;6;2;1;3;2;1;0
2020-01-27 00:15:00;6;2;2;2;5;7;6;5;6;9;8;1;3
2020-01-27 00:30:00;7;2;2;2;1;5;3;3;1;2;2;0;2
2020-01-27 00:45:00;10;4;2;5;0;8;8;1;0;4;8;3;2
2020-01-27 01:00:00;4;2;1;1;2;8;9;2;1;3;1;0;1
2020-01-27 01:15:00;4;2;2;1;0;3;3;2;0;1;2;0;2
2020-01-27 01:30:00;8;1;2;0;0;10;7;1;1;0;0;0;2
2020-01-27 01:45:00;4;1;0;0;0;11;13;2;0;3;1;0;0
2020-01-27 02:00:00;1;0;1;1;0;5;5;1;0;0;0;0;1
2020-01-27 02:15:00;2;0;0;0;1;6;5;0;0;3;3;2;0
2020-01-27 02:30:00;2;0;2;1;1;8;4;0;1;1;1;1;2
2020-01-27 02:45:00;7;3;0;0;1;6;7;0;0;2;4;1;0
2020-01-27 03:00:00;5;2;0;0;0;6;6;0;1;2;2;0;0
2020-01-27 03:15:00;6;0;0;2;0;4;3;1;2;1;0;0;0
2020-01-27 03:30:00;4;1;0;2;5;6;8;0;0;0;0;1;0
2020-01-27 03:45:00;4;1;2;0;3;8;4;2;2;3;5;2;2
2020-01-27 04:00:00;4;0;0;0;5;9;2;1;1;1;1;0;0
2020-01-27 04:15:00;5;1;1;4;2;12;4;1;1;1;2;0;1
2020-01-27 04:30:00;7;2;3;3;8;26;19;5;3;5;4;0;3
2020-01-27 04:45:00;23;5;1;1;8;20;14;4;2;1;2;0;2
2020-01-27 05:00:00;23;15;2;5;11;27;27;9;3;4;5;0;2
2020-01-27 05:15:00;30;18;2;17;29;29;33;17;7;3;2;2;2
2020-01-27 05:30:00;28;27;8;17;22;54;45;18;4;5;4;1;7
2020-01-27 05:45:00;51;36;6;24;33;47;55;26;15;14;5;1;5
2020-01-27 06:00:00;47;25;8;25;31;45;50;17;8;5;6;0;7
2020-01-27 06:15:00;51;42;13;30;38;75;74;31;20;13;9;2;12
2020-01-27 06:30:00;51;45;21;55;56;75;87;41;32;21;7;2;19
2020-01-27 06:45:00;59;54;17;70;64;101;115;69;65;28;12;2;14
2020-01-27 07:00:00;65;42;16;69;61;79;93;61;42;27;19;5;16
2020-01-27 07:15:00;79;79;27;61;59;105;111;72;70;41;20;10;26
2020-01-27 07:30:00;61;55;22;96;55;98;116;97;64;45;25;9;20
2020-01-27 07:45:00;57;50;24;110;67;117;139;111;88;53;31;14;24
2020-01-27 08:00:00;60;47;21;119;67;105;138;97;73;58;21;7;18
2020-01-27 08:15:00;72;58;16;69;42;114;128;91;80;50;27;9;15
2020-01-27 08:30:00;61;38;9;95;31;99;126;86;66;63;35;14;8
2020-01-27 08:45:00;54;43;13;66;36;86;92;89;75;61;29;9;14
2020-01-27 09:00:00;59;43;16;69;27;75;97;85;62;53;29;19;13
2020-01-27 09:15:00;74;76;19;50;44;78;94;60;43;51;45;18;15
2020-01-27 09:30:00;83;64;22;60;37;81;68;80;54;56;52;14;20
2020-01-27 09:45:00;62;43;30;76;33;78;80;74;52;63;41;11;20
2020-01-27 10:00:00;67;57;22;67;29;69;74;69;43;58;49;13;23
2020-01-27 10:15:00;71;58;19;69;29;97;87;61;42;72;58;25;19
2020-01-27 10:30:00;68;51;24;89;36;86;75;66;47;57;53;25;23
2020-01-27 10:45:00;69;53;17;69;31;90;82;67;49;64;55;34;14
2020-01-27 11:00:00;72;45;29;66;28;73;75;55;40;62;53;31;25
2020-01-27 11:15:00;75;59;24;63;28;0;83;63;43;77;65;21;24
2020-01-27 11:30:00;81;56;21;60;35;0;89;78;45;86;68;38;20
2020-01-27 11:45:00;85;82;22;66;39;0;74;62;50;80;71;33;21
2020-01-27 12:00:00;83;62;22;64;28;0;88;59;40;76;73;27;18
2020-01-27 12:15:00;84;60;29;73;31;0;71;62;52;101;74;34;29
2020-01-27 12:30:00;77;58;19;77;37;0;89;57;43;87;76;35;17
2020-01-27 12:45:00;75;52;32;82;36;0;81;64;41;91;63;33;27
2020-01-27 13:00:00;71;67;22;74;37;6;89;51;48;87;69;24;16
2020-01-27 13:15:00;71;64;24;78;38;90;91;56;34;104;70;27;17
2020-01-27 13:30:00;81;78;24;66;30;92;83;71;40;87;63;30;24
2020-01-27 13:45:00;71;55;23;64;36;87;104;54;36;81;66;28;20
2020-01-27 14:00:00;81;70;23;53;38;80;91;71;52;80;51;26;23
2020-01-27 14:15:00;87;74;26;52;37;95;83;67;42;87;67;28;25
2020-01-27 14:30:00;73;69;25;76;38;104;95;65;50;78;72;19;21
2020-01-27 14:45:00;74;76;21;63;42;81;92;59;36;74;76;25;23
2020-01-27 15:00:00;89;85;31;59;30;103;95;64;46;92;78;30;28
2020-01-27 15:15:00;78;61;28;58;37;89;84;70;49;90;73;28;27
2020-01-27 15:30:00;83;87;26;80;35;92;98;64;48;90;72;31;24
2020-01-27 15:45:00;92;75;30;65;41;110;103;83;63;119;79;28;28
2020-01-27 16:00:00;90;100;33;80;39;101;95;68;43;118;91;26;28
2020-01-27 16:15:00;90;103;28;64;33;102;111;69;48;121;99;35;15
2020-01-27 16:30:00;101;116;35;70;35;116;91;64;44;152;99;28;30
2020-01-27 16:45:00;93;105;28;67;41;119;97;73;46;127;92;35;24
2020-01-27 17:00:00;107;128;36;66;29;114;71;70;51;133;86;33;34
2020-01-27 17:15:00;91;99;30;85;33;100;79;58;52;152;106;31;28
2020-01-27 17:30:00;97;75;30;68;38;89;76;60;46;124;91;30;25
2020-01-27 17:45:00;52;117;39;52;34;83;75;59;41;130;90;33;36
2020-01-27 18:00:00;46;115;24;46;35;75;66;56;43;127;88;30;23
2020-01-27 18:15:00;64;57;25;50;27;82;68;47;33;113;79;32;25
2020-01-27 18:30:00;57;48;22;46;32;62;64;45;30;110;70;26;21
2020-01-27 18:45:00;50;41;30;40;26;47;44;39;22;99;78;27;28
2020-01-27 19:00:00;45;31;10;27;25;41;42;37;24;78;73;21;9
2020-01-27 19:15:00;10;49;11;27;16;57;52;30;19;65;58;17;11
2020-01-27 19:30:00;40;26;12;22;17;52;49;27;16;64;53;16;12
2020-01-27 19:45:00;25;18;9;29;19;35;28;12;11;77;51;17;10
2020-01-27 20:00:00;33;17;12;12;15;39;33;18;8;54;34;9;10
2020-01-27 20:15:00;38;20;8;13;20;37;27;11;7;31;34;9;8
2020-01-27 20:30:00;26;18;5;8;13;38;34;18;13;24;21;7;6
2020-01-27 20:45:00;24;6;3;12;11;20;28;10;8;19;14;3;3
2020-01-27 21:00:00;25;15;1;12;13;35;29;14;4;8;9;5;1
2020-01-27 21:15:00;26;13;10;7;8;27;24;10;6;13;12;5;9
2020-01-27 21:30:00;19;10;4;9;17;35;28;4;2;15;11;5;4
2020-01-27 21:45:00;21;13;7;14;14;25;27;15;8;13;16;8;7
2020-01-27 22:00:00;16;7;4;9;11;39;30;8;8;10;11;2;4
2020-01-27 22:15:00;30;15;3;4;6;36;36;11;7;12;12;4;3
2020-01-27 22:30:00;18;6;3;4;4;27;25;9;7;3;8;2;3
2020-01-27 22:45:00;14;4;5;6;2;18;19;9;6;11;6;3;5
2020-01-27 23:00:00;23;8;3;7;5;17;17;8;2;4;4;1;3
2020-01-27 23:15:00;12;4;3;4;0;17;16;7;7;10;8;2;2
2020-01-27 23:30:00;8;2;1;1;4;14;12;3;2;7;11;3;2
2020-01-27 23:45:00;13;6;3;5;3;17;11;0;1;4;2;0;3
