2020-06-17 10:00:00;54;35;3;11;9;54;69;59;60;23;8;1
2020-06-17 10:15:00;65;27;3;13;13;76;81;51;67;18;2;2
2020-06-17 10:30:00;80;36;6;13;13;65;55;68;69;30;4;3
2020-06-17 10:45:00;73;40;5;10;11;72;69;50;78;25;1;9
2020-06-17 11:00:00;65;38;5;13;16;65;57;44;63;25;2;3
2020-06-17 11:15:00;85;51;5;11;9;78;73;59;76;24;8;4
2020-06-17 11:45:00;98;63;6;15;17;77;74;57;69;21;2;2
2020-06-17 12:00:00;90;48;11;18;19;70;82;59;72;21;4;1
2020-06-17 12:15:00;80;42;7;13;11;73;83;48;71;19;2;5
2020-06-17 12:30:00;89;57;10;8;8;78;71;61;73;21;2;3
2020-06-17 12:45:00;78;47;5;12;19;55;68;42;76;18;5;5
2020-06-17 13:00:00;67;60;4;17;18;63;76;58;84;19;4;34
2020-06-17 13:15:00;117;76;10;15;13;84;84;60;109;20;6;6
2020-06-17 13:30:00;70;69;6;14;18;79;82;50;100;21;4;34
2020-06-17 13:45:00;82;50;6;12;18;75;72;49;86;18;2;15
2020-06-17 14:00:00;90;56;5;12;20;79;84;77;87;22;7;14
2020-06-17 14:15:00;97;57;7;14;15;86;78;60;76;15;11;6
2020-06-17 14:30:00;105;76;11;12;22;80;76;58;89;20;5;65
2020-06-17 14:45:00;110;68;8;10;15;85;84;55;77;18;2;0
2020-06-17 15:00:00;113;65;5;18;21;90;76;58;74;19;2;1
2020-06-17 15:15:00;114;73;13;16;20;69;65;52;101;23;5;8
2020-06-17 15:30:00;119;54;6;13;15;94;76;83;81;20;9;49
2020-06-17 15:45:00;110;66;7;15;19;83;68;56;96;19;7;19
2020-06-17 16:00:00;135;86;6;19;22;96;62;53;96;18;5;21
2020-06-17 16:15:00;130;89;4;21;23;114;69;75;122;24;1;7
2020-06-17 16:30:00;124;76;9;18;18;94;87;59;102;18;6;23
2020-06-17 16:45:00;127;73;6;21;26;130;73;61;97;20;5;1
2020-06-17 17:00:00;122;77;8;27;28;117;88;66;114;20;4;11
2020-06-17 17:15:00;121;63;9;21;22;77;69;60;100;16;6;3
2020-06-17 17:30:00;107;61;5;13;19;97;84;69;81;20;5;27
2020-06-17 17:45:00;97;63;7;16;20;68;80;66;81;21;2;28
2020-06-17 18:00:00;84;45;8;15;21;79;81;63;83;14;5;5
2020-06-17 18:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-17 18:30:00;78;47;6;8;10;73;80;67;81;21;1;6
2020-06-17 18:45:00;71;34;8;12;19;57;57;57;41;17;3;14
2020-06-17 19:00:00;71;39;11;15;25;64;53;39;61;22;7;17
2020-06-17 19:15:00;55;31;6;10;18;57;50;39;54;13;7;13
2020-06-17 19:30:00;50;39;10;41;25;55;57;37;53;11;5;49
2020-06-17 19:45:00;49;24;6;9;15;35;42;33;30;13;5;2
2020-06-17 20:00:00;50;34;6;16;16;45;52;40;35;18;0;1
2020-06-17 20:15:00;42;32;4;6;13;36;55;39;47;13;2;1
2020-06-17 20:30:00;33;17;4;5;9;30;32;20;31;13;0;0
2020-06-17 20:45:00;41;20;5;5;8;28;33;21;33;9;1;1
2020-06-17 21:00:00;28;18;1;5;7;30;30;22;24;15;0;0
2020-06-17 21:15:00;31;26;2;7;10;56;42;27;43;15;0;0
2020-06-17 21:30:00;28;16;1;3;10;25;32;25;27;8;0;0
2020-06-17 21:45:00;38;16;1;3;6;25;24;23;20;9;0;0
2020-06-17 22:00:00;26;17;2;5;8;21;32;29;22;19;0;0
2020-06-17 22:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-17 22:30:00;13;5;2;9;10;22;18;12;5;7;0;0
2020-06-17 22:45:00;10;3;1;1;2;19;11;8;15;7;0;0
2020-06-17 23:00:00;12;7;2;3;4;15;19;13;10;9;0;0
2020-06-17 23:15:00;9;8;0;2;3;13;7;5;11;10;0;0
2020-06-17 23:30:00;9;4;0;0;1;8;6;4;5;2;0;0
2020-06-17 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
