DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-09-03 00:00:00;15;4;0;0;0;0;29;27;0;0;0;0;0;0;0
2020-09-03 00:15:00;22;8;0;1;0;1;26;25;0;0;0;0;0;0;0
2020-09-03 00:30:00;17;8;0;0;0;0;19;15;0;0;0;0;0;0;0
2020-09-03 00:45:00;14;8;0;0;0;0;19;13;0;0;0;0;0;0;0
2020-09-03 01:00:00;16;9;0;0;0;0;32;21;0;0;0;0;0;0;0
2020-09-03 01:15:00;6;7;2;0;0;0;18;12;0;0;0;0;0;0;0
2020-09-03 01:30:00;10;9;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-09-03 01:45:00;5;5;0;0;0;0;16;15;0;0;0;0;0;0;0
2020-09-03 02:00:00;9;8;1;0;0;0;15;12;0;0;0;0;0;0;0
2020-09-03 02:15:00;6;2;1;0;0;1;7;5;0;0;0;0;0;0;0
2020-09-03 02:30:00;5;2;1;0;0;0;19;13;0;0;0;0;0;0;0
2020-09-03 02:45:00;7;12;0;0;0;0;8;6;0;0;0;0;0;0;0
2020-09-03 03:00:00;13;5;0;0;0;0;9;8;0;0;0;0;0;0;0
2020-09-03 03:15:00;7;2;1;0;0;0;22;15;0;0;0;0;0;0;0
2020-09-03 03:30:00;1;4;1;0;0;0;11;9;0;0;0;0;0;0;0
2020-09-03 03:45:00;3;8;0;0;0;0;15;11;0;0;0;0;0;0;0
2020-09-03 04:00:00;7;3;0;0;0;0;16;11;0;0;0;0;0;0;0
2020-09-03 04:15:00;14;3;0;0;0;1;34;22;0;0;0;0;0;0;0
2020-09-03 04:30:00;7;15;1;0;0;0;25;23;0;0;0;0;0;0;0
2020-09-03 04:45:00;33;20;2;0;0;0;27;24;0;0;0;0;0;0;0
2020-09-03 05:00:00;72;39;2;0;0;0;41;35;0;0;0;0;0;0;0
2020-09-03 05:15:00;130;70;0;0;0;1;60;54;0;0;0;0;0;0;0
2020-09-03 05:30:00;139;64;3;0;0;0;57;68;0;0;0;0;0;0;0
2020-09-03 05:45:00;79;65;4;0;0;0;54;75;0;0;0;0;0;0;0
2020-09-03 06:00:00;88;53;3;2;0;0;53;85;0;0;0;0;0;0;0
2020-09-03 06:15:00;85;90;0;0;0;0;93;160;0;0;0;0;0;0;0
2020-09-03 06:30:00;97;123;2;2;3;0;54;161;0;0;0;0;0;0;0
2020-09-03 06:45:00;94;110;2;2;0;2;69;168;0;0;0;0;0;0;0
2020-09-03 07:00:00;91;109;3;1;2;4;78;162;0;0;0;0;0;2;0
2020-09-03 07:15:00;101;125;13;3;2;3;60;162;0;0;0;0;2;0;0
2020-09-03 07:30:00;96;137;4;2;3;3;64;180;0;0;0;0;0;3;0
2020-09-03 07:45:00;96;131;8;0;3;3;54;201;0;0;0;0;0;1;0
2020-09-03 08:00:00;92;121;6;1;4;3;60;181;0;0;0;0;0;0;3
2020-09-03 08:15:00;79;101;5;2;3;6;57;162;0;0;0;0;0;0;0
2020-09-03 08:30:00;106;111;3;2;2;11;60;159;0;0;0;0;0;0;1
2020-09-03 08:45:00;93;96;11;0;2;3;80;166;0;0;0;0;0;0;1
2020-09-03 09:00:00;98;103;16;1;1;5;107;155;0;0;0;0;0;0;1
