DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-08-28 00:00:00;0;8;5;0;1;2;1;7;3;1;4;5;4
2019-08-28 00:15:00;0;2;4;2;1;1;0;7;3;1;2;4;3
2019-08-28 00:30:00;0;5;5;0;2;6;1;5;2;2;6;8;4
2019-08-28 00:45:00;0;2;1;0;2;6;1;7;1;0;6;5;2
2019-08-28 01:00:00;0;3;1;1;2;4;2;5;6;1;8;5;1
2019-08-28 01:15:00;0;3;2;1;2;2;1;6;2;1;3;6;6
2019-08-28 01:30:00;0;5;2;0;1;4;1;4;2;0;2;5;4
2019-08-28 01:45:00;0;6;2;1;1;1;3;4;0;0;1;2;0
2019-08-28 02:00:00;0;2;0;0;3;3;1;1;0;0;2;0;0
2019-08-28 02:15:00;0;0;0;0;2;2;0;0;0;0;5;3;1
2019-08-28 02:30:00;0;1;1;0;2;1;2;4;1;0;2;3;2
2019-08-28 02:45:00;0;6;0;0;0;0;0;3;0;1;0;3;1
2019-08-28 03:00:00;0;2;0;0;1;3;0;0;2;1;2;4;3
2019-08-28 03:15:00;0;3;2;0;2;2;0;1;3;0;2;3;1
2019-08-28 03:30:00;0;2;2;0;2;4;2;3;0;0;4;3;1
2019-08-28 03:45:00;0;4;1;0;2;0;0;0;1;1;2;0;1
2019-08-28 04:00:00;0;3;4;0;1;3;0;2;2;1;5;2;3
2019-08-28 04:15:00;0;5;2;0;1;8;1;4;0;0;7;4;4
2019-08-28 04:30:00;0;3;2;1;5;10;5;7;3;1;10;6;3
2019-08-28 04:45:00;0;8;5;0;5;7;2;14;5;3;15;15;5
2019-08-28 05:00:00;0;7;7;0;7;13;8;11;10;3;27;24;4
2019-08-28 05:15:00;0;16;6;2;6;19;10;31;14;5;51;54;13
2019-08-28 05:30:00;0;18;18;2;21;33;7;43;29;7;50;48;18
2019-08-28 05:45:00;0;19;14;1;30;49;13;51;52;6;60;52;29
2019-08-28 06:00:00;0;30;23;2;34;50;11;52;41;4;53;57;20
2019-08-28 06:15:00;0;34;19;3;25;47;8;65;64;7;55;68;23
2019-08-28 06:30:00;0;27;27;5;23;38;20;99;99;15;77;94;25
2019-08-28 06:45:00;0;37;35;1;27;44;20;100;102;9;54;87;40
2019-08-28 07:00:00;0;44;30;7;32;45;11;93;87;6;65;95;27
2019-08-28 07:15:00;0;38;34;2;32;46;15;86;89;12;69;84;33
2019-08-28 07:30:00;0;45;38;3;36;52;14;81;81;10;78;84;41
2019-08-28 07:45:00;0;63;54;4;39;49;10;105;97;8;78;88;50
