DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-10-30 00:00:00;12;0;5;0;0;0;0;0;0;0;0;0
2019-10-30 00:15:00;8;0;6;0;0;0;0;0;0;0;0;0
2019-10-30 00:30:00;6;0;3;0;0;0;0;0;0;0;0;0
2019-10-30 00:45:00;7;0;8;0;0;0;0;0;0;0;0;0
2019-10-30 01:00:00;4;0;4;0;0;0;0;0;0;0;0;0
2019-10-30 01:15:00;0;0;2;0;0;0;0;0;0;0;0;0
2019-10-30 01:30:00;9;0;6;0;0;0;0;0;0;0;0;0
2019-10-30 01:45:00;2;0;4;0;0;0;0;0;0;0;0;0
2019-10-30 02:00:00;2;0;0;0;0;0;0;0;0;0;0;0
2019-10-30 02:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2019-10-30 02:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2019-10-30 02:45:00;0;0;3;0;0;0;0;0;0;0;0;0
2019-10-30 03:00:00;3;0;6;0;0;0;0;0;0;0;0;0
2019-10-30 03:15:00;0;0;2;0;0;0;0;0;0;0;0;0
2019-10-30 03:30:00;0;0;1;0;0;0;0;0;0;0;0;0
2019-10-30 03:45:00;5;0;5;0;0;0;0;0;0;0;0;0
2019-10-30 04:00:00;4;0;11;0;0;0;0;0;0;0;0;0
2019-10-30 04:15:00;1;0;10;0;0;0;0;0;0;0;0;0
2019-10-30 04:30:00;4;0;11;0;0;0;0;0;0;0;0;0
2019-10-30 04:45:00;3;0;22;0;0;0;0;0;0;0;0;0
2019-10-30 05:00:00;4;0;54;0;0;0;0;0;0;0;0;0
2019-10-30 05:15:00;8;0;95;0;0;0;0;0;0;0;0;0
2019-10-30 05:30:00;11;0;104;0;0;0;0;0;0;0;0;0
2019-10-30 05:45:00;38;0;132;0;0;0;0;0;0;1;0;0
2019-10-30 06:00:00;46;0;108;0;1;0;0;0;0;0;0;0
2019-10-30 06:15:00;36;0;175;0;4;1;0;0;0;1;0;0
2019-10-30 06:30:00;33;0;219;0;10;2;0;0;0;0;0;0
2019-10-30 06:45:00;50;0;192;0;9;0;0;0;0;0;0;0
2019-10-30 07:00:00;47;0;169;0;10;1;0;0;0;0;0;0
2019-10-30 07:15:00;34;0;179;0;8;2;0;0;0;2;0;0
2019-10-30 07:30:00;67;0;170;0;7;2;0;0;0;4;0;0
2019-10-30 07:45:00;69;0;172;0;13;1;0;0;0;2;0;0
2019-10-30 08:00:00;21;0;45;0;3;0;0;0;0;2;0;0
2019-10-30 08:15:00;
2019-10-30 08:30:00;
2019-10-30 08:45:00;
2019-10-30 09:00:00;65;0;129;0;8;0;0;0;0;5;1;0
2019-10-30 09:15:00;75;0;130;0;6;1;0;0;0;2;0;0
2019-10-30 09:30:00;77;0;153;0;10;1;0;0;0;1;2;0
2019-10-30 09:45:00;82;0;154;0;5;0;0;0;0;7;0;0
2019-10-30 10:00:00;80;0;137;0;5;2;0;0;0;8;1;0
2019-10-30 10:15:00;99;0;121;0;6;4;0;0;0;6;3;0
2019-10-30 10:30:00;67;0;118;0;5;1;0;0;0;6;1;0
2019-10-30 10:45:00;105;0;115;0;4;1;0;0;0;5;0;0
2019-10-30 11:00:00;87;0;125;0;8;4;0;0;0;4;0;0
2019-10-30 11:15:00;104;0;124;0;4;7;0;0;0;4;0;0
2019-10-30 11:30:00;127;0;95;0;4;4;0;0;0;0;0;0
2019-10-30 11:45:00;123;0;115;0;4;4;0;0;0;5;3;0
2019-10-30 12:00:00;124;0;119;0;0;8;0;0;0;2;0;0
2019-10-30 12:15:00;94;0;97;0;5;3;0;0;0;5;0;0
2019-10-30 12:30:00;144;0;108;0;1;4;0;0;0;5;0;0
2019-10-30 12:45:00;135;0;119;0;6;6;0;0;0;2;0;0
2019-10-30 13:00:00;108;0;102;0;3;4;0;0;0;4;0;0
2019-10-30 13:15:00;120;0;126;0;3;5;0;0;0;2;0;0
2019-10-30 13:30:00;127;0;123;0;7;6;0;0;0;7;0;0
2019-10-30 13:45:00;142;0;122;0;5;4;0;0;0;4;0;0
2019-10-30 14:00:00;141;0;99;0;3;4;0;0;0;1;0;0
2019-10-30 14:15:00;167;0;99;0;0;4;0;0;0;2;0;0
2019-10-30 14:30:00;159;0;120;0;2;4;0;0;0;0;0;0
2019-10-30 14:45:00;168;0;123;0;1;8;0;0;0;2;0;0
2019-10-30 15:00:00;175;0;111;0;2;15;0;0;0;1;0;0
2019-10-30 15:15:00;195;0;93;0;6;4;0;0;0;1;0;0
2019-10-30 15:30:00;190;0;126;0;2;7;0;0;0;2;0;0
2019-10-30 15:45:00;174;0;104;0;3;3;0;0;0;1;0;0
2019-10-30 16:00:00;218;0;129;0;6;8;0;0;0;7;1;0
2019-10-30 16:15:00;170;0;103;0;1;10;0;0;0;4;2;0
2019-10-30 16:30:00;204;0;111;0;2;7;0;0;0;5;13;0
2019-10-30 16:45:00;187;0;139;0;3;7;0;0;0;7;0;0
2019-10-30 17:00:00;185;0;106;0;2;6;0;0;0;5;0;0
2019-10-30 17:15:00;188;0;114;0;1;12;0;0;0;1;1;0
2019-10-30 17:30:00;192;0;126;0;1;8;0;0;0;7;0;0
2019-10-30 17:45:00;197;0;119;0;4;10;0;0;0;6;0;0
2019-10-30 18:00:00;167;0;105;0;0;5;0;0;0;6;0;0
2019-10-30 18:15:00;148;0;96;0;1;8;0;0;0;1;0;0
2019-10-30 18:30:00;164;0;137;0;1;4;0;0;0;7;0;0
2019-10-30 18:45:00;130;0;105;0;1;4;0;0;0;2;0;0
2019-10-30 19:00:00;98;0;104;0;3;6;0;0;0;1;0;0
2019-10-30 19:15:00;96;0;69;0;1;6;0;0;0;5;2;0
2019-10-30 19:30:00;90;0;82;0;2;4;0;0;0;1;0;0
2019-10-30 19:45:00;87;0;71;0;1;1;0;0;0;0;0;0
2019-10-30 20:00:00;98;0;63;0;2;0;0;0;0;1;1;0
2019-10-30 20:15:00;104;0;45;0;0;3;0;0;0;0;0;0
2019-10-30 20:30:00;52;0;46;0;1;0;0;0;0;0;0;0
2019-10-30 20:45:00;64;0;44;0;0;1;0;0;0;0;0;0
2019-10-30 21:00:00;63;0;59;0;0;0;0;0;0;0;0;0
2019-10-30 21:15:00;60;0;55;0;0;1;0;0;0;0;0;0
2019-10-30 21:30:00;58;0;45;0;0;1;0;0;0;0;0;0
2019-10-30 21:45:00;78;0;39;0;0;0;0;0;0;0;0;0
2019-10-30 22:00:00;106;0;35;0;0;0;0;0;0;0;0;0
2019-10-30 22:15:00;97;0;48;0;0;0;0;0;0;0;0;0
2019-10-30 22:30:00;49;0;22;0;0;0;0;0;0;0;0;0
2019-10-30 22:45:00;47;0;25;0;0;0;0;0;0;0;0;0
2019-10-30 23:00:00;31;0;19;0;0;0;0;0;0;0;0;0
2019-10-30 23:15:00;24;0;20;0;0;0;0;0;0;0;0;0
2019-10-30 23:30:00;19;0;8;0;0;0;0;0;0;0;0;0
2019-10-30 23:45:00;17;0;13;0;0;0;0;0;0;0;0;0
