DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-10-12 00:00:00;3;3;3;1;3;0;3;3
2020-10-12 00:15:00;4;3;4;0;0;0;5;8
2020-10-12 00:30:00;1;4;4;0;0;0;6;1
2020-10-12 00:45:00;3;7;7;0;1;0;4;7
2020-10-12 01:00:00;6;5;6;1;2;0;8;2
2020-10-12 01:15:00;3;4;5;0;0;0;1;1
2020-10-12 01:30:00;1;4;3;0;0;0;1;1
2020-10-12 01:45:00;2;6;7;0;2;0;2;0
2020-10-12 02:00:00;3;2;3;3;3;0;3;1
2020-10-12 02:15:00;2;4;4;0;0;0;3;0
2020-10-12 02:30:00;0;0;0;1;2;0;2;0
2020-10-12 02:45:00;1;3;3;0;1;0;0;1
2020-10-12 03:00:00;1;6;6;0;1;0;0;2
2020-10-12 03:15:00;2;5;4;4;5;0;2;0
2020-10-12 03:30:00;1;3;3;3;4;0;1;0
2020-10-12 03:45:00;3;3;3;1;4;0;1;1
2020-10-12 04:00:00;2;5;5;2;1;0;5;1
2020-10-12 04:15:00;2;8;8;4;5;0;5;2
2020-10-12 04:30:00;1;9;9;3;4;0;3;2
2020-10-12 04:45:00;9;26;26;6;8;0;3;2
2020-10-12 05:00:00;23;54;53;5;7;0;19;13
2020-10-12 05:15:00;66;95;94;5;9;0;25;6
2020-10-12 05:30:00;81;97;99;9;16;0;46;11
2020-10-12 05:45:00;72;67;76;6;6;0;42;16
2020-10-12 06:00:00;50;60;61;8;24;0;30;15
2020-10-12 06:15:00;95;84;82;11;20;0;38;14
2020-10-12 06:30:00;91;67;70;7;19;0;36;23
2020-10-12 06:45:00;119;83;77;5;17;0;60;44
2020-10-12 07:00:00;108;104;105;4;14;0;52;32
2020-10-12 07:15:00;140;98;100;10;18;0;70;45
2020-10-12 07:30:00;154;86;82;18;37;0;88;85
2020-10-12 07:45:00;204;120;124;16;28;0;105;82
2020-10-12 08:00:00;157;110;110;10;30;0;85;65
2020-10-12 08:15:00;115;89;89;20;34;0;68;55
2020-10-12 08:30:00;103;87;87;20;33;0;76;53
2020-10-12 08:45:00;77;71;71;14;23;0;68;39
2020-10-12 09:00:00;76;68;65;16;17;0;75;50
2020-10-12 09:15:00;75;75;74;14;33;0;67;44
2020-10-12 09:30:00;88;61;62;13;27;0;77;62
2020-10-12 09:45:00;63;61;60;16;32;0;75;53
2020-10-12 10:00:00;61;55;53;14;24;0;56;50
2020-10-12 10:15:00;80;58;61;16;38;0;72;49
2020-10-12 10:30:00;70;53;56;18;23;0;71;48
2020-10-12 10:45:00;81;79;76;20;18;0;73;52
2020-10-12 11:00:00;91;76;72;9;21;0;83;44
2020-10-12 11:15:00;75;70;68;13;21;0;80;52
2020-10-12 11:30:00;77;69;65;15;21;0;80;59
2020-10-12 11:45:00;69;50;46;14;20;0;69;67
2020-10-12 12:00:00;96;66;61;16;26;0;91;66
2020-10-12 12:15:00;82;61;58;20;30;0;76;67
2020-10-12 12:30:00;68;72;69;15;27;0;72;55
