DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2019-11-05 00:00:00;7;10;8;7;5;0;0;5;0;2;0
2019-11-05 00:15:00;7;11;8;12;5;4;2;5;0;2;0
2019-11-05 00:30:00;12;15;7;11;5;4;0;2;0;1;1
2019-11-05 00:45:00;12;17;11;8;4;3;1;1;0;2;0
2019-11-05 01:00:00;10;11;8;16;7;0;0;4;0;2;0
2019-11-05 01:15:00;4;5;4;14;2;0;0;0;0;1;1
2019-11-05 01:30:00;10;11;8;2;3;1;0;4;0;2;0
2019-11-05 01:45:00;8;10;4;8;1;0;0;1;0;0;0
2019-11-05 02:00:00;12;12;4;1;2;1;0;0;0;0;0
2019-11-05 02:15:00;10;11;6;3;2;2;0;2;0;1;1
2019-11-05 02:30:00;7;7;3;4;4;0;0;0;0;2;1
2019-11-05 02:45:00;8;8;6;7;2;0;0;1;0;2;1
2019-11-05 03:00:00;5;9;4;10;1;0;1;3;0;1;0
2019-11-05 03:15:00;6;8;4;6;5;3;0;0;0;1;0
2019-11-05 03:30:00;9;10;9;10;6;2;0;0;0;0;0
2019-11-05 03:45:00;9;13;3;10;3;2;0;1;0;0;1
2019-11-05 04:00:00;8;10;9;9;1;1;0;1;0;2;1
2019-11-05 04:15:00;21;23;13;6;5;2;0;0;0;2;2
2019-11-05 04:30:00;32;34;22;8;8;2;0;5;0;2;7
2019-11-05 04:45:00;31;31;20;6;7;5;1;7;0;3;7
2019-11-05 05:00:00;56;62;59;20;20;11;10;6;0;10;17
2019-11-05 05:15:00;85;90;80;26;26;21;2;15;0;16;16
2019-11-05 05:30:00;103;120;107;39;31;24;5;20;0;26;32
2019-11-05 05:45:00;110;120;97;49;34;18;7;20;0;16;25
2019-11-05 06:00:00;111;129;107;53;40;21;4;29;0;18;16
2019-11-05 06:15:00;143;152;128;68;48;27;10;24;0;29;41
2019-11-05 06:30:00;148;164;131;98;88;36;63;49;0;35;53
2019-11-05 06:45:00;172;198;166;107;90;51;19;34;0;26;38
2019-11-05 07:00:00;150;182;174;146;99;41;27;29;0;31;44
