2020-08-05 00:00:00;2;1;1;3;0
2020-08-05 00:15:00;5;3;7;9;3
2020-08-05 00:30:00;3;1;0;3;4
2020-08-05 00:45:00;1;0;1;1;8
2020-08-05 01:00:00;0;0;0;1;0
2020-08-05 01:15:00;1;2;2;0;1
2020-08-05 01:30:00;1;0;1;0;0
2020-08-05 01:45:00;1;0;0;1;3
2020-08-05 02:00:00;0;0;0;1;0
2020-08-05 02:15:00;1;0;0;0;4
2020-08-05 02:30:00;1;0;0;258;1
2020-08-05 02:45:00;1;1;0;261;0
2020-08-05 03:00:00;0;0;1;517;0
2020-08-05 03:15:00;0;0;1;3;0
2020-08-05 03:30:00;1;0;1;1;2
2020-08-05 03:45:00;0;1;0;1;0
2020-08-05 04:00:00;0;0;0;1;1
2020-08-05 04:15:00;1;0;0;1;0
2020-08-05 04:30:00;2;0;0;0;4
2020-08-05 04:45:00;0;1;0;0;1
2020-08-05 05:00:00;1;0;0;0;0
2020-08-05 05:15:00;4;0;0;2;2
2020-08-05 05:30:00;5;1;2;7;4
2020-08-05 05:45:00;14;1;3;6;9
2020-08-05 06:00:00;18;8;4;14;11
2020-08-05 06:15:00;31;5;7;14;19
2020-08-05 06:30:00;20;9;4;16;36
2020-08-05 06:45:00;35;6;4;24;25
2020-08-05 07:00:00;49;10;4;14;35
2020-08-05 07:15:00;29;8;8;17;34
2020-08-05 07:30:00;37;19;6;26;42
2020-08-05 07:45:00;47;15;16;30;63
2020-08-05 08:00:00;38;15;10;25;50
2020-08-05 08:15:00;36;12;12;27;45
2020-08-05 08:30:00;45;19;18;39;45
2020-08-05 08:45:00;29;22;13;277;56
2020-08-05 09:00:00;40;15;21;254;46
2020-08-05 09:15:00;39;12;15;356;42
2020-08-05 09:30:00;33;26;17;563;53
2020-08-05 09:45:00;29;23;22;13;52
2020-08-05 10:00:00;44;16;21;32;60
2020-08-05 10:15:00;41;19;22;42;50
2020-08-05 10:30:00;57;22;17;31;69
2020-08-05 10:45:00;51;26;21;37;69
2020-08-05 11:00:00;38;20;27;27;58
2020-08-05 11:15:00;46;16;21;27;66
2020-08-05 11:30:00;36;13;18;29;56
2020-08-05 11:45:00;32;14;25;32;55
2020-08-05 12:00:00;50;18;33;37;54
2020-08-05 12:15:00;30;16;25;31;56
2020-08-05 12:30:00;36;9;22;31;57
2020-08-05 12:45:00;39;12;23;51;52
2020-08-05 13:00:00;31;6;27;40;59
2020-08-05 13:15:00;38;8;19;28;58
2020-08-05 13:30:00;56;18;27;37;58
2020-08-05 13:45:00;33;5;18;27;56
2020-08-05 14:00:00;36;13;20;27;66
2020-08-05 14:15:00;48;13;14;25;54
2020-08-05 14:30:00;42;7;21;27;59
2020-08-05 14:45:00;38;11;24;27;64
2020-08-05 15:00:00;36;10;15;23;54
2020-08-05 15:15:00;40;12;25;42;65
2020-08-05 15:30:00;53;8;13;26;65
2020-08-05 15:45:00;36;11;16;24;72
2020-08-05 16:00:00;63;12;22;35;70
2020-08-05 16:15:00;46;8;20;25;66
2020-08-05 16:30:00;45;15;16;35;75
2020-08-05 16:45:00;52;14;28;29;81
2020-08-05 17:00:00;49;15;18;39;60
2020-08-05 17:15:00;50;8;14;35;64
2020-08-05 17:30:00;49;11;16;32;95
2020-08-05 17:45:00;47;14;13;31;80
2020-08-05 18:00:00;35;11;14;28;74
2020-08-05 18:15:00;35;9;23;34;69
2020-08-05 18:30:00;35;11;15;30;54
2020-08-05 18:45:00;36;8;15;32;45
2020-08-05 19:00:00;36;15;13;16;36
2020-08-05 19:15:00;37;3;11;25;41
2020-08-05 19:30:00;25;10;11;21;33
2020-08-05 19:45:00;43;6;9;21;39
2020-08-05 20:00:00;32;5;8;18;39
2020-08-05 20:15:00;23;5;12;14;36
2020-08-05 20:30:00;33;7;14;27;33
2020-08-05 20:45:00;19;2;4;12;30
2020-08-05 21:00:00;28;8;10;14;24
2020-08-05 21:15:00;18;0;6;8;25
2020-08-05 21:30:00;27;3;3;12;16
2020-08-05 21:45:00;20;4;8;12;21
2020-08-05 22:00:00;26;3;4;17;11
2020-08-05 22:15:00;14;0;7;12;20
2020-08-05 22:30:00;19;4;2;10;9
2020-08-05 22:45:00;10;9;5;12;11
2020-08-05 23:00:00;10;3;2;8;7
2020-08-05 23:15:00;7;1;2;5;17
2020-08-05 23:30:00;8;1;4;4;8
2020-08-05 23:45:00;6;0;3;2;9
