DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-11-07 00:00:00;4;3;2;5;10;3;0
2019-11-07 00:15:00;8;10;5;0;11;7;0
2019-11-07 00:30:00;5;4;5;1;7;5;0
2019-11-07 00:45:00;3;4;4;3;2;0;0
2019-11-07 01:00:00;1;1;0;3;3;3;0
2019-11-07 01:15:00;3;4;3;2;4;1;0
2019-11-07 01:30:00;4;6;5;1;3;4;0
2019-11-07 01:45:00;3;4;3;0;7;3;0
2019-11-07 02:00:00;6;4;5;2;6;5;0
2019-11-07 02:15:00;4;4;3;0;6;7;0
2019-11-07 02:30:00;5;5;2;2;6;2;0
2019-11-07 02:45:00;0;2;2;0;7;6;0
2019-11-07 03:00:00;2;4;4;5;7;6;0
2019-11-07 03:15:00;5;6;3;4;7;8;0
2019-11-07 03:30:00;5;3;1;5;6;2;0
2019-11-07 03:45:00;12;9;5;3;8;2;0
2019-11-07 04:00:00;2;2;1;1;4;6;0
2019-11-07 04:15:00;6;5;3;0;11;8;0
2019-11-07 04:30:00;8;5;4;4;8;2;0
2019-11-07 04:45:00;14;11;8;3;16;12;0
2019-11-07 05:00:00;28;18;12;7;21;13;0
2019-11-07 05:15:00;42;27;20;14;43;22;0
2019-11-07 05:30:00;38;29;23;8;36;23;0
2019-11-07 05:45:00;63;35;26;16;51;32;0
2019-11-07 06:00:00;66;42;34;17;50;33;0
2019-11-07 06:15:00;83;55;41;20;63;35;0
2019-11-07 06:30:00;84;47;42;19;90;46;0
2019-11-07 06:45:00;119;72;78;31;103;58;0
2019-11-07 07:00:00;106;72;61;44;96;40;0
2019-11-07 07:15:00;139;92;85;62;104;54;1
2019-11-07 07:30:00;99;80;78;73;87;30;4
2019-11-07 07:45:00;79;64;73;77;99;49;3
2019-11-07 08:00:00;115;69;66;61;97;39;3
2019-11-07 08:15:00;95;66;66;47;87;44;0
2019-11-07 08:30:00;75;52;46;55;83;41;0
2019-11-07 08:45:00;77;54;51;46;81;39;0
2019-11-07 09:00:00;66;50;42;39;85;39;0
2019-11-07 09:15:00;84;54;40;57;76;41;4
2019-11-07 09:30:00;92;38;30;44;67;57;2
2019-11-07 09:45:00;78;41;32;39;84;50;2
2019-11-07 10:00:00;81;50;43;36;82;43;4
2019-11-07 10:15:00;87;49;42;40;78;38;1
2019-11-07 10:30:00;66;43;42;39;80;41;1
2019-11-07 10:45:00;70;41;34;39;96;62;4
2019-11-07 11:00:00;99;58;53;38;91;55;1
2019-11-07 11:15:00;85;51;44;53;87;50;7
2019-11-07 11:30:00;77;51;44;61;84;48;4
2019-11-07 11:45:00;84;60;45;44;98;58;5
2019-11-07 12:00:00;71;52;48;65;84;46;5
2019-11-07 12:15:00;64;48;44;40;90;44;6
2019-11-07 12:30:00;82;54;51;43;80;43;7
2019-11-07 12:45:00;76;63;60;51;106;53;4
2019-11-07 13:00:00;74;49;42;51;81;46;2
2019-11-07 13:15:00;81;55;48;45;96;43;3
2019-11-07 13:30:00;85;60;56;54;114;57;3
2019-11-07 13:45:00;76;54;48;47;96;44;0
2019-11-07 14:00:00;73;48;45;58;107;58;1
2019-11-07 14:15:00;94;46;41;49;94;53;1
2019-11-07 14:30:00;75;62;57;52;111;68;2
2019-11-07 14:45:00;91;59;53;58;116;77;0
2019-11-07 15:00:00;81;60;57;35;101;58;0
2019-11-07 15:15:00;86;60;56;58;92;66;1
2019-11-07 15:30:00;83;52;49;57;104;54;1
2019-11-07 15:45:00;93;54;52;67;109;62;2
2019-11-07 16:00:00;106;47;48;76;123;52;4
2019-11-07 16:15:00;98;67;60;60;118;59;0
2019-11-07 16:30:00;113;57;54;58;134;59;1
2019-11-07 16:45:00;80;48;51;65;123;53;3
2019-11-07 17:00:00;104;63;64;86;133;72;2
2019-11-07 17:15:00;99;54;52;60;143;61;0
2019-11-07 17:30:00;82;67;61;45;96;51;2
2019-11-07 17:45:00;62;62;55;35;100;48;0
2019-11-07 18:00:00;70;40;34;40;88;49;1
2019-11-07 18:15:00;66;47;52;29;74;28;0
2019-11-07 18:30:00;56;33;28;16;76;32;0
2019-11-07 18:45:00;44;26;24;19;76;30;0
2019-11-07 19:00:00;39;20;16;20;55;24;2
2019-11-07 19:15:00;29;17;16;12;44;24;0
2019-11-07 19:30:00;29;16;15;10;45;27;0
2019-11-07 19:45:00;35;28;22;6;40;20;0
2019-11-07 20:00:00;30;12;11;8;43;10;0
2019-11-07 20:15:00;27;17;14;7;43;20;0
2019-11-07 20:30:00;18;13;11;7;33;9;1
2019-11-07 20:45:00;27;22;21;5;39;17;0
2019-11-07 21:00:00;27;11;10;9;33;10;0
2019-11-07 21:15:00;22;9;7;8;37;5;0
2019-11-07 21:30:00;20;17;13;1;33;12;0
2019-11-07 21:45:00;25;19;14;4;42;24;0
2019-11-07 22:00:00;18;10;10;5;36;15;0
2019-11-07 22:15:00;16;10;7;10;31;22;0
2019-11-07 22:30:00;18;14;7;4;27;10;0
2019-11-07 22:45:00;15;9;2;2;21;8;0
2019-11-07 23:00:00;9;12;7;7;12;10;0
2019-11-07 23:15:00;8;6;5;8;18;11;0
2019-11-07 23:30:00;2;0;0;2;16;4;0
2019-11-07 23:45:00;8;8;6;1;8;6;0
