DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-01-23 00:00:00;0;1;7;13;5;0;0
2020-01-23 00:15:00;0;8;7;11;7;3;3
2020-01-23 00:30:00;0;7;2;9;7;0;0
2020-01-23 00:45:00;0;3;3;10;4;1;1
2020-01-23 01:00:00;0;4;4;4;7;0;0
2020-01-23 01:15:00;0;4;3;7;1;0;0
2020-01-23 01:30:00;0;3;3;5;2;0;0
2020-01-23 01:45:00;0;4;1;8;3;0;0
2020-01-23 02:00:00;0;2;1;6;2;0;0
2020-01-23 02:15:00;0;2;4;4;1;0;0
2020-01-23 02:30:00;0;3;3;4;1;0;0
2020-01-23 02:45:00;0;5;0;3;1;0;0
2020-01-23 03:00:00;0;2;0;10;6;0;0
2020-01-23 03:15:00;0;7;2;4;1;0;0
2020-01-23 03:30:00;0;7;5;5;3;0;0
2020-01-23 03:45:00;0;1;1;7;1;0;0
2020-01-23 04:00:00;0;3;0;5;5;0;0
2020-01-23 04:15:00;0;12;4;9;3;0;0
2020-01-23 04:30:00;0;10;9;18;15;0;0
2020-01-23 04:45:00;0;30;12;14;5;0;0
2020-01-23 05:00:00;0;58;53;30;23;0;0
2020-01-23 05:15:00;2;78;75;37;21;0;0
2020-01-23 05:30:00;2;77;72;35;28;1;1
2020-01-23 05:45:00;9;65;77;56;50;2;2
2020-01-23 06:00:00;7;65;81;67;69;5;5
2020-01-23 06:15:00;18;94;110;81;78;2;2
2020-01-23 06:30:00;4;108;125;61;63;9;9
2020-01-23 06:45:00;26;124;138;76;76;2;2
2020-01-23 07:00:00;6;142;161;65;57;6;5
2020-01-23 07:15:00;11;161;175;85;74;6;7
2020-01-23 07:30:00;19;192;154;90;104;5;5
2020-01-23 07:45:00;27;153;129;123;153;5;5
2020-01-23 08:00:00;14;129;132;87;107;6;6
2020-01-23 08:15:00;3;117;130;103;100;2;2
2020-01-23 08:30:00;1;111;118;96;103;6;6
2020-01-23 08:45:00;28;103;108;105;88;2;2
2020-01-23 09:00:00;7;98;95;81;87;4;4
2020-01-23 09:15:00;4;95;90;86;76;3;3
2020-01-23 09:30:00;2;82;100;110;101;4;4
2020-01-23 09:45:00;7;102;99;101;105;3;3
2020-01-23 10:00:00;15;96;100;75;82;3;3
2020-01-23 10:15:00;2;116;100;109;108;4;3
2020-01-23 10:30:00;6;91;78;94;87;4;5
2020-01-23 10:45:00;3;96;103;96;93;3;3
2020-01-23 11:00:00;8;99;88;108;121;3;3
2020-01-23 11:15:00;20;108;101;105;113;3;3
2020-01-23 11:30:00;3;98;105;96;127;7;7
2020-01-23 11:45:00;7;101;102;113;103;1;1
2020-01-23 12:00:00;5;102;99;119;121;4;4
2020-01-23 12:15:00;11;93;97;100;132;2;2
2020-01-23 12:30:00;6;101;106;109;123;5;5
2020-01-23 12:45:00;12;88;98;113;109;4;4
2020-01-23 13:00:00;17;129;113;106;134;2;2
2020-01-23 13:15:00;92;105;115;118;143;9;9
2020-01-23 13:30:00;17;127;128;102;109;5;5
2020-01-23 13:45:00;6;105;108;107;131;3;3
2020-01-23 14:00:00;5;103;95;123;112;2;2
2020-01-23 14:15:00;17;89;88;131;139;4;4
2020-01-23 14:30:00;17;94;108;143;146;6;6
2020-01-23 14:45:00;34;110;120;143;162;2;2
2020-01-23 15:00:00;6;99;94;132;150;4;4
2020-01-23 15:15:00;10;104;104;133;153;3;3
2020-01-23 15:30:00;27;111;101;151;181;5;5
2020-01-23 15:45:00;25;130;118;151;187;4;4
2020-01-23 16:00:00;19;124;126;159;169;3;3
2020-01-23 16:15:00;18;119;103;165;205;3;3
2020-01-23 16:30:00;35;131;102;167;192;4;4
2020-01-23 16:45:00;22;120;102;156;188;5;5
2020-01-23 17:00:00;32;124;137;156;189;4;4
2020-01-23 17:15:00;24;114;125;158;183;3;3
2020-01-23 17:30:00;60;118;114;142;141;5;4
2020-01-23 17:45:00;19;104;113;139;164;4;5
2020-01-23 18:00:00;34;127;118;140;147;3;3
2020-01-23 18:15:00;2;81;88;152;157;4;4
2020-01-23 18:30:00;19;94;96;130;144;5;5
2020-01-23 18:45:00;22;95;98;90;110;3;3
2020-01-23 19:00:00;8;92;88;85;101;3;3
2020-01-23 19:15:00;18;85;91;106;92;4;4
2020-01-23 19:30:00;25;77;63;88;75;4;4
2020-01-23 19:45:00;5;73;65;85;75;2;2
2020-01-23 20:00:00;1;53;62;77;56;3;3
2020-01-23 20:15:00;2;52;62;76;59;2;2
2020-01-23 20:30:00;1;48;42;61;54;3;3
2020-01-23 20:45:00;0;61;51;67;62;1;1
2020-01-23 21:00:00;2;60;73;69;52;3;3
2020-01-23 21:15:00;5;64;69;58;53;1;1
2020-01-23 21:30:00;11;37;36;54;57;1;1
2020-01-23 21:45:00;2;22;23;55;55;1;1
2020-01-23 22:00:00;0;25;19;84;61;2;2
2020-01-23 22:15:00;0;21;18;90;75;1;1
2020-01-23 22:30:00;1;30;22;69;55;2;2
2020-01-23 22:45:00;1;16;21;80;58;1;1
2020-01-23 23:00:00;0;15;15;40;25;2;2
2020-01-23 23:15:00;0;12;15;24;12;1;1
2020-01-23 23:30:00;0;15;10;23;13;1;1
2020-01-23 23:45:00;0;22;14;26;5;0;0
