DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-01-02 00:00:00;0;11;4;9;3;0;0
2020-01-02 00:15:00;0;6;11;5;3;2;2
2020-01-02 00:30:00;0;7;2;3;7;1;1
2020-01-02 00:45:00;1;7;6;3;8;1;1
2020-01-02 01:00:00;0;3;1;5;10;0;0
2020-01-02 01:15:00;0;4;3;4;2;0;0
2020-01-02 01:30:00;1;7;3;10;2;0;0
2020-01-02 01:45:00;0;3;0;8;3;0;0
2020-01-02 02:00:00;0;2;4;3;3;0;0
2020-01-02 02:15:00;0;1;1;6;5;0;0
2020-01-02 02:30:00;0;1;0;2;2;0;0
2020-01-02 02:45:00;0;7;2;4;2;0;0
2020-01-02 03:00:00;0;1;2;5;1;0;0
2020-01-02 03:15:00;0;5;4;9;3;0;0
2020-01-02 03:30:00;0;3;2;6;3;0;0
2020-01-02 03:45:00;0;1;0;6;2;0;0
2020-01-02 04:00:00;0;6;2;3;4;0;0
2020-01-02 04:15:00;0;3;2;11;5;0;0
2020-01-02 04:30:00;0;13;8;15;7;0;0
2020-01-02 04:45:00;0;9;5;12;6;0;0
2020-01-02 05:00:00;0;9;7;15;7;0;0
2020-01-02 05:15:00;0;21;11;14;8;0;0
2020-01-02 05:30:00;0;26;25;18;18;1;1
2020-01-02 05:45:00;1;25;18;27;28;2;2
2020-01-02 06:00:00;4;19;13;17;21;4;4
2020-01-02 06:15:00;0;29;24;17;20;2;2
2020-01-02 06:30:00;1;53;52;33;29;6;6
2020-01-02 06:45:00;3;39;30;27;22;2;2
2020-01-02 07:00:00;3;44;45;32;36;5;6
2020-01-02 07:15:00;5;53;46;44;34;4;4
2020-01-02 07:30:00;7;60;49;51;50;5;5
2020-01-02 07:45:00;1;65;48;57;48;3;3
2020-01-02 08:00:00;4;57;50;59;40;3;3
2020-01-02 08:15:00;9;59;48;56;43;4;4
2020-01-02 08:30:00;2;67;59;64;54;5;5
2020-01-02 08:45:00;10;64;66;72;62;2;2
2020-01-02 09:00:00;3;68;73;68;53;4;4
2020-01-02 09:15:00;10;66;73;62;55;3;3
2020-01-02 09:30:00;0;90;84;81;75;5;5
2020-01-02 09:45:00;15;87;95;89;104;3;3
2020-01-02 10:00:00;24;101;99;83;82;3;3
2020-01-02 10:15:00;8;97;96;99;80;4;4
2020-01-02 10:30:00;6;109;104;105;114;4;4
2020-01-02 10:45:00;16;99;100;115;88;3;3
2020-01-02 11:00:00;8;101;82;104;87;3;3
2020-01-02 11:15:00;8;111;102;103;100;4;4
2020-01-02 11:30:00;28;111;98;101;101;6;6
2020-01-02 11:45:00;11;113;105;116;91;2;2
2020-01-02 12:00:00;7;115;112;118;96;3;3
2020-01-02 12:15:00;11;98;98;63;131;3;3
2020-01-02 12:30:00;5;100;107;44;212;5;5
2020-01-02 12:45:00;16;106;105;36;189;3;3
2020-01-02 13:00:00;3;109;113;21;206;3;3
2020-01-02 13:15:00;9;104;111;18;202;4;3
2020-01-02 13:30:00;11;108;101;101;116;2;3
2020-01-02 13:45:00;7;120;126;131;130;5;5
2020-01-02 14:00:00;12;144;127;120;133;4;4
2020-01-02 14:15:00;33;121;115;113;115;2;2
2020-01-02 14:30:00;4;119;113;113;122;5;5
2020-01-02 14:45:00;7;126;122;112;136;3;3
2020-01-02 15:00:00;10;112;110;122;123;4;4
2020-01-02 15:15:00;6;115;103;135;136;3;2
2020-01-02 15:30:00;0;100;90;127;136;4;5
2020-01-02 15:45:00;8;100;109;101;138;4;4
2020-01-02 16:00:00;61;98;93;119;126;4;4
2020-01-02 16:15:00;26;108;103;123;115;2;2
2020-01-02 16:30:00;8;87;97;113;121;5;5
2020-01-02 16:45:00;9;86;90;119;128;4;4
2020-01-02 17:00:00;9;103;89;129;137;4;4
2020-01-02 17:15:00;17;93;99;125;137;3;2
2020-01-02 17:30:00;3;93;79;116;103;5;6
2020-01-02 17:45:00;8;103;96;120;85;3;3
2020-01-02 18:00:00;9;84;90;93;108;4;4
2020-01-02 18:15:00;13;85;74;109;92;3;3
2020-01-02 18:30:00;5;74;80;75;88;5;5
2020-01-02 18:45:00;5;84;80;83;83;4;4
2020-01-02 19:00:00;3;69;63;81;73;3;3
2020-01-02 19:15:00;11;67;62;72;64;2;2
2020-01-02 19:30:00;8;48;47;69;63;6;6
2020-01-02 19:45:00;7;51;42;62;61;2;2
2020-01-02 20:00:00;2;56;43;70;56;3;3
2020-01-02 20:15:00;6;43;42;82;69;2;2
2020-01-02 20:30:00;3;46;35;61;46;3;3
2020-01-02 20:45:00;0;39;33;60;45;1;1
2020-01-02 21:00:00;0;29;27;51;33;3;3
2020-01-02 21:15:00;1;26;41;54;35;1;1
2020-01-02 21:30:00;2;36;30;45;33;1;1
2020-01-02 21:45:00;2;33;23;39;43;1;1
2020-01-02 22:00:00;0;25;16;47;44;2;2
2020-01-02 22:15:00;0;14;20;44;37;1;1
2020-01-02 22:30:00;0;21;17;45;30;1;1
2020-01-02 22:45:00;0;26;18;38;26;1;1
2020-01-02 23:00:00;0;17;13;30;12;2;2
2020-01-02 23:15:00;1;16;7;28;17;1;1
2020-01-02 23:30:00;2;14;9;25;16;1;1
2020-01-02 23:45:00;0;13;10;20;14;0;0
