DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-09-08 00:00:00;0;6;6;1;0;0;7;0;0
2020-09-08 00:15:00;1;3;7;0;0;1;3;0;0
2020-09-08 00:30:00;1;5;8;1;1;0;2;0;0
2020-09-08 00:45:00;1;2;2;1;0;0;4;0;0
2020-09-08 01:00:00;0;3;7;1;0;0;5;0;0
2020-09-08 01:15:00;1;4;6;0;0;0;4;0;0
2020-09-08 01:30:00;1;2;4;0;0;1;5;0;0
2020-09-08 01:45:00;1;2;3;0;0;0;5;0;0
2020-09-08 02:00:00;0;1;1;0;0;0;1;0;0
2020-09-08 02:15:00;0;0;1;0;0;0;2;0;0
2020-09-08 02:30:00;0;3;3;0;0;0;2;0;0
2020-09-08 02:45:00;0;1;1;0;0;0;0;0;0
2020-09-08 03:00:00;1;1;1;0;0;0;0;0;0
2020-09-08 03:15:00;0;0;1;0;0;1;4;0;0
2020-09-08 03:30:00;0;2;3;1;0;0;1;0;0
2020-09-08 03:45:00;0;2;3;0;0;1;1;0;0
2020-09-08 04:00:00;6;4;7;1;0;0;4;0;0
2020-09-08 04:15:00;1;3;2;2;0;0;2;0;0
2020-09-08 04:30:00;2;2;3;1;0;0;4;0;0
2020-09-08 04:45:00;5;7;8;3;0;1;7;0;0
2020-09-08 05:00:00;14;14;15;4;1;5;36;0;0
2020-09-08 05:15:00;7;15;30;5;5;5;50;0;0
2020-09-08 05:30:00;14;22;35;8;4;5;65;0;0
2020-09-08 05:45:00;28;35;59;37;10;23;69;0;0
2020-09-08 06:00:00;19;29;42;15;1;5;35;0;0
2020-09-08 06:15:00;33;42;58;18;6;12;44;0;0
2020-09-08 06:30:00;21;25;46;21;15;20;64;1;4
2020-09-08 06:45:00;48;44;81;22;19;23;85;0;7
2020-09-08 07:00:00;42;35;68;14;7;16;77;2;2
2020-09-08 07:15:00;48;57;86;39;13;9;76;5;8
2020-09-08 07:30:00;65;47;73;34;10;11;123;27;13
2020-09-08 07:45:00;92;92;127;25;9;12;113;4;9
2020-09-08 08:00:00;51;60;103;22;9;9;100;6;17
2020-09-08 08:15:00;43;40;64;32;8;8;82;4;10
2020-09-08 08:30:00;24;38;65;18;8;9;68;0;12
2020-09-08 08:45:00;38;45;76;24;11;9;86;2;2
2020-09-08 09:00:00;43;51;67;18;11;12;48;3;17
2020-09-08 09:15:00;32;47;64;17;9;4;59;2;1
2020-09-08 09:30:00;36;51;65;18;8;2;56;8;10
2020-09-08 09:45:00;34;47;69;23;12;6;49;4;2
2020-09-08 10:00:00;34;43;65;20;8;10;48;1;0
2020-09-08 10:15:00;44;40;70;12;6;2;62;1;5
2020-09-08 10:30:00;35;41;63;25;9;2;75;5;4
2020-09-08 10:45:00;50;52;79;23;11;0;76;9;14
2020-09-08 11:00:00;32;41;60;15;8;5;51;10;33
2020-09-08 11:15:00;48;67;97;15;4;3;73;5;25
2020-09-08 11:30:00;50;73;91;18;8;3;66;4;20
2020-09-08 11:45:00;44;51;73;25;9;8;86;3;1
2020-09-08 12:00:00;31;49;68;19;7;6;61;4;11
2020-09-08 12:15:00;40;52;76;19;5;4;71;7;31
2020-09-08 12:30:00;39;51;80;24;12;4;93;3;13
2020-09-08 12:45:00;31;57;74;17;8;3;83;3;17
2020-09-08 13:00:00;39;49;68;26;8;5;90;8;19
2020-09-08 13:15:00;32;47;76;16;10;5;82;2;36
2020-09-08 13:30:00;29;40;66;17;10;7;101;9;9
2020-09-08 13:45:00;39;53;87;18;8;5;76;6;5
2020-09-08 14:00:00;43;59;86;20;9;11;71;7;3
2020-09-08 14:15:00;56;84;116;29;8;9;80;5;2
2020-09-08 14:30:00;79;100;126;26;8;4;96;11;11
2020-09-08 14:45:00;93;89;146;32;8;7;90;6;8
2020-09-08 15:00:00;90;110;186;51;8;9;69;20;9
2020-09-08 15:15:00;85;92;131;20;9;7;83;6;4
2020-09-08 15:30:00;112;99;144;99;11;9;151;6;30
2020-09-08 15:45:00;116;109;107;101;11;26;142;3;42
2020-09-08 16:00:00;104;96;79;68;12;28;155;17;11
2020-09-08 16:15:00;131;101;87;68;11;21;178;10;13
2020-09-08 16:30:00;92;111;120;33;11;10;143;1;18
2020-09-08 16:45:00;68;71;136;15;10;6;138;15;14
2020-09-08 17:00:00;72;69;126;15;7;2;87;5;7
2020-09-08 17:15:00;63;73;111;30;6;6;119;2;9
2020-09-08 17:30:00;66;69;104;23;11;5;94;0;18
2020-09-08 17:45:00;70;63;100;23;11;3;75;7;10
2020-09-08 18:00:00;41;64;85;18;10;2;87;9;4
2020-09-08 18:15:00;40;63;86;16;10;5;68;9;13
2020-09-08 18:30:00;39;39;61;11;5;4;88;2;6
2020-09-08 18:45:00;40;29;54;14;8;1;58;0;5
2020-09-08 19:00:00;24;40;54;11;9;2;57;0;1
2020-09-08 19:15:00;30;48;65;10;5;3;52;0;30
2020-09-08 19:30:00;24;37;54;12;3;1;43;0;3
2020-09-08 19:45:00;22;36;44;9;4;3;41;3;1
2020-09-08 20:00:00;32;33;65;7;5;4;71;0;10
2020-09-08 20:15:00;15;23;36;9;7;5;49;1;9
2020-09-08 20:30:00;24;27;46;7;5;2;42;1;0
2020-09-08 20:45:00;20;27;35;10;3;1;38;1;0
2020-09-08 21:00:00;25;27;41;10;7;8;38;2;0
2020-09-08 21:15:00;11;25;38;8;7;7;44;3;0
2020-09-08 21:30:00;15;15;29;7;5;4;41;7;0
2020-09-08 21:45:00;22;17;36;7;4;4;24;0;0
2020-09-08 22:00:00;15;21;32;8;3;3;26;0;1
2020-09-08 22:15:00;8;15;23;1;1;0;29;0;0
2020-09-08 22:30:00;9;16;22;7;5;1;20;3;0
2020-09-08 22:45:00;7;14;24;1;0;0;18;0;0
2020-09-08 23:00:00;2;9;12;1;0;0;12;0;0
2020-09-08 23:15:00;2;11;12;1;0;0;6;0;2
2020-09-08 23:30:00;1;6;6;1;1;0;1;0;0
