DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2019-08-26 00:00:00;3;5;1;1;0;0;0;3;5;0;0;0;0;0
2019-08-26 00:15:00;4;5;1;0;1;0;0;1;4;0;0;0;0;0
2019-08-26 00:30:00;3;1;1;1;0;0;0;6;4;0;0;0;0;0
2019-08-26 00:45:00;255;4;3;1;0;0;0;0;5;0;0;0;0;0
2019-08-26 01:00:00;30;2;0;0;2;1;0;2;5;0;0;0;0;0
2019-08-26 01:15:00;32;2;0;0;1;0;0;1;1;0;0;0;0;0
2019-08-26 01:30:00;259;0;0;0;0;1;0;2;6;0;0;0;0;0
2019-08-26 01:45:00;257;2;0;0;0;0;0;2;6;0;0;0;0;0
2019-08-26 02:00:00;257;2;0;0;0;0;0;1;2;0;0;0;0;0
2019-08-26 02:15:00;4;5;2;1;0;2;0;3;4;0;0;0;0;0
2019-08-26 02:30:00;254;1;0;0;1;0;0;1;1;0;0;0;0;0
2019-08-26 02:45:00;266;3;1;0;0;0;0;1;4;0;0;0;0;0
2019-08-26 03:00:00;254;1;0;0;0;1;1;0;0;0;0;0;0;0
2019-08-26 03:15:00;306;1;0;0;0;0;0;1;0;0;0;0;0;0
2019-08-26 03:30:00;24;1;0;1;0;0;0;1;3;0;0;0;0;0
2019-08-26 03:45:00;289;0;0;1;1;0;0;2;3;0;0;0;0;0
2019-08-26 04:00:00;267;1;0;0;0;0;1;2;5;0;0;0;0;0
2019-08-26 04:15:00;36;2;0;0;0;0;0;2;4;0;0;0;0;0
2019-08-26 04:30:00;3;2;0;0;0;0;0;1;4;0;0;0;0;0
2019-08-26 04:45:00;263;7;7;9;1;0;0;10;29;0;0;0;0;0
2019-08-26 05:00:00;261;7;11;12;0;0;0;12;30;0;0;0;0;0
2019-08-26 05:15:00;254;10;13;16;6;0;0;49;79;0;0;0;2;1
