DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-05-05 00:00:00;1;1;2;1;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 00:15:00;1;1;0;2;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 00:30:00;0;1;1;0;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 00:45:00;3;1;1;1;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 01:00:00;1;0;5;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 01:15:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 01:30:00;1;1;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 01:45:00;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 02:00:00;0;0;2;1;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 02:15:00;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 02:30:00;1;2;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 02:45:00;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 03:00:00;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 03:15:00;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 03:30:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 03:45:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 04:00:00;1;3;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 04:15:00;0;3;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 04:30:00;5;1;2;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 04:45:00;1;1;4;3;8;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 05:00:00;5;11;6;1;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 05:15:00;5;5;9;8;25;5;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 05:30:00;7;16;9;4;37;19;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 05:45:00;9;21;27;9;46;38;12;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 06:00:00;10;16;21;9;26;28;13;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 06:15:00;6;20;22;13;49;31;5;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-05 06:30:00;21;25;24;16;94;28;11;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 06:45:00;16;28;28;11;81;30;13;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 07:00:00;13;24;32;15;61;37;18;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 07:15:00;21;29;54;23;77;38;18;7;0;9;0;1;0;1;0;0;0;0;0;0;0;0
2020-05-05 07:30:00;22;46;43;18;90;39;41;8;0;10;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 07:45:00;25;49;43;21;83;21;27;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 08:00:00;21;33;30;21;66;24;22;3;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 08:15:00;16;30;22;20;54;21;13;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 08:30:00;19;27;33;16;61;16;25;3;0;13;0;0;0;3;0;0;0;0;0;0;1;0
2020-05-05 08:45:00;25;37;17;13;65;25;19;2;0;10;0;0;0;0;0;0;0;0;0;0;1;0
2020-05-05 09:00:00;20;23;18;17;43;15;28;6;0;9;0;0;0;0;0;0;0;0;0;1;0;0
2020-05-05 09:15:00;21;22;14;18;51;21;27;4;0;10;0;0;0;0;0;3;0;0;0;0;0;0
2020-05-05 09:30:00;23;28;30;14;63;19;35;4;0;8;0;2;8;0;0;0;0;0;0;0;0;0
2020-05-05 09:45:00;22;31;35;27;59;12;32;6;0;9;0;0;0;0;0;1;0;0;0;0;0;0
2020-05-05 10:00:00;27;20;24;23;54;14;23;8;0;15;0;0;0;0;1;0;0;0;0;0;0;0
2020-05-05 10:15:00;21;26;24;20;49;14;26;3;0;5;0;5;0;4;2;0;0;1;0;0;0;0
2020-05-05 10:30:00;19;29;25;13;73;16;34;6;0;9;0;1;2;1;0;0;0;2;6;0;0;0
2020-05-05 10:45:00;25;29;27;19;59;12;21;5;0;16;0;1;0;2;2;0;0;0;0;0;0;0
2020-05-05 11:00:00;21;32;30;20;57;13;30;0;0;11;0;0;0;4;6;0;0;1;0;0;0;0
2020-05-05 11:15:00;35;44;32;19;66;15;30;1;0;15;0;1;1;1;0;0;0;0;0;0;3;0
2020-05-05 11:30:00;30;29;32;22;60;14;30;3;0;17;0;0;0;1;26;0;0;0;0;1;0;0
2020-05-05 11:45:00;23;32;25;18;56;16;28;5;0;10;0;5;8;0;0;0;0;1;0;0;0;0
2020-05-05 12:00:00;24;30;27;26;60;16;36;4;0;11;0;0;0;0;1;0;0;4;0;0;0;0
2020-05-05 12:15:00;27;34;24;17;62;8;38;2;0;11;0;4;1;2;1;0;0;0;0;0;0;0
2020-05-05 12:30:00;29;26;34;32;64;15;32;6;0;7;0;1;0;0;0;0;0;0;0;2;2;0
2020-05-05 12:45:00;27;32;22;17;51;8;62;4;0;10;0;3;0;0;0;0;0;0;0;0;0;0
2020-05-05 13:00:00;31;27;26;28;70;10;42;5;0;13;0;7;3;1;0;0;0;0;0;2;0;0
2020-05-05 13:15:00;32;47;18;26;61;15;36;5;0;14;0;1;1;0;0;0;0;0;0;0;0;0
2020-05-05 13:30:00;35;40;27;24;72;15;28;5;0;17;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-05 13:45:00;27;37;25;28;57;17;31;6;0;5;0;0;0;1;0;0;0;0;0;0;0;0
2020-05-05 14:00:00;27;36;19;27;71;16;34;3;0;11;0;2;0;3;0;0;0;1;1;0;0;0
2020-05-05 14:15:00;37;43;27;30;54;10;24;5;0;11;0;0;0;2;0;0;0;0;0;1;3;0
2020-05-05 14:30:00;39;45;28;24;64;14;35;3;0;13;0;0;0;0;0;0;0;0;0;1;1;0
2020-05-05 14:45:00;30;35;26;26;80;11;21;5;0;14;0;0;0;7;8;0;0;0;0;0;0;0
2020-05-05 15:00:00;35;40;29;27;60;10;28;6;0;17;0;2;16;1;0;0;0;1;0;0;2;0
2020-05-05 15:15:00;45;51;31;27;55;9;37;4;0;13;0;0;0;4;1;0;4;0;0;1;0;0
2020-05-05 15:30:00;34;42;30;33;54;8;42;2;0;10;0;2;1;3;0;0;0;0;0;0;0;0
2020-05-05 15:45:00;44;47;28;35;68;11;35;8;0;21;0;2;6;0;0;0;0;0;0;0;0;0
2020-05-05 16:00:00;43;44;34;29;69;10;44;10;0;16;0;0;1;0;0;0;0;0;0;1;0;0
2020-05-05 16:15:00;39;58;38;33;69;14;46;1;0;18;0;1;0;1;2;0;0;1;0;3;1;0
2020-05-05 16:30:00;37;45;37;34;69;16;45;5;0;16;0;4;0;0;0;0;0;1;1;0;0;0
2020-05-05 16:45:00;36;40;27;34;68;8;44;6;0;21;0;1;0;0;0;0;0;0;0;0;0;0
2020-05-05 17:00:00;44;45;32;38;68;8;40;6;0;18;0;3;30;0;0;0;0;1;20;0;6;1
2020-05-05 17:15:00;35;48;32;44;81;3;42;7;0;22;0;1;1;0;0;0;0;0;0;0;0;0
2020-05-05 17:30:00;40;35;31;38;61;10;26;2;0;19;0;0;0;0;0;0;0;0;0;1;2;0
2020-05-05 17:45:00;40;37;26;37;64;7;29;8;0;18;0;2;0;0;0;0;0;0;0;1;0;0
2020-05-05 18:00:00;30;26;21;19;54;5;25;4;0;21;0;0;0;0;0;0;0;0;0;1;0;1
2020-05-05 18:15:00;25;31;27;29;57;5;29;5;0;15;0;3;9;0;0;0;0;0;0;0;0;0
2020-05-05 18:30:00;25;23;31;20;56;5;28;1;0;12;0;1;0;0;0;0;0;0;0;1;3;0
2020-05-05 18:45:00;26;24;25;20;53;11;21;2;0;17;0;0;0;2;18;0;0;5;0;14;0;0
2020-05-05 19:00:00;20;33;19;20;37;5;17;4;0;6;0;1;0;0;0;0;0;0;0;1;3;0
2020-05-05 19:15:00;11;22;24;15;40;5;27;3;0;3;0;0;0;0;0;0;0;1;0;0;0;0
2020-05-05 19:30:00;13;23;26;18;44;5;13;2;0;14;0;0;0;1;0;0;0;0;0;6;0;0
2020-05-05 19:45:00;21;15;27;22;22;4;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 20:00:00;15;17;19;20;32;12;13;4;0;5;0;1;0;0;0;0;0;1;0;0;0;0
2020-05-05 20:15:00;14;16;13;20;31;6;11;2;0;5;0;1;0;2;0;0;0;0;0;0;0;0
2020-05-05 20:30:00;16;9;12;10;30;6;8;2;0;4;0;0;0;0;0;0;0;1;0;0;0;0
2020-05-05 20:45:00;6;9;16;8;18;8;7;1;0;3;0;3;0;0;0;0;0;0;0;1;0;0
2020-05-05 21:00:00;11;8;11;10;14;7;12;2;0;1;0;1;0;0;0;0;0;0;0;0;2;0
2020-05-05 21:15:00;12;3;5;4;29;5;5;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 21:30:00;9;8;5;5;17;2;7;2;0;3;0;0;0;2;0;0;0;0;0;0;0;0
2020-05-05 21:45:00;10;7;6;5;21;3;6;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0
2020-05-05 22:00:00;16;6;8;9;17;4;7;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 22:15:00;4;11;6;8;15;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 22:30:00;9;3;2;3;12;1;4;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 22:45:00;8;3;8;3;8;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 23:00:00;7;4;6;12;10;3;6;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 23:15:00;6;2;5;8;11;3;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 23:30:00;1;1;7;2;4;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
