DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-06-01 00:00:00;7;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 00:15:00;9;0;4;1;0;0;0;0;0;0;0;0
2020-06-01 00:30:00;5;0;6;1;0;0;0;0;0;0;0;0
2020-06-01 00:45:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-06-01 01:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-06-01 01:15:00;4;0;1;0;0;0;0;0;0;0;0;0
2020-06-01 01:30:00;2;0;1;1;0;0;0;0;0;0;0;0
2020-06-01 01:45:00;5;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 02:00:00;4;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 02:15:00;8;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 02:30:00;3;0;5;0;0;0;0;0;0;0;0;0
2020-06-01 02:45:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-06-01 03:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 03:30:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-06-01 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 04:15:00;3;0;0;1;0;0;0;0;0;0;0;0
2020-06-01 04:30:00;3;0;1;0;0;0;0;0;0;0;0;0
2020-06-01 04:45:00;0;0;1;0;0;0;0;0;0;0;0;0
2020-06-01 05:00:00;3;0;0;0;0;0;0;0;0;0;0;0
2020-06-01 05:15:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-06-01 05:30:00;0;0;3;1;0;0;0;0;0;0;0;0
2020-06-01 05:45:00;1;0;4;0;0;0;0;0;0;0;0;0
2020-06-01 06:00:00;5;0;3;0;0;0;0;0;0;0;0;0
2020-06-01 06:15:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-06-01 06:30:00;4;0;3;1;0;0;0;0;0;0;0;0
2020-06-01 06:45:00;4;0;4;0;0;0;0;0;0;0;0;0
2020-06-01 07:00:00;1;0;7;0;0;0;0;0;0;0;0;0
2020-06-01 07:15:00;8;0;8;1;0;0;0;0;0;0;0;0
2020-06-01 07:30:00;9;0;10;2;0;0;0;0;0;0;0;0
2020-06-01 07:45:00;7;0;7;0;0;0;0;0;0;0;0;0
2020-06-01 08:00:00;7;0;10;2;0;0;0;4;0;0;0;0
2020-06-01 08:15:00;7;0;19;3;0;0;0;0;0;0;0;0
2020-06-01 08:30:00;12;0;16;1;0;0;0;0;0;1;0;0
2020-06-01 08:45:00;15;0;16;4;0;1;1;0;0;0;0;0
2020-06-01 09:00:00;15;0;18;0;1;0;4;0;0;0;0;0
2020-06-01 09:15:00;18;0;26;4;1;0;0;1;0;0;0;0
2020-06-01 09:30:00;22;0;23;2;0;1;1;0;5;0;0;0
2020-06-01 09:45:00;31;0;29;2;0;0;0;0;0;0;0;0
2020-06-01 10:00:00;21;0;32;4;0;0;0;0;0;0;0;0
2020-06-01 10:15:00;34;0;31;4;14;2;0;0;0;0;0;0
2020-06-01 10:30:00;33;0;34;5;5;0;0;1;0;0;0;0
2020-06-01 10:45:00;27;0;34;8;0;0;1;4;0;0;0;0
2020-06-01 11:00:00;39;0;34;1;6;0;0;1;0;0;0;0
2020-06-01 11:15:00;23;0;40;3;1;0;1;0;0;0;0;0
2020-06-01 11:30:00;31;0;42;2;4;1;0;0;0;0;0;0
2020-06-01 11:45:00;41;0;38;1;10;2;0;0;0;0;0;0
2020-06-01 12:00:00;35;0;33;6;1;0;0;0;0;0;0;0
2020-06-01 12:15:00;27;0;38;11;3;14;1;4;0;0;0;0
2020-06-01 12:30:00;46;0;47;8;7;0;1;0;0;0;0;0
2020-06-01 12:45:00;44;0;39;5;2;0;1;14;0;0;0;0
2020-06-01 13:00:00;38;0;41;6;3;0;7;0;0;0;0;0
2020-06-01 13:15:00;39;0;32;5;1;0;1;0;0;0;0;0
2020-06-01 13:30:00;36;0;47;10;2;4;15;1;0;0;0;0
2020-06-01 13:45:00;37;0;44;13;14;0;1;4;0;0;0;0
2020-06-01 14:00:00;49;0;40;9;4;1;0;0;0;0;0;0
2020-06-01 14:15:00;37;0;47;10;4;3;8;0;1;0;0;0
2020-06-01 14:30:00;40;0;34;1;4;1;3;0;0;0;0;0
2020-06-01 14:45:00;53;0;37;4;7;0;7;2;1;0;0;0
2020-06-01 15:00:00;32;0;37;2;7;0;1;0;0;0;0;0
2020-06-01 15:15:00;41;0;49;11;10;2;3;0;0;0;0;0
2020-06-01 15:30:00;48;0;37;2;4;0;9;0;0;0;0;0
2020-06-01 15:45:00;47;0;40;6;0;1;0;0;0;0;0;0
2020-06-01 16:00:00;38;0;31;2;14;3;0;0;0;0;0;0
2020-06-01 16:15:00;33;0;36;9;11;2;8;0;0;0;0;0
2020-06-01 16:30:00;36;0;35;7;4;16;0;1;0;0;0;0
2020-06-01 16:45:00;49;0;41;2;4;0;3;0;0;0;0;0
2020-06-01 17:00:00;51;0;48;13;4;0;1;0;0;0;0;0
2020-06-01 17:15:00;39;0;52;10;7;0;7;3;0;1;0;0
2020-06-01 17:30:00;50;0;34;6;1;0;7;2;0;0;0;0
2020-06-01 17:45:00;43;0;37;6;20;1;30;0;0;0;0;0
2020-06-01 18:00:00;45;0;44;11;0;5;12;3;0;0;0;0
2020-06-01 18:15:00;42;0;45;5;3;0;29;0;0;0;0;0
2020-06-01 18:30:00;43;0;30;7;9;8;0;0;0;0;0;0
2020-06-01 18:45:00;51;0;29;5;5;0;0;3;0;0;0;0
2020-06-01 19:00:00;45;0;42;9;3;0;12;0;0;0;0;0
2020-06-01 19:15:00;45;0;40;6;4;3;3;4;1;0;0;0
2020-06-01 19:30:00;39;0;43;6;0;3;0;0;0;0;0;0
2020-06-01 19:45:00;39;0;26;9;2;0;12;0;0;0;0;0
2020-06-01 20:00:00;42;0;31;3;0;0;2;1;0;0;0;0
2020-06-01 20:15:00;35;0;32;5;1;2;2;0;0;0;0;0
2020-06-01 20:30:00;40;0;23;6;0;0;0;4;0;0;0;0
2020-06-01 20:45:00;21;0;35;3;0;0;0;3;0;0;0;0
2020-06-01 21:00:00;31;0;28;0;0;0;7;0;0;0;0;0
2020-06-01 21:15:00;19;0;22;3;0;0;0;0;0;0;0;0
2020-06-01 21:30:00;21;0;25;2;0;0;0;0;0;0;0;0
2020-06-01 21:45:00;30;0;13;1;0;0;0;0;0;0;0;0
2020-06-01 22:00:00;22;0;11;1;0;0;0;0;0;0;0;0
2020-06-01 22:15:00;19;0;12;1;0;0;3;0;0;0;0;0
2020-06-01 22:30:00;17;0;19;0;0;0;0;0;0;0;0;0
2020-06-01 22:45:00;21;0;5;0;0;0;0;0;0;0;0;0
2020-06-01 23:00:00;13;0;9;0;0;0;0;0;0;0;0;0
2020-06-01 23:15:00;12;0;13;2;0;0;0;0;0;0;0;0
2020-06-01 23:30:00;6;0;10;1;0;0;0;0;0;0;0;0
2020-06-01 23:45:00;4;0;2;1;0;0;0;0;0;0;0;0
