DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-11-28 00:00:00;9;9;1;3;3;11;10;9
2020-11-28 00:15:00;7;10;3;9;9;16;6;5
2020-11-28 00:30:00;12;14;5;3;0;4;7;3
2020-11-28 00:45:00;2;6;3;3;2;5;8;5
2020-11-28 01:00:00;9;7;3;6;5;8;11;4
2020-11-28 01:15:00;6;5;0;5;3;8;11;5
2020-11-28 01:30:00;4;5;2;2;1;4;10;4
2020-11-28 01:45:00;4;7;3;1;1;3;3;9
2020-11-28 02:00:00;4;7;10;1;3;6;4;4
2020-11-28 02:15:00;3;5;2;3;3;5;8;3
2020-11-28 02:30:00;3;6;4;3;3;6;3;0
2020-11-28 02:45:00;5;5;2;1;1;2;4;2
2020-11-28 03:00:00;2;2;3;2;2;3;5;2
2020-11-28 03:15:00;0;3;3;0;0;0;3;1
2020-11-28 03:30:00;0;0;0;0;0;2;2;3
2020-11-28 03:45:00;5;6;2;2;2;1;3;3
2020-11-28 04:00:00;1;2;1;1;1;1;4;3
2020-11-28 04:15:00;3;2;2;1;1;3;2;1
2020-11-28 04:30:00;3;6;1;1;1;2;3;3
2020-11-28 04:45:00;3;8;5;4;6;8;5;4
2020-11-28 05:00:00;7;3;2;3;5;5;8;2
2020-11-28 05:15:00;10;11;5;6;7;16;12;4
2020-11-28 05:30:00;15;18;8;4;4;13;16;8
2020-11-28 05:45:00;26;19;11;11;12;19;17;3
2020-11-28 06:00:00;13;14;8;6;7;12;13;5
2020-11-28 06:15:00;16;23;11;9;7;14;15;11
2020-11-28 06:30:00;7;17;13;14;16;24;16;5
2020-11-28 06:45:00;20;21;13;11;8;17;16;4
2020-11-28 07:00:00;16;14;8;7;9;14;18;11
2020-11-28 07:15:00;16;16;16;8;12;23;19;18
2020-11-28 07:30:00;20;14;20;22;20;50;29;18
2020-11-28 07:45:00;22;24;12;36;34;62;26;14
2020-11-28 08:00:00;27;25;21;20;16;40;18;12
2020-11-28 08:15:00;31;31;23;15;20;42;27;22
