DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-07-25 00:00:00;14;7;6;0;1;9;21;12
2020-07-25 00:15:00;7;13;10;2;2;13;23;8
2020-07-25 00:30:00;21;17;8;1;1;9;12;6
2020-07-25 00:45:00;14;9;5;2;1;12;18;6
2020-07-25 01:00:00;14;14;6;1;2;9;14;7
2020-07-25 01:15:00;13;10;6;0;1;5;12;5
2020-07-25 01:30:00;7;8;3;1;1;8;11;6
2020-07-25 01:45:00;4;4;2;0;0;7;11;4
2020-07-25 02:00:00;4;5;2;0;0;4;4;1
2020-07-25 02:15:00;4;3;1;3;3;6;7;6
2020-07-25 02:30:00;9;4;1;0;0;5;1;2
2020-07-25 02:45:00;2;2;0;1;1;4;12;6
2020-07-25 03:00:00;3;3;1;0;0;5;11;5
2020-07-25 03:15:00;4;5;4;0;0;4;6;6
2020-07-25 03:30:00;3;4;1;0;1;5;1;3
2020-07-25 03:45:00;3;6;2;0;0;6;9;5
2020-07-25 04:00:00;5;5;4;1;1;4;6;3
2020-07-25 04:15:00;4;7;3;2;2;3;9;5
2020-07-25 04:30:00;2;7;2;1;0;4;4;1
2020-07-25 04:45:00;6;5;2;1;0;4;8;3
2020-07-25 05:00:00;8;5;2;3;1;5;13;3
2020-07-25 05:15:00;6;7;2;1;0;7;10;9
2020-07-25 05:30:00;12;13;3;0;1;5;19;7
2020-07-25 05:45:00;16;17;7;1;0;10;17;7
2020-07-25 06:00:00;20;24;11;0;0;3;15;6
2020-07-25 06:15:00;17;25;16;0;0;7;23;9
2020-07-25 06:30:00;20;15;6;3;3;12;19;9
2020-07-25 06:45:00;22;23;6;4;3;15;27;10
2020-07-25 07:00:00;29;19;12;2;2;5;24;12
2020-07-25 07:15:00;28;21;10;3;3;24;24;7
2020-07-25 07:30:00;43;35;16;4;3;22;25;10
2020-07-25 07:45:00;40;42;12;8;5;27;42;24
2020-07-25 08:00:00;41;28;8;2;5;23;25;4
2020-07-25 08:15:00;48;42;17;6;7;24;43;20
2020-07-25 08:30:00;64;60;25;4;5;42;57;31
2020-07-25 08:45:00;82;71;22;12;5;56;58;40
2020-07-25 09:00:00;78;68;29;6;7;51;57;44
2020-07-25 09:15:00;79;68;30;8;8;38;77;35
2020-07-25 09:30:00;90;78;22;7;3;46;74;36
2020-07-25 09:45:00;105;97;30;9;7;36;91;52
2020-07-25 10:00:00;95;100;30;15;10;53;86;51
2020-07-25 10:15:00;112;107;29;6;5;34;97;67
2020-07-25 10:30:00;87;104;33;7;5;43;120;68
2020-07-25 10:45:00;120;101;39;8;9;44;105;57
2020-07-25 11:00:00;121;120;36;11;10;57;114;73
2020-07-25 11:15:00;134;110;36;11;13;53;117;76
2020-07-25 11:30:00;102;112;29;8;11;39;128;89
2020-07-25 11:45:00;106;121;42;8;10;44;129;89
2020-07-25 12:00:00;94;101;38;11;10;49;119;72
2020-07-25 12:15:00;110;90;23;8;11;39;138;77
2020-07-25 12:30:00;107;108;26;4;6;49;105;66
2020-07-25 12:45:00;115;117;28;12;8;51;135;78
2020-07-25 13:00:00;90;90;36;6;7;47;113;77
2020-07-25 13:15:00;109;108;31;5;8;41;108;68
2020-07-25 13:30:00;86;88;39;10;13;48;116;75
2020-07-25 13:45:00;98;113;50;10;10;51;123;70
2020-07-25 14:00:00;110;113;37;16;16;71;149;88
2020-07-25 14:15:00;108;97;23;9;12;46;123;63
2020-07-25 14:30:00;110;90;32;14;8;58;114;72
2020-07-25 14:45:00;108;115;31;15;15;72;124;78
2020-07-25 15:00:00;103;111;25;13;7;57;128;79
2020-07-25 15:15:00;109;103;24;8;7;44;113;73
2020-07-25 15:30:00;113;104;30;9;10;57;104;71
2020-07-25 15:45:00;92;105;20;13;5;52;134;77
2020-07-25 16:00:00;103;89;39;11;10;57;128;79
2020-07-25 16:15:00;94;93;27;13;12;51;113;77
2020-07-25 16:30:00;98;107;25;9;10;49;124;70
2020-07-25 16:45:00;91;85;26;16;14;61;117;62
2020-07-25 17:00:00;117;115;31;13;7;41;116;74
2020-07-25 17:15:00;103;84;28;13;8;66;117;65
2020-07-25 17:30:00;93;84;33;8;6;60;112;66
2020-07-25 17:45:00;95;101;45;9;10;46;114;73
2020-07-25 18:00:00;82;78;35;9;9;51;114;56
2020-07-25 18:15:00;84;80;17;14;7;47;115;62
2020-07-25 18:30:00;65;52;22;5;8;38;108;44
2020-07-25 18:45:00;70;59;28;7;5;57;97;53
2020-07-25 19:00:00;66;52;23;8;10;55;91;50
2020-07-25 19:15:00;50;39;25;13;12;62;86;42
2020-07-25 19:30:00;52;45;21;6;5;41;69;49
2020-07-25 19:45:00;56;41;18;3;9;45;82;56
2020-07-25 20:00:00;48;38;24;3;5;32;70;32
2020-07-25 20:15:00;40;33;23;7;10;47;62;32
2020-07-25 20:30:00;39;25;17;8;7;38;38;21
2020-07-25 20:45:00;37;24;13;1;1;27;50;26
2020-07-25 21:00:00;31;24;17;4;3;38;48;26
2020-07-25 21:15:00;38;30;10;4;1;40;43;27
2020-07-25 21:30:00;38;30;18;2;5;34;34;18
2020-07-25 21:45:00;21;25;12;7;8;32;38;24
2020-07-25 22:00:00;38;25;11;3;5;41;42;26
2020-07-25 22:15:00;40;28;17;6;10;41;35;16
2020-07-25 22:30:00;30;25;8;6;4;34;24;12
2020-07-25 22:45:00;24;19;12;1;3;29;33;15
2020-07-25 23:00:00;33;30;11;3;3;21;39;16
2020-07-25 23:15:00;36;26;7;5;7;31;31;12
2020-07-25 23:30:00;21;8;4;0;1;12;25;13
2020-07-25 23:45:00;18;14;7;4;4;16;29;10
