DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-12-27 00:00:00;6;0;0;0;0;4;2;4;1;1;0
2019-12-27 00:15:00;4;0;0;0;0;8;0;8;0;3;0
2019-12-27 00:30:00;6;1;1;0;0;8;1;9;2;2;0
2019-12-27 00:45:00;4;0;0;0;0;10;4;10;1;2;0
2019-12-27 01:00:00;4;2;1;0;0;4;1;4;0;2;0
2019-12-27 01:15:00;4;0;0;0;0;2;2;2;1;1;0
2019-12-27 01:30:00;8;2;1;0;0;9;3;9;1;3;0
2019-12-27 01:45:00;5;1;1;0;0;1;0;1;0;2;0
2019-12-27 02:00:00;4;1;0;0;0;4;2;4;0;0;0
2019-12-27 02:15:00;3;1;1;0;0;6;5;6;3;8;0
2019-12-27 02:30:00;4;0;0;0;0;4;3;4;3;5;0
2019-12-27 02:45:00;4;3;4;0;0;3;1;3;3;2;0
2019-12-27 03:00:00;2;2;2;0;1;8;2;8;0;1;0
2019-12-27 03:15:00;1;1;1;0;0;5;2;5;0;1;0
2019-12-27 03:30:00;4;0;0;0;0;2;2;2;0;2;0
2019-12-27 03:45:00;5;2;1;1;0;5;1;5;3;5;0
2019-12-27 04:00:00;8;2;3;0;0;1;8;1;4;5;0
2019-12-27 04:15:00;9;1;0;0;0;2;4;2;3;4;0
2019-12-27 04:30:00;4;0;0;0;0;3;0;3;0;2;0
2019-12-27 04:45:00;6;1;2;0;0;9;3;9;1;3;0
2019-12-27 05:00:00;15;3;0;0;0;9;4;9;2;2;0
2019-12-27 05:15:00;17;3;4;0;0;9;10;9;6;3;0
2019-12-27 05:30:00;38;1;1;0;0;18;10;19;5;5;0
2019-12-27 05:45:00;25;4;4;0;0;14;7;13;5;7;0
2019-12-27 06:00:00;24;2;1;0;0;15;10;15;4;4;0
2019-12-27 06:15:00;25;8;5;0;0;19;8;20;7;12;0
2019-12-27 06:30:00;44;4;2;0;0;15;7;15;5;1;0
2019-12-27 06:45:00;67;3;1;0;1;9;10;9;7;2;0
2019-12-27 07:00:00;51;2;4;0;2;9;9;9;7;4;0
2019-12-27 07:15:00;52;3;3;0;0;24;8;24;9;4;0
2019-12-27 07:30:00;63;1;1;0;0;21;10;21;5;6;0
2019-12-27 07:45:00;75;2;1;0;1;25;24;25;13;8;0
2019-12-27 08:00:00;53;3;1;0;0;16;11;17;11;8;0
2019-12-27 08:15:00;62;2;1;0;0;26;15;26;10;5;0
2019-12-27 08:30:00;73;6;3;0;0;26;21;26;15;10;0
2019-12-27 08:45:00;57;1;1;0;0;35;28;35;11;6;0
2019-12-27 09:00:00;82;2;1;0;0;28;16;28;22;11;0
2019-12-27 09:15:00;105;2;0;2;0;41;26;41;24;10;0
2019-12-27 09:30:00;109;0;0;0;1;40;22;40;18;13;0
2019-12-27 09:45:00;99;3;1;1;1;60;37;60;30;13;0
2019-12-27 10:00:00;123;4;2;0;2;48;41;50;26;15;0
2019-12-27 10:15:00;120;5;2;1;0;68;34;67;36;15;0
2019-12-27 10:30:00;117;1;0;0;2;70;38;69;33;22;1
2019-12-27 10:45:00;123;2;0;0;1;97;36;96;36;17;0
2019-12-27 11:00:00;130;0;0;0;1;86;51;87;40;16;0
2019-12-27 11:15:00;142;2;1;0;2;86;45;82;49;13;0
2019-12-27 11:30:00;104;2;1;0;1;115;42;115;40;14;0
2019-12-27 11:45:00;124;6;1;1;4;135;32;135;25;18;0
2019-12-27 12:00:00;121;2;2;1;1;126;42;127;32;10;1
2019-12-27 12:15:00;117;2;1;0;1;123;49;122;32;18;0
2019-12-27 12:30:00;95;5;5;0;2;137;42;137;46;15;0
2019-12-27 12:45:00;98;11;5;0;0;141;46;143;34;18;2
2019-12-27 13:00:00;122;2;1;1;5;147;37;144;37;16;0
2019-12-27 13:15:00;112;4;0;0;0;110;31;111;33;9;0
2019-12-27 13:30:00;106;4;1;0;1;119;30;120;37;13;0
2019-12-27 13:45:00;118;1;0;0;0;138;33;137;30;11;0
2019-12-27 14:00:00;74;5;4;5;5;122;50;128;56;9;1
2019-12-27 14:15:00;17;8;4;2;10;72;129;74;83;10;0
2019-12-27 14:30:00;5;4;3;0;2;7;205;19;131;13;0
2019-12-27 14:45:00;2;5;6;0;0;4;182;5;132;5;0
2019-12-27 15:00:00;1;1;0;0;0;3;179;5;133;13;0
2019-12-27 15:15:00;28;3;2;0;3;46;146;46;125;9;1
2019-12-27 15:30:00;125;1;0;0;0;118;29;118;31;12;0
2019-12-27 15:45:00;93;4;2;0;1;180;29;178;28;13;0
2019-12-27 16:00:00;102;3;1;0;0;179;23;177;23;11;1
2019-12-27 16:15:00;89;7;3;0;1;181;19;178;18;10;1
2019-12-27 16:30:00;89;7;3;0;2;182;25;177;12;7;0
2019-12-27 16:45:00;79;7;3;0;0;155;26;154;12;9;0
2019-12-27 17:00:00;72;6;4;0;0;141;20;141;16;10;0
2019-12-27 17:15:00;82;3;0;0;6;171;24;173;8;7;0
2019-12-27 17:30:00;70;5;2;0;3;154;11;153;10;6;0
2019-12-27 17:45:00;62;3;1;1;0;116;22;117;7;12;0
2019-12-27 18:00:00;65;1;1;0;1;131;14;129;9;7;0
2019-12-27 18:15:00;58;5;1;0;0;114;16;114;6;5;0
2019-12-27 18:30:00;44;3;2;0;0;92;12;92;10;7;0
2019-12-27 18:45:00;61;5;1;0;0;72;10;69;4;3;0
