DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-09-08 00:00:00;5;2;0;3;1;4;6;0;0;0
2020-09-08 00:15:00;9;4;1;3;4;6;0;0;0;0
2020-09-08 00:30:00;5;0;0;7;9;10;4;0;0;0
2020-09-08 00:45:00;7;2;0;2;4;9;4;0;0;0
2020-09-08 01:00:00;3;1;2;7;6;6;2;0;0;0
2020-09-08 01:15:00;6;0;1;3;6;3;2;0;0;0
2020-09-08 01:30:00;4;4;0;4;3;5;0;0;0;0
2020-09-08 01:45:00;3;0;1;1;2;5;3;0;0;0
2020-09-08 02:00:00;5;4;1;1;2;3;0;0;0;0
2020-09-08 02:15:00;3;1;0;1;2;8;3;0;0;0
2020-09-08 02:30:00;2;1;0;1;2;6;3;0;0;0
2020-09-08 02:45:00;5;3;2;0;5;5;3;0;0;0
2020-09-08 03:00:00;3;2;4;4;4;10;5;0;0;0
2020-09-08 03:15:00;5;4;0;1;2;7;3;0;0;0
2020-09-08 03:30:00;0;0;0;2;3;7;0;0;0;0
2020-09-08 03:45:00;5;1;0;0;4;5;1;0;0;0
2020-09-08 04:00:00;1;3;1;2;3;5;1;0;0;0
2020-09-08 04:15:00;2;8;3;2;3;9;3;0;0;0
2020-09-08 04:30:00;6;8;3;3;3;4;5;0;0;0
2020-09-08 04:45:00;8;12;18;12;6;21;17;0;0;0
2020-09-08 05:00:00;10;27;42;13;6;35;20;0;0;0
2020-09-08 05:15:00;37;56;102;49;8;44;34;0;0;0
2020-09-08 05:30:00;53;81;106;49;27;39;47;1;0;0
2020-09-08 05:45:00;81;37;42;154;30;38;36;0;0;0
2020-09-08 06:00:00;74;31;49;138;41;40;34;0;0;0
2020-09-08 06:15:00;49;38;55;60;20;39;46;0;0;0
2020-09-08 06:30:00;57;51;79;71;12;45;68;0;0;0
2020-09-08 06:45:00;62;46;78;68;8;33;54;0;0;0
2020-09-08 07:00:00;70;49;75;55;20;18;45;0;0;0
2020-09-08 07:15:00;107;56;88;57;10;26;60;2;0;0
2020-09-08 07:30:00;99;45;59;60;13;34;69;0;0;0
2020-09-08 07:45:00;84;50;55;98;13;43;79;0;0;0
2020-09-08 08:00:00;86;39;51;70;12;33;51;1;0;0
2020-09-08 08:15:00;75;37;50;61;7;25;48;0;0;0
2020-09-08 08:30:00;77;26;40;52;7;26;94;0;0;0
2020-09-08 08:45:00;57;20;33;48;18;30;67;0;0;0
2020-09-08 09:00:00;86;30;35;34;16;25;63;0;0;0
2020-09-08 09:15:00;83;29;29;39;12;24;49;0;0;0
2020-09-08 09:30:00;73;23;23;40;22;21;37;0;0;0
2020-09-08 09:45:00;74;11;29;26;16;18;41;0;0;0
2020-09-08 10:00:00;76;19;23;42;16;26;50;0;0;0
2020-09-08 10:15:00;67;15;32;34;19;28;57;0;0;0
