DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-07-18 00:00:00;10;16;11;9;0;0
2020-07-18 00:15:00;26;19;23;23;1;0
2020-07-18 00:30:00;26;19;15;7;0;0
2020-07-18 00:45:00;13;12;17;14;0;0
2020-07-18 01:00:00;11;7;19;20;0;0
2020-07-18 01:15:00;17;6;13;8;0;0
2020-07-18 01:30:00;10;7;15;15;0;0
2020-07-18 01:45:00;11;5;8;10;0;0
2020-07-18 02:00:00;10;5;8;7;0;0
2020-07-18 02:15:00;6;9;9;7;0;0
2020-07-18 02:30:00;19;16;12;8;0;0
2020-07-18 02:45:00;7;7;11;5;0;0
2020-07-18 03:00:00;9;9;14;13;0;0
2020-07-18 03:15:00;11;8;13;6;0;0
2020-07-18 03:30:00;7;5;9;3;0;0
2020-07-18 03:45:00;8;6;10;4;0;0
2020-07-18 04:00:00;7;9;3;0;0;0
2020-07-18 04:15:00;5;5;9;5;0;0
2020-07-18 04:30:00;11;7;6;4;0;0
2020-07-18 04:45:00;11;14;15;9;0;0
2020-07-18 05:00:00;15;8;24;12;0;0
2020-07-18 05:15:00;12;9;28;23;0;0
2020-07-18 05:30:00;33;26;35;23;0;0
2020-07-18 05:45:00;67;56;17;16;0;0
2020-07-18 06:00:00;111;110;30;23;0;0
2020-07-18 06:15:00;53;58;23;16;0;0
2020-07-18 06:30:00;45;35;26;16;0;0
2020-07-18 06:45:00;26;25;26;9;0;0
2020-07-18 07:00:00;32;20;24;15;0;0
2020-07-18 07:15:00;48;33;18;12;0;0
2020-07-18 07:30:00;46;38;38;24;0;0
2020-07-18 07:45:00;59;35;38;22;1;0
2020-07-18 08:00:00;53;25;47;36;0;0
2020-07-18 08:15:00;58;40;42;17;0;0
2020-07-18 08:30:00;50;39;39;31;3;0
2020-07-18 08:45:00;66;61;49;39;0;0
2020-07-18 09:00:00;48;37;56;38;7;0
2020-07-18 09:15:00;74;63;63;43;0;8
2020-07-18 09:30:00;68;53;70;52;2;0
2020-07-18 09:45:00;97;73;87;68;8;0
2020-07-18 10:00:00;77;71;95;56;11;0
2020-07-18 10:15:00;99;80;88;69;9;0
2020-07-18 10:30:00;105;88;85;70;14;0
2020-07-18 10:45:00;112;95;89;70;14;1
2020-07-18 11:00:00;110;84;97;91;11;0
2020-07-18 11:15:00;101;101;91;62;4;9
2020-07-18 11:30:00;97;97;96;71;35;0
2020-07-18 11:45:00;104;97;81;63;14;0
2020-07-18 12:00:00;101;93;101;73;13;0
2020-07-18 12:15:00;95;95;93;74;4;0
2020-07-18 12:30:00;111;81;94;77;3;0
2020-07-18 12:45:00;103;92;91;74;5;0
2020-07-18 13:00:00;114;90;87;72;6;0
2020-07-18 13:15:00;89;73;97;69;11;0
2020-07-18 13:30:00;121;122;96;73;20;0
2020-07-18 13:45:00;113;91;110;100;15;0
2020-07-18 14:00:00;114;124;98;86;7;1
2020-07-18 14:15:00;108;105;94;81;14;0
2020-07-18 14:30:00;116;117;97;97;5;1
2020-07-18 14:45:00;110;107;110;92;14;0
2020-07-18 15:00:00;90;102;104;90;11;0
2020-07-18 15:15:00;105;97;106;92;20;0
2020-07-18 15:30:00;92;88;108;84;9;2
2020-07-18 15:45:00;93;71;95;81;42;6
2020-07-18 16:00:00;102;101;117;95;7;2
2020-07-18 16:15:00;85;105;67;66;12;0
2020-07-18 16:30:00;99;89;102;71;4;0
2020-07-18 16:45:00;85;86;79;70;2;0
2020-07-18 17:00:00;95;100;96;83;35;0
2020-07-18 17:15:00;83;77;100;81;6;0
2020-07-18 17:30:00;93;62;76;68;13;0
2020-07-18 17:45:00;106;80;88;69;4;1
2020-07-18 18:00:00;97;93;95;83;11;0
2020-07-18 18:15:00;87;80;105;86;18;0
2020-07-18 18:30:00;65;61;84;68;12;5
2020-07-18 18:45:00;80;74;74;70;15;0
2020-07-18 19:00:00;86;74;96;69;3;0
2020-07-18 19:15:00;83;60;72;54;0;0
2020-07-18 19:30:00;72;53;62;54;0;0
2020-07-18 19:45:00;75;69;77;52;1;0
2020-07-18 20:00:00;60;53;68;44;1;0
2020-07-18 20:15:00;67;69;52;43;0;0
2020-07-18 20:30:00;46;37;57;34;0;0
2020-07-18 20:45:00;58;41;53;46;1;0
2020-07-18 21:00:00;38;36;40;26;0;0
2020-07-18 21:15:00;53;42;34;25;0;0
2020-07-18 21:30:00;44;35;39;39;0;0
2020-07-18 21:45:00;36;36;36;29;0;0
2020-07-18 22:00:00;49;38;34;28;0;0
2020-07-18 22:15:00;43;35;47;29;0;0
2020-07-18 22:30:00;26;34;35;38;0;0
2020-07-18 22:45:00;44;26;26;24;0;0
2020-07-18 23:00:00;44;29;39;28;0;0
2020-07-18 23:15:00;30;15;23;14;0;0
2020-07-18 23:30:00;21;15;33;20;0;0
2020-07-18 23:45:00;21;22;29;22;0;0
