DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-11-08 00:00:00;1;3;4;0;0;1;7;0;0;0;0;0
2019-11-08 00:15:00;0;4;5;2;0;4;13;0;0;0;0;0
2019-11-08 00:30:00;0;3;2;0;1;3;11;0;0;0;0;0
2019-11-08 00:45:00;1;4;4;3;4;2;6;0;0;0;0;0
2019-11-08 01:00:00;0;2;3;0;0;1;5;0;0;0;0;0
2019-11-08 01:15:00;0;2;4;1;0;1;7;0;1;0;0;0
2019-11-08 01:30:00;1;2;3;1;2;3;8;0;1;0;0;0
2019-11-08 01:45:00;0;2;1;0;0;3;6;0;0;0;0;0
2019-11-08 02:00:00;0;2;3;0;0;1;3;0;0;0;0;0
2019-11-08 02:15:00;2;2;2;2;3;0;3;0;0;0;0;0
2019-11-08 02:30:00;0;0;0;0;0;1;2;0;0;0;0;0
2019-11-08 02:45:00;0;0;0;1;0;0;0;0;0;0;0;0
2019-11-08 03:00:00;0;0;0;1;4;1;2;0;0;0;0;0
2019-11-08 03:15:00;1;1;2;0;1;1;3;0;0;0;0;0
2019-11-08 03:30:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-11-08 03:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-11-08 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-08 04:15:00;0;1;1;0;0;2;2;0;0;0;0;0
2019-11-08 04:30:00;1;2;2;0;0;1;2;0;0;1;0;0
2019-11-08 04:45:00;3;4;4;2;1;1;6;0;0;0;0;0
2019-11-08 05:00:00;3;4;5;0;1;1;16;0;0;0;0;0
2019-11-08 05:15:00;6;5;7;0;1;6;28;0;0;3;0;0
2019-11-08 05:30:00;6;6;7;1;0;5;38;0;0;2;254;0
2019-11-08 05:45:00;23;16;25;1;0;5;31;1;3;0;0;0
2019-11-08 06:00:00;21;17;30;0;1;5;35;0;0;0;0;0
2019-11-08 06:15:00;14;11;20;1;1;2;29;0;0;3;0;0
2019-11-08 06:30:00;15;14;18;1;3;10;31;0;2;0;0;0
2019-11-08 06:45:00;15;22;28;0;0;15;55;0;2;3;0;0
2019-11-08 07:00:00;19;22;29;2;2;17;62;1;0;1;0;0
2019-11-08 07:15:00;41;27;40;4;2;13;46;0;0;2;0;0
2019-11-08 07:30:00;52;43;56;2;3;17;53;0;4;2;0;2
2019-11-08 07:45:00;40;50;67;3;6;18;65;0;6;6;0;3
2019-11-08 08:00:00;40;54;70;0;2;17;48;0;9;1;0;2
2019-11-08 08:15:00;49;45;68;0;7;12;38;0;6;3;0;3
2019-11-08 08:30:00;49;43;58;4;5;14;48;0;7;2;0;0
2019-11-08 08:45:00;49;53;76;1;6;18;51;0;6;2;0;3
2019-11-08 09:00:00;51;69;82;6;8;7;32;1;9;0;0;1
2019-11-08 09:15:00;46;62;72;3;19;16;41;0;13;0;0;1
2019-11-08 09:30:00;70;76;90;10;21;18;44;4;21;0;0;3
2019-11-08 09:45:00;56;79;80;2;26;16;53;0;21;1;0;5
2019-11-08 10:00:00;66;78;114;9;25;20;60;3;14;0;0;0
2019-11-08 10:15:00;67;65;77;21;25;25;63;5;20;1;0;5
2019-11-08 10:30:00;58;55;73;20;12;36;77;12;27;1;0;1
2019-11-08 10:45:00;52;62;86;18;22;34;76;3;18;0;0;0
2019-11-08 11:00:00;66;57;66;26;24;32;80;3;31;1;0;0
2019-11-08 11:15:00;57;74;73;14;24;30;89;7;19;2;0;0
2019-11-08 11:30:00;67;76;83;25;28;38;77;5;18;2;0;0
2019-11-08 11:45:00;68;76;80;26;38;51;107;3;24;0;0;2
2019-11-08 12:00:00;63;76;87;22;32;39;83;2;23;0;0;0
2019-11-08 12:15:00;77;85;101;34;21;40;109;1;22;1;0;1
2019-11-08 12:30:00;63;82;89;28;25;42;142;2;19;1;0;2
2019-11-08 12:45:00;58;59;73;23;15;46;116;4;23;1;0;0
2019-11-08 13:00:00;80;77;98;29;31;37;86;5;25;0;0;0
2019-11-08 13:15:00;54;75;103;42;31;43;95;3;27;0;0;1
2019-11-08 13:30:00;70;74;82;37;28;26;82;2;19;0;0;0
2019-11-08 13:45:00;82;89;101;23;28;34;87;0;15;0;0;0
2019-11-08 14:00:00;88;94;126;29;19;30;100;7;25;3;0;0
2019-11-08 14:15:00;121;108;119;18;31;27;89;3;26;6;0;1
2019-11-08 14:30:00;121;122;125;30;23;26;70;6;25;2;0;0
2019-11-08 14:45:00;98;92;100;31;27;33;68;7;23;3;0;3
2019-11-08 15:00:00;81;94;100;29;32;30;89;7;33;3;0;1
2019-11-08 15:15:00;104;116;106;30;27;39;91;4;16;1;0;0
2019-11-08 15:30:00;108;99;119;26;30;31;75;7;39;0;0;2
2019-11-08 15:45:00;93;98;99;27;24;36;90;1;29;2;0;4
2019-11-08 16:00:00;97;112;111;27;34;43;102;10;30;1;0;2
2019-11-08 16:15:00;92;91;93;44;27;39;101;12;31;3;0;1
2019-11-08 16:30:00;78;100;97;32;34;50;96;8;26;1;0;0
2019-11-08 16:45:00;85;85;83;27;25;40;90;5;23;3;0;5
2019-11-08 17:00:00;49;55;58;32;26;34;82;3;24;2;0;0
2019-11-08 17:15:00;75;96;114;36;20;46;105;11;26;2;0;3
2019-11-08 17:30:00;75;95;102;33;29;32;66;8;30;0;0;0
2019-11-08 17:45:00;70;86;108;28;34;41;92;6;22;3;0;1
2019-11-08 18:00:00;57;64;69;32;19;41;79;3;22;2;0;2
2019-11-08 18:15:00;62;78;78;40;36;32;85;8;33;1;0;2
2019-11-08 18:30:00;57;76;73;29;20;31;64;5;29;0;0;0
2019-11-08 18:45:00;45;72;91;40;32;38;95;11;26;1;0;0
2019-11-08 19:00:00;39;72;76;25;25;40;71;11;21;0;0;0
2019-11-08 19:15:00;20;49;61;29;20;33;87;5;10;0;0;3
2019-11-08 19:30:00;26;46;60;27;22;35;75;0;15;0;0;1
2019-11-08 19:45:00;15;33;49;29;36;35;91;2;12;0;0;3
2019-11-08 20:00:00;15;33;45;53;38;19;75;1;11;0;0;3
2019-11-08 20:15:00;19;28;39;19;19;15;50;0;1;0;0;0
2019-11-08 20:30:00;8;23;22;10;14;12;44;0;2;0;0;0
2019-11-08 20:45:00;9;19;22;10;11;18;40;0;0;0;0;0
2019-11-08 21:00:00;6;13;26;12;9;7;40;0;0;1;0;0
2019-11-08 21:15:00;9;17;24;3;14;15;50;0;3;0;0;0
2019-11-08 21:30:00;15;20;26;8;7;17;41;0;3;0;0;4
2019-11-08 21:45:00;20;35;47;2;8;11;38;2;1;0;0;0
2019-11-08 22:00:00;27;35;48;14;14;30;71;1;3;2;0;0
2019-11-08 22:15:00;17;37;44;10;18;23;54;0;1;0;0;0
2019-11-08 22:30:00;9;20;31;11;4;38;94;1;4;0;0;0
2019-11-08 22:45:00;6;18;19;6;6;12;25;2;4;0;0;0
2019-11-08 23:00:00;5;14;20;6;10;5;28;0;0;0;0;0
2019-11-08 23:15:00;5;9;13;7;2;7;29;0;1;0;0;0
2019-11-08 23:30:00;3;8;9;7;8;9;22;1;2;0;0;0
2019-11-08 23:45:00;5;6;8;12;5;7;24;3;6;0;0;0
