DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-01-13 00:00:00;2;3;0;4;2;1;2;0;5;3;0;0;0;2;0;0;0;0;0;0;0
2020-01-13 00:15:00;1;10;4;5;2;2;0;0;5;2;0;0;3;1;0;0;0;0;0;0;0
2020-01-13 00:30:00;0;9;2;1;4;0;0;0;2;1;1;0;0;2;0;0;0;0;0;0;0
2020-01-13 00:45:00;2;4;1;3;1;4;2;0;6;2;3;0;3;2;1;0;0;0;0;0;0
2020-01-13 01:00:00;1;6;0;1;0;1;0;0;5;0;0;0;1;2;0;0;0;0;0;0;0
2020-01-13 01:15:00;5;5;2;1;1;1;1;0;5;2;1;0;0;0;0;0;0;0;0;0;0
2020-01-13 01:30:00;1;4;3;1;0;1;0;1;4;4;0;2;0;0;0;0;0;0;0;1;0
2020-01-13 01:45:00;0;1;1;0;1;3;0;0;4;3;0;0;0;4;1;0;0;0;0;0;0
2020-01-13 02:00:00;3;2;1;0;2;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0
2020-01-13 02:15:00;1;6;0;1;0;1;0;0;3;2;3;0;0;1;0;0;0;0;0;0;0
2020-01-13 02:30:00;0;1;0;1;0;2;0;0;3;1;0;0;0;2;0;0;0;0;0;0;0
2020-01-13 02:45:00;1;1;1;1;0;1;0;1;3;1;0;0;4;2;2;0;0;0;0;0;0
2020-01-13 03:00:00;5;2;0;0;1;2;0;2;1;1;0;0;3;0;0;0;0;0;0;0;0
2020-01-13 03:15:00;1;3;0;0;0;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-13 03:30:00;3;5;3;1;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-01-13 03:45:00;1;4;0;1;1;3;1;0;2;3;3;0;1;20;3;0;0;0;0;0;0
2020-01-13 04:00:00;3;2;0;0;2;0;0;0;2;0;0;0;3;4;1;0;0;0;0;0;0
2020-01-13 04:15:00;3;4;0;2;0;4;1;0;3;3;3;0;3;4;0;0;0;0;0;0;0
2020-01-13 04:30:00;4;5;1;0;2;9;2;1;6;1;2;0;6;2;3;0;0;0;0;0;0
2020-01-13 04:45:00;4;16;0;3;2;9;3;0;11;10;2;2;6;4;3;0;0;0;0;0;0
2020-01-13 05:00:00;17;17;5;3;3;18;2;0;18;16;11;0;3;8;0;0;0;0;0;0;0
2020-01-13 05:15:00;13;22;5;3;8;16;4;1;12;10;18;2;6;5;5;0;0;1;0;0;0
2020-01-13 05:30:00;47;43;9;5;18;34;3;0;24;27;16;4;18;10;5;0;0;0;0;0;0
2020-01-13 05:45:00;44;36;14;4;14;34;4;2;35;47;12;4;25;18;18;0;0;0;0;0;0
2020-01-13 06:00:00;55;33;27;5;10;33;7;0;35;40;8;1;25;22;18;0;0;0;0;0;0
2020-01-13 06:15:00;48;42;22;5;17;30;3;0;37;43;10;3;31;15;15;0;0;0;0;0;0
2020-01-13 06:30:00;69;27;37;6;23;54;8;2;50;59;13;6;33;21;22;0;0;0;0;0;0
2020-01-13 06:45:00;100;61;48;6;32;67;6;3;50;66;23;7;37;25;25;0;0;0;0;0;0
2020-01-13 07:00:00;90;65;54;9;36;71;7;0;43;62;27;5;58;33;34;0;0;0;0;0;0
2020-01-13 07:15:00;76;64;78;14;44;56;12;3;51;65;27;6;60;43;43;0;0;0;0;0;0
2020-01-13 07:30:00;78;51;64;13;52;71;19;1;55;57;31;10;57;33;38;0;0;0;0;0;0
2020-01-13 07:45:00;82;68;58;16;60;76;31;8;69;75;37;21;60;36;42;0;0;1;1;0;0
2020-01-13 08:00:00;79;82;80;23;73;86;19;5;49;64;31;19;58;32;29;2;0;0;0;0;0
2020-01-13 08:15:00;86;65;52;22;34;55;10;5;52;64;19;19;48;22;21;0;0;0;0;0;0
2020-01-13 08:30:00;80;71;53;22;40;64;20;8;45;45;34;19;59;23;29;1;0;0;0;0;0
2020-01-13 08:45:00;70;73;57;16;40;54;10;3;49;61;30;27;51;33;22;0;0;1;0;0;0
2020-01-13 09:00:00;72;60;57;19;36;49;22;3;49;45;19;22;47;16;19;0;0;0;0;0;0
2020-01-13 09:15:00;65;82;62;15;36;45;22;11;39;38;26;19;103;27;21;0;0;0;0;0;0
2020-01-13 09:30:00;45;71;51;20;37;34;19;4;42;47;19;22;54;27;48;0;0;0;0;0;0
2020-01-13 09:45:00;52;90;59;8;47;40;18;4;56;51;25;29;135;28;24;0;0;1;0;3;0
2020-01-13 10:00:00;31;69;43;23;41;48;24;13;46;52;21;33;54;32;20;0;0;0;0;0;0
2020-01-13 10:15:00;41;80;58;21;41;37;19;7;50;54;20;33;55;25;22;1;0;3;0;0;0
2020-01-13 10:30:00;31;69;55;19;44;35;19;9;58;61;23;20;57;31;28;0;1;3;0;1;0
2020-01-13 10:45:00;44;61;57;22;41;38;29;13;74;71;39;28;57;74;38;0;0;0;0;0;2
2020-01-13 11:00:00;42;70;48;19;54;46;11;29;54;58;21;24;47;37;39;0;0;0;0;0;0
2020-01-13 11:15:00;33;70;45;20;51;43;22;18;69;67;30;35;62;37;30;0;0;0;0;0;0
2020-01-13 11:30:00;36;64;43;18;37;35;19;7;67;60;15;24;57;29;28;0;0;0;0;0;0
2020-01-13 11:45:00;29;65;63;27;53;45;23;4;69;69;29;28;74;25;23;2;0;0;0;0;0
2020-01-13 12:00:00;30;83;48;20;47;47;24;11;53;67;26;31;93;36;28;0;0;0;0;0;0
2020-01-13 12:15:00;23;83;57;25;48;59;20;18;61;59;25;25;49;23;27;0;0;0;0;0;0
2020-01-13 12:30:00;29;68;47;21;32;45;13;12;56;63;19;28;52;22;27;0;0;0;0;0;0
2020-01-13 12:45:00;34;69;55;18;44;47;16;12;52;56;25;34;62;26;25;0;0;0;0;0;0
2020-01-13 13:00:00;31;68;51;21;42;47;10;12;57;58;26;23;111;25;28;0;0;0;0;2;0
