DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-03 00:00:00;1;1;0;1;0;1;0;0;0;0;0
2020-04-03 00:15:00;1;2;0;8;0;3;0;0;0;0;0
2020-04-03 00:30:00;3;5;0;3;0;3;0;0;0;0;0
2020-04-03 00:45:00;0;2;0;0;0;0;0;0;0;0;0
2020-04-03 01:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 01:15:00;0;0;0;1;1;1;0;0;0;0;0
2020-04-03 01:30:00;0;1;0;0;0;0;1;1;0;0;0
2020-04-03 01:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-03 02:00:00;2;0;0;3;0;1;0;0;0;0;0
2020-04-03 02:15:00;0;0;0;1;0;1;0;1;0;0;0
2020-04-03 02:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-03 02:45:00;1;2;0;1;0;0;0;0;0;0;0
2020-04-03 03:00:00;0;0;0;1;0;1;0;0;0;0;0
2020-04-03 03:15:00;0;2;0;0;0;0;0;0;0;0;0
2020-04-03 03:30:00;0;0;0;1;1;1;0;0;0;0;0
2020-04-03 03:45:00;0;1;0;1;0;0;0;0;0;0;0
2020-04-03 04:00:00;0;0;0;1;0;0;0;0;0;0;0
2020-04-03 04:15:00;0;0;0;1;0;1;0;0;0;0;0
2020-04-03 04:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-03 04:45:00;2;4;0;4;1;4;0;0;0;0;0
2020-04-03 05:00:00;1;0;0;3;1;2;1;1;0;0;0
2020-04-03 05:15:00;5;3;0;5;1;3;1;8;0;0;0
2020-04-03 05:30:00;6;5;0;8;1;7;3;11;0;0;0
2020-04-03 05:45:00;9;13;0;15;2;13;2;4;0;0;0
2020-04-03 06:00:00;9;8;0;8;4;5;0;3;0;0;0
2020-04-03 06:15:00;28;23;0;21;8;17;1;16;0;0;0
2020-04-03 06:30:00;20;18;0;18;6;17;3;13;0;0;0
2020-04-03 06:45:00;30;20;0;22;7;14;4;14;0;0;0
2020-04-03 07:00:00;24;27;0;21;5;18;1;15;0;0;0
2020-04-03 07:15:00;36;21;0;20;8;16;4;22;0;2;0
2020-04-03 07:30:00;52;28;0;22;4;20;3;19;0;0;0
2020-04-03 07:45:00;58;45;0;24;5;19;9;30;0;0;2
2020-04-03 08:00:00;48;21;0;30;10;28;4;22;0;0;0
2020-04-03 08:15:00;37;18;0;24;4;15;3;14;0;0;0
2020-04-03 08:30:00;27;32;0;33;6;26;4;8;0;0;0
2020-04-03 08:45:00;18;31;0;26;9;22;4;9;4;0;0
2020-04-03 09:00:00;29;27;0;38;1;27;3;15;0;0;0
2020-04-03 09:15:00;27;29;0;28;4;20;3;8;0;0;0
2020-04-03 09:30:00;18;20;0;21;7;17;2;11;0;0;0
2020-04-03 09:45:00;32;39;0;25;3;18;3;9;0;0;0
2020-04-03 10:00:00;16;21;0;35;6;33;8;10;0;0;0
2020-04-03 10:15:00;25;27;0;41;6;36;0;7;0;0;0
2020-04-03 10:30:00;35;34;0;43;4;31;7;15;0;0;0
2020-04-03 10:45:00;29;27;0;57;8;36;6;14;0;0;0
2020-04-03 11:00:00;23;24;0;39;4;27;7;8;1;0;0
2020-04-03 11:15:00;21;18;0;35;2;24;4;5;0;1;0
2020-04-03 11:30:00;13;26;0;45;7;50;3;14;0;0;0
2020-04-03 11:45:00;21;31;0;57;8;38;7;12;0;0;0
2020-04-03 12:00:00;17;25;0;48;5;37;2;9;0;0;0
2020-04-03 12:15:00;19;20;0;55;3;29;8;17;0;0;0
2020-04-03 12:30:00;28;31;0;43;4;31;8;12;0;3;0
2020-04-03 12:45:00;24;24;0;44;5;27;11;23;0;0;0
2020-04-03 13:00:00;18;17;0;53;1;35;6;22;22;0;0
2020-04-03 13:15:00;19;18;0;39;2;24;4;12;0;1;0
2020-04-03 13:30:00;24;22;0;48;2;31;11;14;0;0;0
2020-04-03 13:45:00;19;21;0;33;3;24;3;8;0;0;0
2020-04-03 14:00:00;23;25;0;51;3;44;3;9;0;0;0
2020-04-03 14:15:00;27;30;0;37;2;41;5;14;0;1;0
2020-04-03 14:30:00;17;29;0;54;4;37;5;14;0;0;0
2020-04-03 14:45:00;26;29;0;34;5;24;2;10;0;0;0
2020-04-03 15:00:00;19;25;0;49;7;34;5;20;0;0;0
2020-04-03 15:15:00;12;21;0;48;4;33;6;9;6;0;0
2020-04-03 15:30:00;24;23;0;48;6;33;5;15;0;0;0
2020-04-03 15:45:00;25;20;0;36;1;21;3;19;0;0;0
2020-04-03 16:00:00;13;19;0;35;4;20;7;12;0;0;0
2020-04-03 16:15:00;17;16;0;37;6;36;11;23;0;0;0
2020-04-03 16:30:00;18;18;0;48;5;39;10;15;0;0;0
2020-04-03 16:45:00;14;27;0;34;3;29;2;17;0;0;0
2020-04-03 17:00:00;13;15;0;40;2;29;5;12;0;0;0
2020-04-03 17:15:00;16;16;0;35;5;26;6;15;0;3;0
2020-04-03 17:30:00;19;23;0;38;1;31;5;9;0;1;0
2020-04-03 17:45:00;16;16;0;33;5;22;3;10;0;0;0
2020-04-03 18:00:00;17;24;0;31;4;23;6;10;4;2;0
2020-04-03 18:15:00;23;26;0;34;2;23;2;6;0;0;0
2020-04-03 18:30:00;13;20;0;39;4;26;4;8;6;0;0
2020-04-03 18:45:00;11;17;0;25;2;14;0;5;0;0;0
2020-04-03 19:00:00;14;20;0;26;1;14;1;7;0;0;0
2020-04-03 19:15:00;7;12;0;29;0;20;3;8;0;0;0
2020-04-03 19:30:00;14;19;0;27;1;10;3;11;0;0;0
2020-04-03 19:45:00;14;15;0;26;2;19;1;10;0;0;0
2020-04-03 20:00:00;7;16;0;19;1;11;2;3;0;0;0
2020-04-03 20:15:00;15;15;0;11;3;7;1;7;0;1;0
2020-04-03 20:30:00;8;10;0;9;1;6;0;0;0;0;0
2020-04-03 20:45:00;4;7;0;10;1;2;1;3;0;0;0
2020-04-03 21:00:00;6;13;0;20;4;9;0;2;0;0;0
2020-04-03 21:15:00;5;7;0;13;3;8;0;1;0;0;0
2020-04-03 21:30:00;3;5;0;11;0;6;0;0;0;0;0
2020-04-03 21:45:00;9;9;0;9;1;5;0;3;0;0;0
2020-04-03 22:00:00;3;4;0;10;1;5;1;1;0;0;0
2020-04-03 22:15:00;4;7;0;15;1;7;1;0;0;0;0
2020-04-03 22:30:00;2;3;0;10;1;8;1;2;0;0;0
2020-04-03 22:45:00;9;9;0;5;1;3;1;2;0;0;0
2020-04-03 23:00:00;2;3;0;7;1;3;0;0;0;0;0
2020-04-03 23:15:00;2;5;0;4;0;2;0;0;0;0;0
2020-04-03 23:30:00;2;6;0;5;1;3;0;1;0;0;0
2020-04-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
