DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-03-22 00:00:00;2;3;47;0;0;1;0;0;0;0;0;0
2020-03-22 00:15:00;2;4;70;0;5;2;0;0;0;0;0;0
2020-03-22 00:30:00;0;4;84;0;0;2;0;0;0;0;0;0
2020-03-22 00:45:00;0;0;51;0;1;2;0;0;0;0;0;0
2020-03-22 01:00:00;4;5;71;0;0;0;0;0;0;0;0;0
2020-03-22 01:15:00;2;2;63;0;4;3;0;0;0;0;0;0
2020-03-22 01:30:00;1;2;72;0;1;0;0;0;0;0;0;0
2020-03-22 01:45:00;0;1;61;0;1;0;0;0;0;0;0;0
2020-03-22 02:00:00;4;5;78;0;0;0;0;0;0;0;0;0
2020-03-22 02:15:00;0;0;66;0;3;0;0;0;0;0;0;0
2020-03-22 02:30:00;1;1;105;0;0;1;0;0;0;0;0;0
2020-03-22 02:45:00;0;0;71;0;1;1;0;0;0;0;0;0
2020-03-22 03:00:00;6;5;115;0;0;1;0;0;0;0;0;0
2020-03-22 03:15:00;0;0;86;0;3;0;0;0;0;0;0;0
2020-03-22 03:30:00;1;2;104;0;0;0;0;0;0;0;0;0
2020-03-22 03:45:00;0;0;88;0;1;0;0;0;0;0;0;0
2020-03-22 04:00:00;3;3;101;0;0;0;0;0;0;0;0;0
2020-03-22 04:15:00;0;1;74;0;3;1;0;0;0;0;0;0
2020-03-22 04:30:00;1;1;80;0;0;0;0;0;0;0;0;0
2020-03-22 04:45:00;3;2;55;0;1;1;0;0;0;0;0;0
2020-03-22 05:00:00;3;3;67;0;0;1;0;0;0;0;0;0
2020-03-22 05:15:00;1;0;46;0;3;1;0;0;0;0;0;0
2020-03-22 05:30:00;2;1;37;0;0;1;0;0;0;0;0;0
2020-03-22 05:45:00;1;2;28;0;1;1;0;0;0;0;0;0
2020-03-22 06:00:00;6;5;39;0;0;2;0;0;0;0;0;0
2020-03-22 06:15:00;0;1;24;0;3;4;0;0;0;0;0;0
2020-03-22 06:30:00;4;3;15;0;0;0;0;0;0;0;0;0
2020-03-22 06:45:00;1;1;9;1;1;1;0;0;0;0;0;0
2020-03-22 07:00:00;2;4;15;0;0;3;0;0;0;0;0;0
2020-03-22 07:15:00;1;2;13;0;2;2;0;0;0;0;0;0
2020-03-22 07:30:00;3;4;15;0;1;3;0;0;0;0;0;0
