DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-05-18 00:00:00;3;3;1;0;4;4;5;0;2;1;1622;0;0
2020-05-18 00:15:00;3;0;0;0;5;10;1;2;5;2;783;0;1
2020-05-18 00:30:00;0;0;0;0;1;4;2;2;4;1;782;0;0
2020-05-18 00:45:00;1;0;0;0;3;4;11;4;2;2;915;0;0
2020-05-18 01:00:00;1;0;0;0;5;5;1;1;1;1;850;0;0
2020-05-18 01:15:00;0;0;0;0;1;1;3;1;0;0;966;0;0
2020-05-18 01:30:00;0;0;0;0;1;1;1;1;1;0;1688;0;0
2020-05-18 01:45:00;7;1;0;1;1;0;0;0;2;1;1017;0;0
2020-05-18 02:00:00;4;1;0;0;2;3;2;0;1;1;823;0;0
2020-05-18 02:15:00;1;0;0;0;3;1;2;2;1;0;922;0;0
2020-05-18 02:30:00;0;0;0;0;2;3;4;2;1;0;299;0;0
2020-05-18 02:45:00;2;2;1;0;3;3;2;2;1;1;1744;0;0
2020-05-18 03:00:00;1;2;0;0;1;2;1;0;1;0;1368;0;0
2020-05-18 03:15:00;4;0;0;0;2;1;1;0;0;0;869;0;0
2020-05-18 03:30:00;1;1;0;0;2;2;1;2;1;1;756;0;0
2020-05-18 03:45:00;5;0;0;0;1;2;0;0;0;0;24;0;0
2020-05-18 04:00:00;0;0;0;0;2;2;1;1;1;2;1053;0;0
2020-05-18 04:15:00;0;2;0;0;4;3;5;1;2;0;1339;0;0
2020-05-18 04:30:00;3;0;0;0;1;2;3;2;4;0;937;0;0
2020-05-18 04:45:00;2;3;0;1;5;7;3;1;3;1;1409;0;1
2020-05-18 05:00:00;3;8;1;0;16;16;18;7;5;3;171;0;0
2020-05-18 05:15:00;5;0;0;1;14;14;27;18;5;3;3;0;0
2020-05-18 05:30:00;4;5;0;0;17;16;51;27;15;8;5;1;0
2020-05-18 05:45:00;9;5;1;0;17;15;45;39;22;8;6;0;1
2020-05-18 06:00:00;12;5;0;0;22;19;39;34;34;10;2;0;1
2020-05-18 06:15:00;12;8;1;2;27;21;38;32;21;13;5;1;2
